"","word","modality","fit","se","lwr","upr","avg_expressibility_norm","n","diff_expr","diff_rank","SemanticSubcat","German","English"
"545","vrouw","multimodal",0.655917542030241,0.0406761996671839,0.572544210536602,0.730834843126677,0.646054887125,78,0.239986945482143,24,"animate","Frau","female"
"546","vrouw","vocal",0.403759179188176,0.0506502157326452,0.306425879071719,0.513860746759762,0.406067941642857,54,0.239986945482143,24,"animate","Frau","female"
"547","vuur","gesture",0.613499692771684,0.0427809566150901,0.526664392028679,0.691313331015163,0.626727369973684,74,0.287922512648684,21,"object","Feuer","fire"
"548","vuur","multimodal",0.60262733392425,0.0396572402130131,0.520903023320676,0.679094178546248,0.612604004619048,88,0.287922512648684,21,"object","Feuer","fire"
"549","vuur","vocal",0.325322019934788,0.0485002380274139,0.237364280044876,0.430270692795998,0.338804857325,67,0.287922512648684,21,"object","Feuer","fire"
"550","walgen","gesture",0.584720116774294,0.0456066263216213,0.494703823923571,0.670274406452184,0.540616415880952,100,0.167941671238095,77,"valence","angeekelt","disgusted"
"551","walgen","multimodal",0.673279974832337,0.0380944182814372,0.594668684492318,0.742340644147726,0.708558087119048,60,0.167941671238095,77,"valence","angeekelt","disgusted"
"552","walgen","vocal",0.664599070447747,0.0451641995030228,0.569251263980735,0.746590100209648,0.692981785631579,23,0.167941671238095,77,"valence","angeekelt","disgusted"
"553","wanneer","gesture",0.313361566807981,0.0394666008202514,0.242019534798041,0.397022861137953,0.315223391690476,167,0.143821939304113,22,"question","wann","when?"
"554","wanneer","multimodal",0.306056524703244,0.0380874123810758,0.239449722735274,0.386352143204834,0.291615195238095,187,0.143821939304113,22,"question","wann","when?"
"555","wanneer","vocal",0.186165219578814,0.0343610672971397,0.126470476809947,0.266141063983735,0.171401452386364,165,0.143821939304113,22,"question","wann","when?"
"556","wat","gesture",0.333090098523006,0.0428807386236656,0.254375000958948,0.420645900593666,0.303780495409091,172,0.098073594243083,114,"question","was","what?"
"557","wat","multimodal",0.408067223486394,0.0425016842179451,0.326563183485594,0.493656705174161,0.401854089652174,159,0.098073594243083,114,"question","was","what?"
"558","wat","vocal",0.31842924808215,0.0510000694420458,0.227185276821633,0.426767612245179,0.385067645818182,58,0.098073594243083,114,"question","was","what?"
"559","water","gesture",0.560805342529396,0.0383593724131621,0.4810820861277,0.636700465462609,0.57595295225,88,0.058739665275,70,"environment","Wasser","water"
"560","water","multimodal",0.573861979068118,0.0392937985964145,0.499864709315685,0.651025823225393,0.547426856190476,109,0.058739665275,70,"environment","Wasser","water"
"561","water","vocal",0.500017502102714,0.0474169736090536,0.40368738740782,0.592924922451003,0.517213286975,39,0.058739665275,70,"environment","Wasser","water"
"562","weten","gesture",0.506523830669311,0.0469091039977624,0.412939847621181,0.598250569600631,0.531240106295455,105,0.229244785928571,41,"cognitive","wissen","to know"
"563","weten","multimodal",0.561022844423639,0.0444611851955128,0.471965051087044,0.646743340725814,0.5856241655,100,0.229244785928571,41,"cognitive","wissen","to know"
"564","weten","vocal",0.38979837338971,0.0574025999815502,0.282359555235083,0.505717767098216,0.356379379571429,64,0.229244785928571,41,"cognitive","wissen","to know"
"565","wie","gesture",0.399971186350435,0.0454496403175121,0.315157745680294,0.486731319319992,0.365836790568182,157,0.205932164909091,45,"question","wer","who?"
"566","wie","multimodal",0.444186691452268,0.0432583187709543,0.360417618872896,0.529873147332788,0.4472515775,147,0.205932164909091,45,"question","wer","who?"
"567","wie","vocal",0.249107913140981,0.0408589878282848,0.178969373899782,0.338654990258145,0.241319412590909,112,0.205932164909091,45,"question","wer","who?"
"568","wijd","gesture",0.609136715380906,0.0417955998370185,0.525467168960902,0.689033730665692,0.606612169142857,79,0.472766897033333,61,"quantity","breit","wide"
"569","wijd","multimodal",0.646000505852094,0.03932805035779,0.564704877406856,0.719594245240031,0.683220292333333,67,0.472766897033333,61,"quantity","breit","wide"
"570","wijd","vocal",0.242506370519227,0.0410066095662391,0.171727369542538,0.332970511279379,0.2104533953,128,0.472766897033333,61,"quantity","breit","wide"
"571","wind","gesture",0.535006182408991,0.040434078534908,0.456046052815268,0.615567395689366,0.501434208523809,118,0.16641392265119,91,"environment","Wind","wind"
"572","wind","multimodal",0.643051763489425,0.0386637428836801,0.562119151340497,0.717450143016908,0.667848131175,74,0.16641392265119,91,"environment","Wind","wind"
"573","wind","vocal",0.611202179704469,0.0430456090045397,0.520312340137457,0.690368143622207,0.648023062452381,27,0.16641392265119,91,"environment","Wind","wind"
"574","wit","gesture",0.183272666555796,0.0308529354074512,0.13104870177334,0.252325908696762,0.141376686375,203,0.0516705370059524,60,"visual","weiß","white"
"575","wit","multimodal",0.220725073868295,0.0321468198242208,0.164759239697215,0.288281684965808,0.189304756789474,201,0.0516705370059524,60,"visual","weiß","white"
"576","wit","vocal",0.195506201617383,0.0331741144200934,0.136342393338279,0.270805864297303,0.193047223380952,143,0.0516705370059524,60,"visual","weiß","white"
"577","wortel","gesture",0.388049749343655,0.0435429294097044,0.30580943661538,0.477017644285849,0.367954720825,154,0.134192155884091,70,"plant","Wurzel","root"
"578","wortel","multimodal",0.435877952014442,0.0411029232374758,0.357711459149919,0.518745640031273,0.418655686409091,153,0.134192155884091,70,"plant","Wurzel","root"
"579","wortel","vocal",0.280827765704237,0.0466490164974877,0.199963255334292,0.379771076569767,0.284463530525,84,0.134192155884091,70,"plant","Wurzel","root"
"580","zand","gesture",0.276224502359517,0.0324163219670383,0.216846377263469,0.343854883342057,0.248501341818182,183,0.124355593468672,26,"environment","Sand","sand"
"581","zand","multimodal",0.32555184129803,0.0338151381975381,0.261692110550442,0.396663386841467,0.304058518047619,177,0.124355593468672,26,"environment","Sand","sand"
"582","zand","vocal",0.1910150503113,0.0317177922029173,0.135499330753132,0.262773936479686,0.179702924578947,157,0.124355593468672,26,"environment","Sand","sand"
"583","zeggen","gesture",0.447019722007416,0.0488119719476881,0.356164257146169,0.543791317834627,0.422355763333333,135,0.157610520641667,93,"vocal_oral","sagen","to say"
"584","zeggen","multimodal",0.526243274884945,0.0460463211648334,0.437088059391825,0.616388928916163,0.579966283975,102,0.157610520641667,93,"vocal_oral","sagen","to say"
"585","zeggen","vocal",0.427415204305153,0.0579298093564359,0.31776772466815,0.54246229564348,0.4787540185,42,0.157610520641667,93,"vocal_oral","sagen","to say"
"586","ziek","gesture",0.675786699435587,0.0351096250833178,0.59962413301628,0.743527292791931,0.6759707715,60,0.178914442795739,27,"animate","krank","sick"
"587","ziek","multimodal",0.716834764955808,0.0343316724452776,0.643515914349468,0.780718097085327,0.736802865105263,53,0.178914442795739,27,"animate","krank","sick"
"588","ziek","vocal",0.549252959900539,0.0514455811113651,0.444875504680518,0.649559688368595,0.557888422309524,33,0.178914442795739,27,"animate","krank","sick"
"589","zien","gesture",0.751345720678741,0.0315633347079508,0.683153573177468,0.807759442746775,0.7822454537,35,0.632433733116667,146,"visual","sehen","to see"
"590","zien","multimodal",0.724749333964224,0.0313322608372782,0.658530491267433,0.781269001562731,0.753904678675,49,0.632433733116667,146,"visual","sehen","to see"
"591","zien","vocal",0.18390466254907,0.0321976326858815,0.128199925854223,0.257728213201456,0.149811720583333,181,0.632433733116667,146,"visual","sehen","to see"
"592","zij","gesture",0.371656992531424,0.0460459949012364,0.284122057339823,0.465030920980127,0.37806358155,150,0.239084642072727,36,"social","sie","she"
"593","zij","multimodal",0.361228001927251,0.0408255331736515,0.284146044252786,0.444413414546851,0.300785076166667,179,0.239084642072727,36,"social","sie","she"
"594","zij","vocal",0.156371753937941,0.0313856544553852,0.103738100327228,0.228446477640678,0.138978939477273,186,0.239084642072727,36,"social","sie","she"
"595","zoemen","gesture",0.401022059203686,0.0546823044010069,0.301989699761305,0.513840001414553,0.223637129761905,188,0.570669053,177,"auditory","Summen","buzz"
"596","zoemen","multimodal",0.64775624431305,0.0431607438455911,0.556233964815891,0.729070737863939,0.794306182761905,42,0.570669053,177,"auditory","Summen","buzz"
"597","zoemen","vocal",0.717929126236381,0.0468660763729407,0.6101058388113,0.800418932411665,0.778294208,11,0.570669053,177,"auditory","Summen","buzz"
"598","zoet","gesture",0.258670292136517,0.0347463109743162,0.196087060259315,0.332145813416787,0.220601971386364,192,0.0789429290386363,92,"gustatory","süß","sweet"
"599","zoet","multimodal",0.308381631844093,0.0364267152513527,0.24173030024523,0.385352025885374,0.299544900425,180,0.0789429290386363,92,"gustatory","süß","sweet"
"600","zoet","vocal",0.245368542844653,0.0400943616113202,0.175166452849698,0.335435609499611,0.264940883590909,100,0.0789429290386363,92,"gustatory","süß","sweet"
"601","zout","gesture",0.285010949727521,0.036573323258506,0.217341905814652,0.364845952932524,0.267719166547619,179,0.166791883785714,12,"gustatory","Salz","salt"
"602","zout","multimodal",0.303789650593419,0.0356141494860258,0.236012716526557,0.378780701908929,0.301591508642857,178,0.166791883785714,12,"gustatory","Salz","salt"
"603","zout","vocal",0.152950821136919,0.0277559394987081,0.105234161677318,0.216849549709206,0.134799624857143,190,0.166791883785714,12,"gustatory","Salz","salt"
"604","zuigen","gesture",0.640646524809695,0.0426961298774014,0.550411143288469,0.719176486032914,0.650569882214286,67,0.0577758364523809,50,"vocal_oral","saugen","to suck"
"605","zuigen","multimodal",0.671062894536216,0.0389620933005213,0.59239486181693,0.745116573002151,0.676725582785714,70,0.0577758364523809,50,"vocal_oral","saugen","to suck"
"606","zuigen","vocal",0.673159889104774,0.0465144425447652,0.573908788028036,0.759784159482029,0.708345718666667,20,0.0577758364523809,50,"vocal_oral","saugen","to suck"
"607","zuur","gesture",0.582422726102933,0.0465122922122768,0.490851286619624,0.668104753040522,0.57714742825,86,0.19949963325,49,"gustatory","sauer","sour"
"608","zuur","multimodal",0.577413047933502,0.0425562155963581,0.491248930124964,0.658860981070735,0.546773542568182,110,0.19949963325,49,"gustatory","sauer","sour"
"609","zuur","vocal",0.362439031330421,0.0551594696491941,0.264747879942653,0.474399523720915,0.377647795,61,0.19949963325,49,"gustatory","sauer","sour"
"610","zwaar","gesture",0.69019813775579,0.0356787786118353,0.615986126372557,0.755884211233172,0.719214818863636,49,0.334371481754941,14,"quantity","schwer","heavy"
"611","zwaar","multimodal",0.680017136089134,0.0348019962012389,0.606806798230203,0.745713214619015,0.702816511595238,63,0.334371481754941,14,"quantity","schwer","heavy"
"612","zwaar","vocal",0.383615606923775,0.0404850576097586,0.305717357565903,0.46846623772744,0.384843337108696,59,0.334371481754941,14,"quantity","schwer","heavy"
"613","zwak","gesture",0.399794140974607,0.0419427637942045,0.321708147979392,0.486819513454174,0.391934068619048,146,0.251878342409357,22,"animate","schwach","weak"
"614","zwak","multimodal",0.454071132206213,0.0435528999975136,0.368950855639115,0.536119372796157,0.468548925631579,136,0.251878342409357,22,"animate","schwach","weak"
"615","zwak","vocal",0.232088593274381,0.039047502336411,0.163713602534221,0.31871273619283,0.216670583222222,124,0.251878342409357,22,"animate","schwach","weak"
"616","zwart","gesture",0.245836425220882,0.0358162756845824,0.182766307814511,0.323298634046647,0.242019624131579,185,0.149215611941103,16,"visual","schwarz","black"
"617","zwart","multimodal",0.263071426121907,0.0352396191005914,0.198648402621197,0.340242451290416,0.217329126973684,196,0.149215611941103,16,"visual","schwarz","black"
"618","zwart","vocal",0.113987837857636,0.0218537911827733,0.0773360652244663,0.167565747359047,0.0928040121904762,201,0.149215611941103,16,"visual","schwarz","black"
"619","zwemmen","gesture",0.829189196807314,0.0273447392793777,0.763088755192845,0.877514832877042,0.865550878595238,12,0.567609789395238,66,"locomotion","schwimmen","to swim"
"620","zwemmen","multimodal",0.807243077094231,0.0289739425756038,0.744688436203503,0.857844886223682,0.839652423325,18,0.567609789395238,66,"locomotion","schwimmen","to swim"
"621","zwemmen","vocal",0.33186924784606,0.0453739972707356,0.249733589149887,0.426312933522121,0.2979410892,78,0.567609789395238,66,"locomotion","schwimmen","to swim"
