"word","modality","expressibility","SemanticCat","PoS","response_time","trial_start_time","end_time","duration","exp_ID","age","gender","natlang1","natlang2","natlang3","dialect","lang1","proficiency1","lang2","proficiency2","lang3","proficiency3","lang4","proficiency4","lang5","proficiency5","country","education","dyslexia","mobility","currentloc","sensorypref","file"
"voelen","multimodal",0.181481538,"sensory","verb",2.1299,186.278,552.003600000024,365.725600000024,"319675",22,1,"nederlands",NA,NA,NA,"engels",2,"duits",2,NA,0,NA,0,NA,0,"NL",6,2,2,1,"5","319675_flesh_expressibility_dutch.csv"
"voelen","multimodal",0.613333333,"sensory","verb",3.887,285.587,924.364,638.777,"680990",68,2,"nederlands","engels","duits",NA,"engels",2,"duits",2,NA,0,NA,0,NA,0,"NL",6,2,2,1,"14","680990_flesh_expressibility_dutch.csv"
"voelen","multimodal",0.481481595,"sensory","verb",12.1332,239.011600000381,752.5725,513.560899999619,"565463",21,1,"nederlands",NA,NA,NA,"engels",0,NA,2,NA,0,NA,0,NA,0,"NL",6,2,2,1,"2","565463_flesh_expressibility_dutch.csv"
"voelen","vocal",-0.757777778,"sensory","verb",2.655,132.152,479.72,347.568,"224118",18,1,"nederlands",NA,NA,NA,"engels",0,NA,2,NA,0,NA,0,NA,0,"NL",6,2,2,1,"2","224118_flesh_expressibility_dutch.csv"
"voelen","gesture",0.267391304,"sensory","verb",3.481,224.606,853.111,628.505,"108653",18,1,"nederlands",NA,NA,NA,"engels",3,NA,2,NA,0,NA,0,NA,0,"NL",6,2,2,1,"2","108653_flesh_expressibility_dutch.csv"
"voelen","gesture",0.053703732,"sensory","verb",10.7089,306.731,1729.2515,1422.5205,"683060",18,1,"nederlands",NA,NA,NA,"engels",2,"duits",2,NA,0,NA,0,NA,0,"NL",6,2,2,5,"2","683060_flesh_expressibility_dutch.csv"
"voelen","vocal",-0.851851852,"sensory","verb",1.189,221.184,455.337,234.153,"724085",19,1,"nederlands",NA,NA,NA,"engels",2,NA,2,NA,0,NA,0,NA,0,"NL",3,2,2,1,"2","724085_flesh_expressibility_dutch.csv"
"voelen","vocal",-0.766666624,"sensory","verb",4.0697,167.1415,781.643800000072,614.502300000072,"871335",18,1,"nederlands",NA,NA,NA,"engels",2,"duits",2,NA,0,NA,0,NA,0,"NL",2,2,2,5,"2","871335_flesh_expressibility_dutch.csv"
"voelen","vocal",-0.890740712,"sensory","verb",4.951,152.473799999952,525.002900000095,372.529100000143,"622118",22,1,"nederlands",NA,NA,NA,"engels",2,NA,2,NA,0,NA,0,NA,0,"NL",6,2,2,5,"5","622118_flesh_expressibility_dutch.csv"
"voelen","vocal",-0.785735948,"sensory","verb",5.491,207.846800000012,594.254099999994,386.407299999982,"379309",20,1,"nederlands",NA,NA,NA,"engels",2,"duits",2,NA,0,NA,0,NA,0,"NL",2,2,2,1,"5","379309_flesh_expressibility_dutch.csv"
"voelen","vocal",-0.517520216,"sensory","verb",3.8054,193.524,454.022599999964,260.498599999964,"392303",18,1,"nederlands",NA,NA,NA,"engels",2,NA,2,NA,0,NA,0,NA,0,"NL",2,2,2,1,"5","392303_flesh_expressibility_dutch.csv"
"voelen","multimodal",0.392592706,"sensory","verb",4.7568,141.313199999988,488.498400000036,347.185200000048,"599511",19,1,"nederlands",NA,NA,NA,"engels",3,"duits",2,NA,0,NA,0,NA,0,"NL",2,2,2,1,"5","599511_flesh_expressibility_dutch.csv"
"voelen","multimodal",-0.11296285,"sensory","verb",5.5201,144.411700000003,706.167100000001,561.755399999998,"107870",18,1,"nederlands",NA,NA,NA,"engels",0,NA,2,NA,0,NA,0,NA,0,"NL",2,2,2,1,"2","107870_flesh_expressibility_dutch.csv"
"voelen","vocal",-0.487869704,"sensory","verb",8.436,219.7185,1218.05380000007,998.335300000071,"832980",23,1,"nederlands",NA,NA,NA,"engels",0,NA,2,NA,0,NA,0,NA,0,"NL",6,2,2,5,"1","832980_flesh_expressibility_dutch.csv"
"voelen","gesture",0.127777806,"sensory","verb",3.1211,129.075,1074.50259999996,945.427599999964,"417863",25,1,"nederlands",NA,NA,NA,"engels",3,NA,2,NA,0,NA,0,NA,0,"NL",6,2,2,1,"1","417863_flesh_expressibility_dutch.csv"
"voelen","multimodal",0.287037037,"sensory","verb",3.8746,174.059,514.540299999952,340.481299999952,"523017",25,2,"nederlands",NA,NA,NA,"engels",2,NA,2,NA,0,NA,0,NA,0,"NL",6,2,2,1,"5","523017_flesh_expressibility_dutch.csv"
"voelen","vocal",-0.496296268,"sensory","verb",3.6517,200.592,749.9686,549.3766,"535162",25,1,"nederlands",NA,NA,NA,"engels",2,NA,2,NA,0,NA,0,NA,0,"NL",7,2,2,2,"5","535162_flesh_expressibility_dutch.csv"
"voelen","multimodal",0.158051487,"sensory","verb",4.0449,147.489099999994,624.621699999988,477.132599999994,"115296",18,2,"nederlands",NA,NA,NA,"engels",2,"duits",2,NA,0,NA,0,NA,0,"NL",6,2,2,1,"5","115296_flesh_expressibility_dutch.csv"
"voelen","vocal",-0.570370286,"sensory","verb",2.6602,195.7695,688.945,493.1755,"579992",18,1,"nederlands",NA,NA,NA,"engels",2,"duits",2,NA,0,NA,0,NA,0,"NL",6,2,2,1,"1","579992_flesh_expressibility_dutch.csv"
"voelen","gesture",0.031481566,"sensory","verb",5.6444,135.944899999976,403.680399999976,267.7355,"141475",21,2,"nederlands",NA,NA,NA,"engels",3,"duits",2,"frans",1,NA,0,NA,0,"NL",6,2,2,1,"11","141475_flesh_expressibility_dutch.csv"
"voelen","gesture",0.373913043,"sensory","verb",10.901,199.091,695.599,496.508,"742920",18,1,"nederlands",NA,NA,NA,"engels",0,NA,2,NA,0,NA,0,NA,0,"NL",2,2,2,1,"5","742920_flesh_expressibility_dutch.csv"
"voelen","vocal",-0.987777778,"sensory","verb",3.1272,210.0975,623.908,413.8105,"919664",18,1,"nederlands",NA,NA,NA,"engels",1,"duits",2,NA,0,NA,0,NA,0,"NL",3,2,1,1,"5","919664_flesh_expressibility_dutch.csv"
"voelen","multimodal",0.544444444,"sensory","verb",8.189,209.624,888.369,678.745,"679535",19,1,"nederlands","farsi",NA,NA,"engels",3,"duits",2,NA,0,NA,0,NA,0,"NL",2,2,2,1,"2","679535_flesh_expressibility_dutch.csv"
"voet","gesture",0.871111111,"body","noun",1.919,127.344,390.828,263.484,"103112",21,2,"nederlands",NA,NA,NA,"engels",3,"duits",2,"frans",1,NA,0,NA,0,"NL",6,2,2,5,"2","103112_flesh_expressibility_dutch.csv"
"voet","vocal",-0.92777775,"body","noun",6.8216,383.889400000006,1299.70240000001,915.813,"420432",18,1,"nederlands",NA,NA,NA,"engels",2,NA,2,NA,0,NA,0,NA,0,"NL",2,2,2,5,"5","420432_flesh_expressibility_dutch.csv"
"voet","vocal",-0.740740741,"body","noun",2.6138,123.078899999999,363.259100000001,240.180200000003,"268382",23,2,"nederlands",NA,NA,NA,"engels",3,"duits",2,NA,0,NA,0,NA,0,"NL",6,2,2,5,"5","268382_flesh_expressibility_dutch.csv"
"voet","multimodal",0.301851908,"body","noun",4.1406,152.8095,475.057599998474,322.248099998474,"477731",18,1,"nederlands",NA,NA,NA,"engels",3,NA,2,NA,0,NA,0,NA,0,"NL",2,2,2,1,"5","477731_flesh_expressibility_dutch.csv"
"voet","gesture",0.532445923,"body","noun",3.1838,132.107,483.949299999997,351.842299999997,"451080",18,2,"nederlands",NA,NA,NA,"engels",1,NA,2,NA,0,NA,0,NA,0,"NL",6,2,2,5,"2","451080_flesh_expressibility_dutch.csv"
"voet","gesture",0.628780407,"body","noun",5.7528,219.7185,1218.05380000007,998.335300000071,"832980",23,1,"nederlands",NA,NA,NA,"engels",0,NA,2,NA,0,NA,0,NA,0,"NL",6,2,2,5,"1","832980_flesh_expressibility_dutch.csv"
"voet","multimodal",-0.325520833,"body","noun",6.6369,268.127099999964,810.202099999964,542.075,"772449",20,1,"nederlands",NA,NA,NA,"engels",3,"koreaans",2,NA,0,NA,0,NA,0,"NL",2,1,2,1,"5","772449_flesh_expressibility_dutch.csv"
"voet","vocal",-0.596296268,"body","noun",2.3197,113.536300000191,428.673099999428,315.136799999237,"766770",24,1,"nederlands",NA,NA,NA,"engels",3,NA,2,NA,0,NA,0,NA,0,"NL",6,2,2,1,"5","766770_flesh_expressibility_dutch.csv"
"voet","gesture",0.968518575,"body","noun",2.8133,129.075,1074.50259999996,945.427599999964,"417863",25,1,"nederlands",NA,NA,NA,"engels",3,NA,2,NA,0,NA,0,NA,0,"NL",6,2,2,1,"1","417863_flesh_expressibility_dutch.csv"
"voet","gesture",-0.502083333,"body","noun",5.347,91.536,479.867,388.331,"158215",19,1,"nederlands",NA,NA,NA,"engels",1,NA,2,NA,0,NA,0,NA,0,"NL",6,2,2,1,"5","158215_flesh_expressibility_dutch.csv"
"voet","multimodal",-0.31345893,"body","noun",3.5552,139.473399999991,481.682,342.208600000009,"236160",22,1,"nederlands",NA,NA,NA,"engels",3,"duits",2,NA,0,NA,0,NA,0,"NL",2,2,2,1,"5","236160_flesh_expressibility_dutch.csv"
"voet","vocal",-0.453333333,"body","noun",1.695,186.74,545.308,358.568,"666115",22,1,"nederlands",NA,NA,NA,"engels",0,NA,2,NA,0,NA,0,NA,0,"NL",6,2,2,1,"5","666115_flesh_expressibility_dutch.csv"
"voet","gesture",0.020833333,"body","noun",6.8489,212.3265,713.964700000048,501.638200000048,"114500",18,1,"nederlands",NA,NA,NA,"engels",2,NA,2,NA,0,NA,0,NA,0,"NL",6,2,2,1,"11","114500_flesh_expressibility_dutch.csv"
"voet","gesture",0.331258523,"body","noun",10.9877,191.443199999988,1121.86919999999,930.426,"348676",18,1,"nederlands",NA,NA,NA,"engels",2,"duits",2,NA,0,NA,0,NA,0,"NL",2,2,2,1,"5","348676_flesh_expressibility_dutch.csv"
"voet","vocal",-0.348888889,"body","noun",4.448,145.984,608.852,462.868,"810105",22,1,"nederlands",NA,NA,NA,"engels",2,"duits",2,"frans",1,NA,0,NA,0,"NL",7,2,2,1,"5","810105_flesh_expressibility_dutch.csv"
"voet","gesture",0.305555556,"body","noun",16.641,210.011400000036,1118.14030000001,908.128899999976,"633038",19,2,"nederlands",NA,NA,NA,"engels",0,NA,2,NA,0,NA,0,NA,0,"NL",6,2,1,1,"5","633038_flesh_expressibility_dutch.csv"
"voet","multimodal",0.501851908,"body","noun",4.0306,200.592,749.9686,549.3766,"535162",25,1,"nederlands",NA,NA,NA,"engels",2,NA,2,NA,0,NA,0,NA,0,"NL",7,2,2,2,"5","535162_flesh_expressibility_dutch.csv"
"voet","vocal",-0.816666638,"body","noun",4.3732,412.25,1334.54410000002,922.294100000023,"643606",19,2,"nederlands",NA,NA,NA,"engels",3,"frans",2,"duits",1,NA,0,NA,0,"NL",3,2,2,1,"2","643606_flesh_expressibility_dutch.csv"
"voet","multimodal",-0.296296183,"body","noun",8.8954,178.724399999998,664.674800000001,485.950400000002,"655373",20,1,"nederlands",NA,NA,NA,"engels",2,NA,2,NA,0,NA,0,NA,0,"NL",2,1,2,1,"5","655373_flesh_expressibility_dutch.csv"
"voet","multimodal",-0.101851739,"body","noun",7.6589,201.074699999809,678.163099999428,477.088399999619,"993224",23,1,"nederlands",NA,NA,NA,"engels",2,NA,2,NA,0,NA,0,NA,0,"NL",6,2,2,1,"1","993224_flesh_expressibility_dutch.csv"
"voet","multimodal",0.587037122,"body","noun",2.3562,133.780799999997,419.446200000003,285.665400000006,"614171",18,1,"nederlands",NA,NA,NA,"engels",3,"duits",2,NA,0,NA,0,NA,0,"NL",2,2,2,1,"13","614171_flesh_expressibility_dutch.csv"
"voet","gesture",0.246296353,"body","noun",2.001700001,139.740600000381,454.817100000381,315.0765,"402696",19,1,"nederlands",NA,NA,NA,"engels",2,NA,2,NA,0,NA,0,NA,0,"NL",2,2,2,1,"5","402696_flesh_expressibility_dutch.csv"
"voet","multimodal",-0.416666667,"body","noun",6.3659,201.264,623.0152,421.7512,"72970",19,2,"nederlands",NA,NA,NA,"engels",3,"spaans",2,"frans",2,"duits",2,"italiaans",1,"NL",6,2,2,1,"5","072970_flesh_expressibility_dutch.csv"
"voet","vocal",-0.888946737,"body","noun",3.7249,274.506599999994,746.523699999988,472.017099999994,"124621",23,1,"nederlands",NA,NA,NA,"engels",2,"duits",2,"spaans",1,NA,0,NA,0,"NL",6,1,2,1,"2","124621_flesh_expressibility_dutch.csv"
"voet","gesture",-0.755555541,"body","noun",7.0387,218.173100000143,583.064199999809,364.891099999666,"764459",18,1,"nederlands",NA,NA,NA,"engels",1,NA,2,NA,0,NA,0,NA,0,"NL",6,2,2,1,"5","764459_flesh_expressibility_dutch.csv"
"voet","vocal",-0.961111069,"body","noun",4.8191,306.731,1729.2515,1422.5205,"683060",18,1,"nederlands",NA,NA,NA,"engels",2,"duits",2,NA,0,NA,0,NA,0,"NL",6,2,2,5,"2","683060_flesh_expressibility_dutch.csv"
"voet","vocal",-0.975925869,"body","noun",2.8786,208.023,798.648100000024,590.625100000024,"691019",23,1,"nederlands",NA,NA,NA,"engels",1,NA,2,NA,0,NA,0,NA,0,"NL",6,2,2,1,"1","691019_flesh_expressibility_dutch.csv"
"voet","vocal",-0.579629545,"body","noun",8.1224,149.048199999999,505.989199999999,356.941,"889252",19,1,"nederlands",NA,NA,NA,"engels",3,"duits",2,NA,0,NA,0,NA,0,"NL",6,2,2,1,"2","889252_flesh_expressibility_dutch.csv"
"voet","multimodal",0.762222222,"body","noun",3.17,155.85,831.727,675.877,"559708",18,1,"nederlands",NA,NA,NA,"engels",0,NA,2,NA,0,NA,0,NA,0,"NL",6,2,2,5,"2","559708_flesh_expressibility_dutch.csv"
"voet","vocal",-0.881666641,"body","noun",3.3737,146.999799999952,457.304700000048,310.304900000095,"552962",18,1,"nederlands",NA,NA,NA,"engels",0,"duits",2,NA,0,NA,0,NA,0,"NL",2,2,2,1,"9","552962_flesh_expressibility_dutch.csv"
"voet","vocal",0.227777834,"body","noun",2.9061,143.312700000286,446.979900000095,303.667199999809,"814449",18,1,"nederlands",NA,NA,NA,"duits",1,"frans",2,"engels",2,NA,0,NA,0,"NL",6,2,2,1,"5","814449_flesh_expressibility_dutch.csv"
"voet","gesture",0.027777778,"body","noun",3.8726,174.059,514.540299999952,340.481299999952,"523017",25,2,"nederlands",NA,NA,NA,"engels",2,NA,2,NA,0,NA,0,NA,0,"NL",6,2,2,1,"5","523017_flesh_expressibility_dutch.csv"
"voet","multimodal",-0.637036995,"body","noun",5.5197,160.441700000286,440.532599999905,280.090899999619,"899747",18,1,"nederlands",NA,NA,NA,"engels",2,NA,2,NA,0,NA,0,NA,0,"NL",3,2,2,1,"5","899747_flesh_expressibility_dutch.csv"
"voet","vocal",-0.683771023,"body","noun",1.753,139.473399999991,481.682,342.208600000009,"236160",22,1,"nederlands",NA,NA,NA,"engels",3,"duits",2,NA,0,NA,0,NA,0,"NL",2,2,2,1,"5","236160_flesh_expressibility_dutch.csv"
"voet","vocal",-0.340740769,"body","noun",2.2474,40.4305999999046,378.217100000143,337.786500000238,"771558",20,2,"nederlands",NA,NA,NA,"engels",0,NA,2,NA,0,NA,0,NA,0,"NL",6,2,2,1,"1","771558_flesh_expressibility_dutch.csv"
"voet","gesture",-0.120370314,"body","noun",17.9361,144.411700000003,706.167100000001,561.755399999998,"107870",18,1,"nederlands",NA,NA,NA,"engels",0,NA,2,NA,0,NA,0,NA,0,"NL",2,2,2,1,"2","107870_flesh_expressibility_dutch.csv"
"voet","gesture",0.644876833,"body","noun",5.6321,141.798,537.6246,395.8266,"888513",18,1,"nederlands",NA,NA,NA,"engels",0,NA,2,NA,0,NA,0,NA,0,"NL",2,2,2,5,"11","888513_flesh_expressibility_dutch.csv"
"voet","vocal",-0.91851849,"body","noun",4.2146,262.5081,873.6193,611.1112,"509232",43,1,"nederlands",NA,NA,NA,"engels",3,"duits",2,NA,0,NA,0,NA,0,"NL",6,2,2,1,"5","509232_flesh_expressibility_dutch.csv"
"voet","vocal",0.622222335,"body","noun",7.1643,212.579599999905,845.161299999952,632.581700000047,"667083",20,1,"nederlands",NA,NA,NA,"engels",2,NA,2,NA,0,NA,0,NA,0,"NL",6,2,2,1,"2","667083_flesh_expressibility_dutch.csv"
"voet","gesture",0.197057292,"body","noun",7.2192,210.537399999976,668.367299999952,457.829899999976,"840072",19,2,"nederlands",NA,NA,NA,"engels",2,"frans",2,NA,0,NA,0,NA,0,"NL",6,2,2,5,"5","840072_flesh_expressibility_dutch.csv"
"voet","gesture",0.556944444,"body","noun",4.5394,141.619900000095,404.301200000286,262.681300000191,"332355",18,2,"nederlands",NA,NA,NA,"engels",3,"duits",2,"spaans",1,NA,0,NA,0,"NL",6,2,2,1,"11","332355_flesh_expressibility_dutch.csv"
"voet","gesture",0.288888861,"body","noun",7.3501,216.643099999905,883.952699999809,667.309599999905,"102907",18,1,"nederlands",NA,NA,NA,"engels",2,NA,2,NA,0,NA,0,NA,0,"NL",6,2,2,1,"2","102907_flesh_expressibility_dutch.csv"
"voet","multimodal",0.209259372,"body","noun",6.6332,141.313199999988,488.498400000036,347.185200000048,"599511",19,1,"nederlands",NA,NA,NA,"engels",3,"duits",2,NA,0,NA,0,NA,0,"NL",2,2,2,1,"5","599511_flesh_expressibility_dutch.csv"
"voet","multimodal",-0.467346939,"body","noun",1.918,122.508,288.985,166.477,"628540",19,1,"nederlands",NA,NA,NA,"engels",3,NA,2,NA,0,NA,0,NA,0,"BE",3,2,2,1,"1","628540_flesh_expressibility_dutch.csv"
"voet","vocal",-0.519134775,"body","noun",2.2553,132.107,483.949299999997,351.842299999997,"451080",18,2,"nederlands",NA,NA,NA,"engels",1,NA,2,NA,0,NA,0,NA,0,"NL",6,2,2,5,"2","451080_flesh_expressibility_dutch.csv"
"voet","vocal",-0.689814815,"body","noun",4.512,158.211,667.735,509.524,"709847",23,1,"nederlands",NA,NA,NA,"engels",3,"spaans",2,"duits",1,NA,0,NA,0,"NL",6,2,2,5,"6","709847_flesh_expressibility_dutch.csv"
"voet","gesture",-0.664444444,"body","noun",5.005,123.163,503.636,380.473,"175303",23,1,"nederlands",NA,NA,NA,"duits",1,NA,2,NA,0,NA,0,NA,0,"NL",6,2,2,1,"1","175303_flesh_expressibility_dutch.csv"
"voet","gesture",-0.405555584,"body","noun",5.2886,152.473799999952,525.002900000095,372.529100000143,"622118",22,1,"nederlands",NA,NA,NA,"engels",2,NA,2,NA,0,NA,0,NA,0,"NL",6,2,2,5,"5","622118_flesh_expressibility_dutch.csv"
"voet","multimodal",0.607407464,"body","noun",4.1454,142.748800000012,563.9815,421.232699999988,"242298",18,2,"nederlands",NA,NA,NA,"engels",3,NA,2,NA,0,NA,0,NA,0,"NL",2,2,2,1,"2","242298_flesh_expressibility_dutch.csv"
"voet","vocal",-0.579629545,"body","noun",9.0227,370.744,979.987400000572,609.243400000572,"590091",21,1,"nederlands",NA,NA,NA,"duits",3,"engels",2,NA,0,NA,0,NA,0,"NL",6,2,2,1,"5","590091_flesh_expressibility_dutch.csv"
"voet","multimodal",-0.405555556,"body","noun",6.7345,177.15,517.414599999994,340.264599999994,"377713",18,1,"nederlands",NA,NA,NA,"engels",3,"frans",2,NA,0,NA,0,NA,0,"NL",2,2,2,1,"6","377713_flesh_expressibility_dutch.csv"
"voet","gesture",0.32124471,"body","noun",3.9145,201.353800000012,515.473199999988,314.119399999976,"744110",18,1,"nederlands",NA,NA,NA,"engels",2,NA,2,NA,0,NA,0,NA,0,"NL",2,2,2,1,"5","744110_flesh_expressibility_dutch.csv"
"voet","vocal",-1,"body","noun",2.7767,218.173100000143,583.064199999809,364.891099999666,"764459",18,1,"nederlands",NA,NA,NA,"engels",1,NA,2,NA,0,NA,0,NA,0,"NL",6,2,2,1,"5","764459_flesh_expressibility_dutch.csv"
"voet","gesture",-0.658131307,"body","noun",5.6298,86.467700000003,405.788900000006,319.321200000003,"200735",24,1,"nederlands",NA,NA,NA,"engels",1,NA,2,NA,0,NA,0,NA,0,"NL",7,2,2,5,"5","200735_flesh_expressibility_dutch.csv"
"voet","multimodal",0.914814928,"body","noun",2.4701,174.829699999988,433.014599999994,258.184900000006,"1324",18,1,"nederlands",NA,NA,NA,"engels",3,"duits",2,NA,0,NA,0,NA,0,"NL",2,2,2,4,"5","001324_flesh_expressibility_dutch.csv"
"voet","multimodal",0.933333333,"body","noun",8.487,120.131,458.072,337.941,"935084",19,1,"nederlands",NA,NA,NA,"engels",2,"duits",2,NA,0,NA,0,NA,0,"NL",6,2,2,1,"2","935084_flesh_expressibility_dutch.csv"
"voet","multimodal",0.233333305,"body","noun",10.5687,156.726400000036,525.184,368.457599999964,"138609",18,1,"nederlands",NA,NA,NA,"engels",3,"spaans",2,"zweeds",1,NA,0,NA,0,"NL",2,2,2,1,"14","138609_flesh_expressibility_dutch.csv"
"voet","multimodal",-0.198148092,"body","noun",5.8841,164.472400000006,482.2055,317.733099999994,"587224",20,1,"nederlands",NA,NA,NA,"engels",2,NA,2,NA,0,NA,0,NA,0,"NL",6,2,2,1,"1","587224_flesh_expressibility_dutch.csv"
"voet","multimodal",0.337132297,"body","noun",6.6311,404.964299999982,948.469,543.504700000018,"553148",19,1,"nederlands",NA,NA,NA,"engels",1,NA,2,NA,0,NA,0,NA,0,"NL",6,2,2,1,"5","553148_flesh_expressibility_dutch.csv"
"voet","gesture",-0.582286005,"body","noun",13.2213,235.417,1710.95630000007,1475.53930000007,"851526",19,1,"nederlands",NA,NA,NA,"engels",2,NA,2,NA,0,NA,0,NA,0,"NL",3,2,2,5,"2","851526_flesh_expressibility_dutch.csv"
"voet","vocal",-0.647252808,"body","noun",3.2709,86.467700000003,405.788900000006,319.321200000003,"200735",24,1,"nederlands",NA,NA,NA,"engels",1,NA,2,NA,0,NA,0,NA,0,"NL",7,2,2,5,"5","200735_flesh_expressibility_dutch.csv"
"vogel","gesture",0.635416667,"animal","noun",2.453,59.894,434.556600000024,374.662600000024,"336167",18,1,"nederlands",NA,NA,NA,"engels",3,"frans",2,NA,0,NA,0,NA,0,"NL",2,2,2,1,"5","336167_flesh_expressibility_dutch.csv"
"vogel","gesture",0.674074131,"animal","noun",2.4097,157.047099999994,508.002700000003,350.955600000009,"31069",18,1,"nederlands",NA,NA,NA,"engels",0,NA,2,NA,0,NA,0,NA,0,"NL",2,2,2,1,"2","031069_flesh_expressibility_dutch.csv"
"vogel","gesture",0.977777778,"animal","noun",2.1114,150.079799999997,993.064700000003,842.984900000006,"18102",18,1,"nederlands",NA,NA,NA,"engels",0,"duits",2,NA,0,NA,0,NA,0,"NL",2,1,2,1,"14","018102_flesh_expressibility_dutch.csv"
"vogel","multimodal",0.35,"animal","noun",1.7128,155.611,390.963699999988,235.352699999988,"60218",20,1,"nederlands",NA,NA,NA,"engels",2,NA,2,NA,0,NA,0,NA,0,"NL",2,2,2,1,"5","060218_flesh_expressibility_dutch.csv"
"vogel","gesture",0.846296353,"animal","noun",4.8221,202.330299999237,953.348699999809,751.018400000572,"655768",19,1,"nederlands",NA,NA,NA,"engels",2,"duits",2,NA,0,NA,0,NA,0,"NL",2,2,2,1,"5","655768_flesh_expressibility_dutch.csv"
"vogel","vocal",0.59375,"animal","noun",5.4504,309.928399999976,846.371099999964,536.442699999988,"854328",19,1,"nederlands",NA,NA,NA,"engels",2,NA,2,NA,0,NA,0,NA,0,"NL",6,2,2,1,"14","854328_flesh_expressibility_dutch.csv"
"vogel","gesture",0.924074244,"animal","noun",2.2622,130.6057,407.9881,277.3824,"530799",18,2,"nederlands",NA,NA,NA,"engels",3,"duits",2,NA,0,NA,0,NA,0,"NL",6,2,2,1,"5","530799_flesh_expressibility_dutch.csv"
"vogel","vocal",-0.509259259,"animal","noun",2.1675,106.339599999905,271.626099999905,165.2865,"208529",22,1,"nederlands",NA,NA,NA,"engels",2,"frans",2,"duits",2,NA,0,NA,0,"NL",6,2,1,1,"5","208529_flesh_expressibility_dutch.csv"
"vogel","vocal",0.318518603,"animal","noun",4.1201,156.331700000001,532.695,376.363299999999,"649358",18,1,"nederlands",NA,NA,NA,"engels",2,NA,2,NA,0,NA,0,NA,0,"NL",2,2,2,5,"2","649358_flesh_expressibility_dutch.csv"
"vogel","vocal",-0.605555556,"animal","noun",2.6357,220.122300000072,541.874699999928,321.752399999857,"422120",21,1,"nederlands",NA,NA,NA,"engels",3,NA,2,NA,0,NA,0,NA,0,"NL",3,1,2,1,"5","422120_flesh_expressibility_dutch.csv"
"vogel","multimodal",0.955078125,"animal","noun",2.108,201.129400000095,568.4985,367.369099999905,"187183",18,1,"nederlands",NA,NA,NA,"engels",0,NA,2,NA,0,NA,0,NA,0,"NL",2,2,2,1,"5","187183_flesh_expressibility_dutch.csv"
"vogel","vocal",-0.26481473,"animal","noun",3.2313,290.213899999991,673.984900000006,383.771000000015,"332315",21,1,"nederlands",NA,NA,NA,"engels",3,"duits",2,NA,0,NA,0,NA,0,"NL",6,2,2,1,"5","332315_flesh_expressibility_dutch.csv"
"vogel","gesture",0.553703732,"animal","noun",2.8689,156.331700000001,532.695,376.363299999999,"649358",18,1,"nederlands",NA,NA,NA,"engels",2,NA,2,NA,0,NA,0,NA,0,"NL",2,2,2,5,"2","649358_flesh_expressibility_dutch.csv"
"vogel","vocal",0.444444444,"animal","noun",1.8396,73.4894000000954,318.135199999928,244.645799999833,"404481",19,1,"nederlands",NA,NA,NA,"engels",2,NA,2,NA,0,NA,0,NA,0,"NL",2,2,2,5,"5","404481_flesh_expressibility_dutch.csv"
"vogel","multimodal",0.922222222,"animal","noun",2.068,145.096,363.495,218.399,"901632",19,1,"nederlands",NA,NA,NA,"nederlands",3,"engels",2,NA,0,NA,0,NA,0,"NL",3,2,2,5,"2","901632_flesh_expressibility_dutch.csv"
"vogel","vocal",0.257923564,"animal","noun",3.909,222.550099999905,592.31,369.759900000095,"208625",19,1,"nederlands",NA,NA,NA,"engels",1,NA,2,NA,0,NA,0,NA,0,"NL",3,2,2,1,"2","208625_flesh_expressibility_dutch.csv"
"vogel","gesture",-0.478688525,"animal","noun",2.8524,222.550099999905,592.31,369.759900000095,"208625",19,1,"nederlands",NA,NA,NA,"engels",1,NA,2,NA,0,NA,0,NA,0,"NL",3,2,2,1,"2","208625_flesh_expressibility_dutch.csv"
"vogel","gesture",0.281481595,"animal","noun",7.7325,319.9805,1238.28560000014,918.305100000143,"538741",18,1,"nederlands",NA,NA,NA,"engels",2,"duits",2,NA,0,NA,0,NA,0,"NL",3,2,2,1,"5","538741_flesh_expressibility_dutch.csv"
"vogel","gesture",0.794444614,"animal","noun",3.2548,142.748800000012,563.9815,421.232699999988,"242298",18,2,"nederlands",NA,NA,NA,"engels",3,NA,2,NA,0,NA,0,NA,0,"NL",2,2,2,1,"2","242298_flesh_expressibility_dutch.csv"
"vogel","multimodal",0.951852021,"animal","noun",3.6915,1111.97630000019,1626.53469999981,514.558399999619,"143629",23,2,"nederlands",NA,NA,NA,"engels",3,"duits",2,NA,0,NA,0,NA,0,"NL",6,2,2,1,"5","143629_flesh_expressibility_dutch.csv"
"vogel","multimodal",0.986956522,"animal","noun",5.97,225.443,545,319.557,"182872",18,1,"nederlands",NA,NA,NA,"engels",0,NA,2,NA,0,NA,0,NA,0,"NL",2,2,2,1,"5","182872_flesh_expressibility_dutch.csv"
"vogel","multimodal",0.932864583,"animal","noun",5.2753,222.112800000012,915.657200000048,693.544400000036,"429700",19,2,"nederlands",NA,NA,NA,"engels",3,NA,2,NA,0,NA,0,NA,0,"NL",2,2,2,1,"2","429700_flesh_expressibility_dutch.csv"
"vogel","vocal",0.681481538,"animal","noun",6.8553,194.018,640.4255,446.4075,"823059",18,1,"nederlands",NA,NA,NA,"engels",3,"duits",2,NA,0,NA,0,NA,0,"NL",2,2,2,1,"2","823059_flesh_expressibility_dutch.csv"
