practice,cycle,word,modality,answer,exp,sessionID
practice,0.0,telefoon,gebaren,telefoon,2,25_2
none,0.0,kind,gebaren,kind,2,25_2
none,0.0,goed,gebaren,goed,2,25_2
none,0.0,staart,gebaren,staart,2,25_2
none,0.0,blazen,gebaren,wind,2,25_2
none,0.0,blazen,gebaren,blazen,2,25_2
none,0.0,eten,gebaren,eten,2,25_2
none,0.0,grommen,gebaren,boos,2,25_2
none,0.0,grommen,gebaren,geirriteerd,2,25_2
none,0.0,grommen,gebaren,grommen,2,25_2
none,0.0,horen,gebaren,luisteren,2,25_2
none,0.0,horen,gebaren,horen,2,25_2
practice,1.0,zwaaien,gebaren,zwaaien,2,25_2
practice,1.0,glimlach,gebaren,lachen,2,25_2
practice,1.0,glimlach,gebaren,grijns,2,25_2
practice,1.0,glimlach,gebaren,blij,2,25_2
none,1.0,dood,gebaren,dood,2,25_2
none,1.0,vis,gebaren,haai,2,25_2
none,1.0,vis,gebaren,vis,2,25_2
none,1.0,ademen,gebaren,ademen,2,25_2
none,1.0,vangen,gebaren,bal,2,25_2
none,1.0,vangen,gebaren,vangen,2,25_2
none,1.0,kauwen,gebaren,kauwen,2,25_2
none,1.0,water,gebaren,poolparty,2,25_2
none,1.0,water,gebaren,vakantie,2,25_2
none,1.0,water,gebaren,strand,2,25_2
none,1.0,wind,gebaren,waterspuwer,2,25_2
none,1.0,wind,gebaren,wind,2,25_2
practice,0.0,bal,geluiden,leggen,2,25_2
practice,0.0,bal,geluiden,denken,2,25_2
practice,0.0,bal,geluiden,proesten,2,25_2
practice,0.0,geheim,geluiden,spray,2,25_2
practice,0.0,geheim,geluiden,fluisteren,2,25_2
practice,0.0,geheim,geluiden,praten,2,25_2
none,0.0,kat,geluiden,kat,2,25_2
none,0.0,koud,geluiden,koud,2,25_2
none,0.0,vuur,geluiden,bang,2,25_2
none,0.0,vuur,geluiden,waaien,2,25_2
none,0.0,vuur,geluiden,wandelen,2,25_2
none,0.0,man,geluiden,luisteren,2,25_2
none,0.0,man,geluiden,eens,2,25_2
none,0.0,man,geluiden,ik,2,25_2
none,0.0,ziek,geluiden,verkouden,2,25_2
none,0.0,ziek,geluiden,ziek,2,25_2
none,0.0,langzaam,geluiden,auto,2,25_2
none,0.0,langzaam,geluiden,luid,2,25_2
none,0.0,langzaam,geluiden,saai,2,25_2
none,0.0,vallen,geluiden,vallen,2,25_2
practice,1.0,sneeuw,geluiden,wind,2,25_2
practice,1.0,sneeuw,geluiden,regen,2,25_2
practice,1.0,sneeuw,geluiden,sneeuw,2,25_2
practice,1.0,zingen,geluiden,wandelen,2,25_2
practice,1.0,zingen,geluiden,zingen,2,25_2
none,1.0,walgen,geluiden,vies,2,25_2
none,1.0,walgen,geluiden,walging,2,25_2
none,1.0,blij,geluiden,blij,2,25_2
none,1.0,zout,geluiden,proeven,2,25_2
none,1.0,zout,geluiden,gorgelen,2,25_2
none,1.0,zout,geluiden,lekker,2,25_2
none,1.0,bang,geluiden,bang,2,25_2
none,1.0,onweer,geluiden,onweer,2,25_2
none,1.0,vliegen,geluiden,storm,2,25_2
none,1.0,vliegen,geluiden,wind,2,25_2
none,1.0,vliegen,geluiden,water,2,25_2
none,1.0,staan,geluiden,nee,2,25_2
none,1.0,staan,geluiden,deze,2,25_2
none,1.0,staan,geluiden,hallo,2,25_2
practice,0.0,dansen,combinatie,dansen,1,26_1
practice,0.0,snijden,combinatie,snijden,1,26_1
none,0.0,boos,combinatie,boos,1,26_1
none,0.0,vogel,combinatie,vogel,1,26_1
none,0.0,hoog,combinatie,klimmen,1,26_1
none,0.0,klein,combinatie,hurken,1,26_1
none,0.0,ademen,combinatie,ademen,1,26_1
none,0.0,kruipen,combinatie,klauteren,1,26_1
none,0.0,fluisteren,combinatie,fluisteren,1,26_1
practice,1.0,bloem,combinatie,achtbaan,1,26_1
practice,1.0,haasten,combinatie,rennen,1,26_1
none,1.0,vuur,combinatie,wind,1,26_1
none,1.0,luidruchtig,combinatie,zeuren,1,26_1
none,1.0,geur,combinatie,ruiken,1,26_1
none,1.0,zuur,combinatie,proeven,1,26_1
none,1.0,zoet,combinatie,lekker,1,26_1
none,1.0,staan,combinatie,standbeeld,1,26_1
none,1.0,zwemmen,combinatie,zwemmen,1,26_1
practice,0.0,leeg,gebaren,verwarring,1,26_1
practice,0.0,rijk,gebaren,geld,1,26_1
none,0.0,groot,gebaren,groot,1,26_1
none,0.0,bitter,gebaren,vies,1,26_1
none,0.0,niet,gebaren,nee,1,26_1
none,0.0,regen,gebaren,regen,1,26_1
none,0.0,stil,gebaren,stil,1,26_1
none,0.0,slang,gebaren,vis,1,26_1
none,0.0,rennen,gebaren,rennen,1,26_1
practice,1.0,olifant,gebaren,olifant,1,26_1
practice,1.0,knippen,gebaren,kapper,1,26_1
none,1.0,ik,gebaren,persoon,1,26_1
none,1.0,sterk,gebaren,sterk,1,26_1
none,1.0,dik,gebaren,zwanger,1,26_1
none,1.0,drinken,gebaren,drinken,1,26_1
none,1.0,vallen,gebaren,vallen,1,26_1
none,1.0,gooien,gebaren,gooien,1,26_1
none,1.0,water,gebaren,water,1,26_1
practice,0.0,auto,geluiden,auto,1,26_1
practice,0.0,gek,geluiden,lachen,1,26_1
none,0.0,walgen,geluiden,braken,1,26_1
none,0.0,blij,geluiden,lachen,1,26_1
none,0.0,heet,geluiden,buiten adem,1,26_1
none,0.0,verdrietig,geluiden,huilen,1,26_1
none,0.0,bijten,geluiden,eten,1,26_1
none,0.0,lachen,geluiden,lachen,1,26_1
none,0.0,kotsen,geluiden,braken,1,26_1
practice,1.0,comfortabel,geluiden,nadenken,1,26_1
practice,1.0,koken,geluiden,brommer,1,26_1
none,1.0,ver,geluiden,vallen,1,26_1
none,1.0,goed,geluiden,geirriteerd,1,26_1
none,1.0,staart,geluiden,slurpen,1,26_1
none,1.0,vangen,geluiden,schieten,1,26_1
none,1.0,horen,geluiden,lachen,1,26_1
none,1.0,slaan,geluiden,geweer,1,26_1
none,1.0,slapen,geluiden,slapen,1,26_1
practice,0.0,glimlach,geluiden,neurien,2,26_2
practice,0.0,glimlach,geluiden,lachen,2,26_2
practice,0.0,glimlach,geluiden,goedkeuring,2,26_2
practice,0.0,fiets,geluiden,telefoon,2,26_2
practice,0.0,fiets,geluiden,busstop,2,26_2
practice,0.0,fiets,geluiden,autoweg,2,26_2
none,0.0,kind,geluiden,baby,2,26_2
none,0.0,kind,geluiden,kraaien,2,26_2
none,0.0,kind,geluiden,vragen,2,26_2
none,0.0,koud,geluiden,koud,2,26_2
none,0.0,vis,geluiden,vis,2,26_2
none,0.0,hoorn,geluiden,cruiseschip,2,26_2
none,0.0,hoorn,geluiden,vliegtuig,2,26_2
none,0.0,hoorn,geluiden,stoomboot,2,26_2
none,0.0,oud,geluiden,sexy,2,26_2
none,0.0,oud,geluiden,verbaasd,2,26_2
none,0.0,oud,geluiden,frustratie,2,26_2
none,0.0,huilen,geluiden,huilen,2,26_2
none,0.0,ruiken,geluiden,snikken,2,26_2
none,0.0,ruiken,geluiden,verkouden,2,26_2
none,0.0,ruiken,geluiden,ruiken,2,26_2
practice,1.0,vliegtuig,geluiden,magnetron,2,26_2
practice,1.0,vliegtuig,geluiden,fohn,2,26_2
practice,1.0,vliegtuig,geluiden,vlieg,2,26_2
practice,1.0,geheim,geluiden,fluisteren,2,26_2
practice,1.0,geheim,geluiden,geheim,2,26_2
none,1.0,dood,geluiden,dood,2,26_2
none,1.0,vlieg,geluiden,motor,2,26_2
none,1.0,vlieg,geluiden,bij,2,26_2
none,1.0,vlieg,geluiden,mug,2,26_2
none,1.0,zwaar,geluiden,zwaar,2,26_2
none,1.0,bliksem,geluiden,bom,2,26_2
none,1.0,bliksem,geluiden,schieten,2,26_2
none,1.0,bliksem,geluiden,pijl,2,26_2
none,1.0,berg,geluiden,stampen,2,26_2
none,1.0,berg,geluiden,sex,2,26_2
none,1.0,berg,geluiden,mastuberen,2,26_2
none,1.0,vechten,geluiden,vechten,2,26_2
none,1.0,zuigen,geluiden,slurpen,2,26_2
none,1.0,zuigen,geluiden,drinken,2,26_2
none,1.0,zuigen,geluiden,kauwen,2,26_2
practice,0.0,klok,combinatie,klok,2,26_2
practice,0.0,eend,combinatie,kikker,2,26_2
practice,0.0,eend,combinatie,eend,2,26_2
none,0.0,vrouw,combinatie,douchen,2,26_2
none,0.0,vrouw,combinatie,sexy,2,26_2
none,0.0,vrouw,combinatie,zwanger,2,26_2
none,0.0,zout,combinatie,eten,2,26_2
none,0.0,zout,combinatie,koken,2,26_2
none,0.0,zout,combinatie,diner,2,26_2
none,0.0,scherp,combinatie,prikken,2,26_2
none,0.0,scherp,combinatie,snijden,2,26_2
none,0.0,scherp,combinatie,pijn,2,26_2
none,0.0,verbranden,combinatie,heet,2,26_2
none,0.0,verbranden,combinatie,verbrand,2,26_2
none,0.0,verbranden,combinatie,heet,2,26_2
none,0.0,eten,combinatie,lekker,2,26_2
none,0.0,eten,combinatie,eten,2,26_2
none,0.0,geven,combinatie,kado,2,26_2
none,0.0,geven,combinatie,geven,2,26_2
none,0.0,springen,combinatie,feesten,2,26_2
none,0.0,springen,combinatie,springen,2,26_2
practice,1.0,zwaaien,combinatie,groeten,2,26_2
practice,1.0,zwaaien,combinatie,zwaaien,2,26_2
practice,1.0,zingen,combinatie,zingen,2,26_2
none,1.0,hond,combinatie,hond,2,26_2
none,1.0,misschien,combinatie,twijfel,2,26_2
none,1.0,misschien,combinatie,onverschillig,2,26_2
none,1.0,misschien,combinatie,eens,2,26_2
none,1.0,bang,combinatie,shrikken,2,26_2
none,1.0,bang,combinatie,teleurgesteld,2,26_2
none,1.0,bang,combinatie,niet willen,2,26_2
none,1.0,langzaam,combinatie,vervelen,2,26_2
none,1.0,langzaam,combinatie,langzaam,2,26_2
none,1.0,blazen,combinatie,blazen,2,26_2
none,1.0,likken,combinatie,likken,2,26_2
none,1.0,lopen,combinatie,snelwandelen,2,26_2
none,1.0,lopen,combinatie,marcheren,2,26_2
none,1.0,lopen,combinatie,skien,2,26_2
practice,0.0,bal,gebaren,dribbelen,2,26_2
practice,0.0,bal,gebaren,bal,2,26_2
practice,0.0,telefoon,gebaren,bellen,2,26_2
practice,0.0,telefoon,gebaren,telefoon,2,26_2
none,0.0,ei,gebaren,ei,2,26_2
none,0.0,snel,gebaren,rennen,2,26_2
none,0.0,snel,gebaren,sprinten,2,26_2
none,0.0,snel,gebaren,snel,2,26_2
none,0.0,man,gebaren,bodybuilder,2,26_2
none,0.0,man,gebaren,sterk,2,26_2
none,0.0,man,gebaren,man,2,26_2
none,0.0,piepen,gebaren,hardcore,2,26_2
none,0.0,piepen,gebaren,muziek,2,26_2
none,0.0,piepen,gebaren,rumoer,2,26_2
none,0.0,jagen,gebaren,jagen,2,26_2
none,0.0,weten,gebaren,goed,2,26_2
none,0.0,weten,gebaren,idee,2,26_2
none,0.0,weten,gebaren,ik,2,26_2
none,0.0,wind,gebaren,verdrinken,2,26_2
none,0.0,wind,gebaren,wind,2,26_2
practice,1.0,sneeuw,gebaren,sneeuw,2,26_2
practice,1.0,juichen,gebaren,winnen,2,26_2
practice,1.0,juichen,gebaren,aanmoedigen,2,26_2
practice,1.0,juichen,gebaren,juichen,2,26_2
none,1.0,zoemen,gebaren,plat,2,26_2
none,1.0,zoemen,gebaren,mug,2,26_2
none,1.0,zoemen,gebaren,geluid,2,26_2
none,1.0,kat,gebaren,kat,2,26_2
none,1.0,ziek,gebaren,verdrietig,2,26_2
none,1.0,ziek,gebaren,ziek,2,26_2
none,1.0,onweer,gebaren,bladeren,2,26_2
none,1.0,onweer,gebaren,bliksem,2,26_2
none,1.0,onweer,gebaren,onweer,2,26_2
none,1.0,kauwen,gebaren,kauwen,2,26_2
none,1.0,vliegen,gebaren,vliegen,2,26_2
none,1.0,grommen,gebaren,boos,2,26_2
none,1.0,grommen,gebaren,grommen,2,26_2
practice,0.0,koken,combinatie,soep,1,27_1
practice,0.0,rijk,combinatie,geld,1,27_1
none,0.0,blij,combinatie,lachen,1,27_1
none,0.0,bang,combinatie,schrikken,1,27_1
none,0.0,slang,combinatie,slang,1,27_1
none,0.0,bijten,combinatie,bijten,1,27_1
none,0.0,verbranden,combinatie,pijn,1,27_1
none,0.0,kotsen,combinatie,kotsen,1,27_1
none,0.0,fluisteren,combinatie,fluisteren,1,27_1
practice,1.0,dansen,combinatie,dansen,1,27_1
practice,1.0,auto,combinatie,autorijden,1,27_1
none,1.0,ik,combinatie,stem,1,27_1
none,1.0,dood,combinatie,dood,1,27_1
none,1.0,vrouw,combinatie,meisje,1,27_1
none,1.0,vlieg,combinatie,bij,1,27_1
none,1.0,niet,combinatie,stop,1,27_1
none,1.0,staart,combinatie,kat,1,27_1
none,1.0,grommen,combinatie,leeuw,1,27_1
practice,0.0,snijden,gebaren,bakken,1,27_1
practice,0.0,olifant,gebaren,olifant,1,27_1
none,0.0,groot,gebaren,hoog,1,27_1
none,0.0,walgen,gebaren,vies,1,27_1
none,0.0,hoorn,gebaren,gooien,1,27_1
none,0.0,geur,gebaren,denken,1,27_1
none,0.0,ziek,gebaren,ziek,1,27_1
none,0.0,zwemmen,gebaren,zwemmen,1,27_1
none,0.0,lopen,gebaren,dansen,1,27_1
practice,1.0,gek,gebaren,clown,1,27_1
practice,1.0,leeg,gebaren,vierkant,1,27_1
none,1.0,vogel,gebaren,vogel,1,27_1
none,1.0,hoog,gebaren,groot,1,27_1
none,1.0,zout,gebaren,eten,1,27_1
none,1.0,dik,gebaren,dik,1,27_1
none,1.0,vangen,gebaren,vangen,1,27_1
none,1.0,gooien,gebaren,gooien,1,27_1
none,1.0,water,gebaren,golven,1,27_1
practice,0.0,bloem,geluiden,bloem,1,27_1
practice,0.0,haasten,geluiden,schreeuwen,1,27_1
none,0.0,bitter,geluiden,vies,1,27_1
none,0.0,vuur,geluiden,muis,1,27_1
none,0.0,vis,geluiden,zwemmen,1,27_1
none,0.0,berg,geluiden,spook,1,27_1
none,0.0,weten,geluiden,snappen,1,27_1
none,0.0,zuigen,geluiden,pijn,1,27_1
none,0.0,wind,geluiden,wind,1,27_1
practice,1.0,knippen,geluiden,skien,1,27_1
practice,1.0,comfortabel,geluiden,balen,1,27_1
none,1.0,zoemen,geluiden,bij,1,27_1
none,1.0,goed,geluiden,bevestigen,1,27_1
none,1.0,oud,geluiden,moe,1,27_1
none,1.0,geven,geluiden,lachen,1,27_1
none,1.0,springen,geluiden,ongeloofwaardig,1,27_1
none,1.0,rennen,geluiden,buitenadem,1,27_1
none,1.0,staan,geluiden,boos,1,27_1
practice,0.0,bal,gebaren,rond,2,27_2
practice,0.0,bal,gebaren,bal,2,27_2
practice,0.0,juichen,gebaren,juichen,2,27_2
none,0.0,hond,gebaren,hond,2,27_2
none,0.0,zwaar,gebaren,zwaar,2,27_2
none,0.0,misschien,gebaren,twijfel,2,27_2
none,0.0,misschien,gebaren,overweging,2,27_2
none,0.0,verdrietig,gebaren,huilen,2,27_2
none,0.0,blazen,gebaren,blazen,2,27_2
none,0.0,likken,gebaren,likken,2,27_2
none,0.0,ruiken,gebaren,ruiken,2,27_2
practice,1.0,klok,gebaren,klok,2,27_2
practice,1.0,glimlach,gebaren,lachen,2,27_2
practice,1.0,glimlach,gebaren,glimlach,2,27_2
none,1.0,kat,gebaren,kat,2,27_2
none,1.0,man,gebaren,sterk,2,27_2
none,1.0,man,gebaren,groot,2,27_2
none,1.0,man,gebaren,man,2,27_2
none,1.0,zuur,gebaren,bitter,2,27_2
none,1.0,zuur,gebaren,citroen,2,27_2
none,1.0,zuur,gebaren,vies,2,27_2
none,1.0,zoet,gebaren,eten,2,27_2
none,1.0,zoet,gebaren,lekker,2,27_2
none,1.0,zoet,gebaren,snoepje,2,27_2
none,1.0,kauwen,gebaren,kauwen,2,27_2
none,1.0,vechten,gebaren,vechten,2,27_2
none,1.0,jagen,gebaren,schieten,2,27_2
none,1.0,jagen,gebaren,doden,2,27_2
none,1.0,jagen,gebaren,jagen,2,27_2
practice,0.0,zwaaien,combinatie,zwaaien,2,27_2
practice,0.0,zingen,combinatie,zingen,2,27_2
none,0.0,kind,combinatie,kabouter,2,27_2
none,0.0,kind,combinatie,klein,2,27_2
none,0.0,kind,combinatie,smurf,2,27_2
none,0.0,ei,combinatie,ei,2,27_2
none,0.0,bliksem,combinatie,grafiti,2,27_2
none,0.0,bliksem,combinatie,bliksem,2,27_2
none,0.0,regen,combinatie,regen,2,27_2
none,0.0,piepen,combinatie,kuiken,2,27_2
none,0.0,piepen,combinatie,stem,2,27_2
none,0.0,piepen,combinatie,praten,2,27_2
none,0.0,ademen,combinatie,zuchten,2,27_2
none,0.0,ademen,combinatie,ademen,2,27_2
none,0.0,vallen,combinatie,vallen,2,27_2
practice,1.0,sneeuw,combinatie,sneeuw,2,27_2
practice,1.0,geheim,combinatie,roddelen,2,27_2
practice,1.0,geheim,combinatie,fluisteren,2,27_2
practice,1.0,geheim,combinatie,geheim,2,27_2
none,1.0,snel,combinatie,skien,2,27_2
none,1.0,snel,combinatie,rennen,2,27_2
none,1.0,snel,combinatie,hardlopen,2,27_2
none,1.0,scherp,combinatie,prikken,2,27_2
none,1.0,scherp,combinatie,doorn,2,27_2
none,1.0,scherp,combinatie,scherf,2,27_2
none,1.0,kruipen,combinatie,baby,2,27_2
none,1.0,kruipen,combinatie,schaapje,2,27_2
none,1.0,kruipen,combinatie,kruipen,2,27_2
none,1.0,drinken,combinatie,drinken,2,27_2
none,1.0,vliegen,combinatie,vliegen,2,27_2
none,1.0,horen,combinatie,luisteren,2,27_2
none,1.0,horen,combinatie,horen,2,27_2
none,1.0,slapen,combinatie,slapen,2,27_2
practice,0.0,telefoon,geluiden,bellen,2,27_2
practice,0.0,telefoon,geluiden,ringtone,2,27_2
practice,0.0,telefoon,geluiden,alarm,2,27_2
practice,0.0,eend,geluiden,eend,2,27_2
none,0.0,koud,geluiden,koud,2,27_2
none,0.0,ver,geluiden,zuchten,2,27_2
none,0.0,ver,geluiden,vermoeid,2,27_2
none,0.0,ver,geluiden,geirriteerd,2,27_2
none,0.0,luidruchtig,geluiden,oorlog,2,27_2
none,0.0,luidruchtig,geluiden,protest,2,27_2
none,0.0,luidruchtig,geluiden,schreeuwen,2,27_2
none,0.0,langzaam,geluiden,klok,2,27_2
none,0.0,langzaam,geluiden,geweer,2,27_2
none,0.0,langzaam,geluiden,kerk,2,27_2
none,0.0,sterk,geluiden,grommen,2,27_2
none,0.0,sterk,geluiden,zuchten,2,27_2
none,0.0,sterk,geluiden,vermoeid,2,27_2
none,0.0,onweer,geluiden,drum,2,27_2
none,0.0,onweer,geluiden,grap,2,27_2
none,0.0,onweer,geluiden,orkest,2,27_2
none,0.0,lachen,geluiden,lachen,2,27_2
practice,1.0,vliegtuig,geluiden,bij,2,27_2
practice,1.0,vliegtuig,geluiden,zaag,2,27_2
practice,1.0,vliegtuig,geluiden,stofzuiger,2,27_2
practice,1.0,fiets,geluiden,wekker,2,27_2
practice,1.0,fiets,geluiden,vliegen,2,27_2
practice,1.0,fiets,geluiden,boot,2,27_2
none,1.0,boos,geluiden,skeptisch,2,27_2
none,1.0,boos,geluiden,boos,2,27_2
none,1.0,heet,geluiden,zuchten,2,27_2
none,1.0,heet,geluiden,moe,2,27_2
none,1.0,heet,geluiden,warm,2,27_2
none,1.0,stil,geluiden,zingen,2,27_2
none,1.0,stil,geluiden,uitleggen,2,27_2
none,1.0,stil,geluiden,praten,2,27_2
none,1.0,klein,geluiden,kuiken,2,27_2
none,1.0,klein,geluiden,klein,2,27_2
none,1.0,huilen,geluiden,huilen,2,27_2
none,1.0,eten,geluiden,eten,2,27_2
none,1.0,slaan,geluiden,knal,2,27_2
none,1.0,slaan,geluiden,vechten,2,27_2
none,1.0,slaan,geluiden,slaan,2,27_2
practice,0.0,gek,geluiden,,1,28_1
practice,0.0,auto,geluiden,auto,1,28_1
none,0.0,bitter,geluiden,walging,1,28_1
none,0.0,dood,geluiden,teleurstelling,1,28_1
none,0.0,hoog,geluiden,opluchting,1,28_1
none,0.0,staart,geluiden,wind,1,28_1
none,0.0,ademen,geluiden,zuchten,1,28_1
none,0.0,geven,geluiden,twijfel,1,28_1
none,0.0,water,geluiden,wind,1,28_1
practice,1.0,koken,geluiden,trein,1,28_1
practice,1.0,leeg,geluiden,spannend,1,28_1
none,1.0,zoemen,geluiden,bij,1,28_1
none,1.0,ei,geluiden,slaan,1,28_1
none,1.0,niet,geluiden,nadenken,1,28_1
none,1.0,blazen,geluiden,wind,1,28_1
none,1.0,eten,geluiden,eten,1,28_1
none,1.0,grommen,geluiden,boren,1,28_1
none,1.0,horen,geluiden,verbaasd,1,28_1
practice,0.0,haasten,combinatie,rennen,1,28_1
practice,0.0,rijk,combinatie,bewonderen,1,28_1
none,0.0,walgen,combinatie,overgeven,1,28_1
none,0.0,snel,combinatie,auto,1,28_1
none,0.0,vlieg,combinatie,vliegen,1,28_1
none,0.0,scherp,combinatie,heet,1,28_1
none,0.0,verbranden,combinatie,pijn,1,28_1
none,0.0,jagen,combinatie,gooien,1,28_1
none,0.0,zuigen,combinatie,zuigen,1,28_1
practice,1.0,bloem,combinatie,boek,1,28_1
practice,1.0,comfortabel,combinatie,dromen,1,28_1
none,1.0,vogel,combinatie,vogel,1,28_1
none,1.0,man,combinatie,aap,1,28_1
none,1.0,misschien,combinatie,twijfelen,1,28_1
none,1.0,sterk,combinatie,sterk,1,28_1
none,1.0,kruipen,combinatie,kruipen,1,28_1
none,1.0,vliegen,combinatie,vliegen,1,28_1
none,1.0,lopen,combinatie,hardlopen,1,28_1
practice,0.0,snijden,gebaren,snijden,1,28_1
practice,0.0,knippen,gebaren,knippen,1,28_1
none,0.0,ik,gebaren,hoofd,1,28_1
none,0.0,vrouw,gebaren,lichaam,1,28_1
none,0.0,vis,gebaren,vis,1,28_1
none,0.0,zwaar,gebaren,steen,1,28_1
none,0.0,oud,gebaren,oud,1,28_1
none,0.0,zout,gebaren,pindakaas,1,28_1
none,0.0,zoet,gebaren,voorbereiden,1,28_1
practice,1.0,dansen,gebaren,dansen,1,28_1
practice,1.0,olifant,gebaren,olifant,1,28_1
none,1.0,hond,gebaren,hijgen,1,28_1
none,1.0,vuur,gebaren,vuur,1,28_1
none,1.0,luidruchtig,gebaren,schreeuwen,1,28_1
none,1.0,langzaam,gebaren,lopen,1,28_1
none,1.0,bijten,gebaren,bijten,1,28_1
none,1.0,weten,gebaren,slim,1,28_1
none,1.0,lachen,gebaren,lachen,1,28_1
practice,0.0,klok,combinatie,klok,2,28_2
practice,0.0,telefoon,combinatie,telefoon,2,28_2
none,0.0,hoorn,combinatie,trompet,2,28_2
none,0.0,hoorn,combinatie,hoorn,2,28_2
none,0.0,heet,combinatie,heet,2,28_2
none,0.0,slang,combinatie,slang,2,28_2
none,0.0,piepen,combinatie,alarm,2,28_2
none,0.0,piepen,combinatie,signaal,2,28_2
none,0.0,piepen,combinatie,frictie,2,28_2
none,0.0,drinken,combinatie,drinken,2,28_2
none,0.0,slaan,combinatie,slaan,2,28_2
none,0.0,slapen,combinatie,slapen,2,28_2
practice,1.0,sneeuw,combinatie,vallen,2,28_2
practice,1.0,sneeuw,combinatie,sneeuwen,2,28_2
practice,1.0,sneeuw,combinatie,sneeuw,2,28_2
practice,1.0,fiets,combinatie,fiets,2,28_2
none,1.0,boos,combinatie,boos,2,28_2
none,1.0,groot,combinatie,groot,2,28_2
none,1.0,kat,combinatie,kat,2,28_2
none,1.0,kind,combinatie,kind,2,28_2
none,1.0,geur,combinatie,reuken,2,28_2
none,1.0,geur,combinatie,reuk,2,28_2
none,1.0,geur,combinatie,ademen,2,28_2
none,1.0,dik,combinatie,dik,2,28_2
none,1.0,likken,combinatie,likken,2,28_2
practice,0.0,bal,geluiden,stuiteren,2,28_2
practice,0.0,bal,geluiden,lanceren,2,28_2
practice,0.0,bal,geluiden,trampoline,2,28_2
practice,0.0,juichen,geluiden,juichen,2,28_2
none,0.0,verdrietig,geluiden,huilen,2,28_2
none,0.0,verdrietig,geluiden,snikken,2,28_2
none,0.0,verdrietig,geluiden,troosten,2,28_2
none,0.0,bang,geluiden,angst,2,28_2
none,0.0,bang,geluiden,tegenzin,2,28_2
none,0.0,bang,geluiden,vluchten,2,28_2
none,0.0,rennen,geluiden,wind,2,28_2
none,0.0,rennen,geluiden,sporten,2,28_2
none,0.0,rennen,geluiden,ademen,2,28_2
none,0.0,staan,geluiden,stampen,2,28_2
none,0.0,staan,geluiden,leeg,2,28_2
none,0.0,staan,geluiden,chagrijnig,2,28_2
none,0.0,kotsen,geluiden,overgeven,2,28_2
none,0.0,kotsen,geluiden,kotsen,2,28_2
none,0.0,fluisteren,geluiden,fluisteren,2,28_2
none,0.0,wind,geluiden,wind,2,28_2
practice,1.0,zwaaien,geluiden,wijzen,2,28_2
practice,1.0,zwaaien,geluiden,roepen,2,28_2
practice,1.0,zwaaien,geluiden,praten,2,28_2
practice,1.0,geheim,geluiden,stil,2,28_2
practice,1.0,geheim,geluiden,fluisteren,2,28_2
practice,1.0,geheim,geluiden,zacht,2,28_2
none,1.0,ver,geluiden,vallen,2,28_2
none,1.0,ver,geluiden,vliegtuid,2,28_2
none,1.0,ver,geluiden,neerstorten,2,28_2
none,1.0,goed,geluiden,begrijpen,2,28_2
none,1.0,goed,geluiden,snappen,2,28_2
none,1.0,goed,geluiden,gesprek,2,28_2
none,1.0,ziek,geluiden,moe,2,28_2
none,1.0,ziek,geluiden,moeizaam,2,28_2
none,1.0,ziek,geluiden,moeilijk,2,28_2
none,1.0,onweer,geluiden,ontploffen,2,28_2
none,1.0,onweer,geluiden,bom,2,28_2
none,1.0,onweer,geluiden,verwoesten,2,28_2
none,1.0,vangen,geluiden,gesprek,2,28_2
none,1.0,vangen,geluiden,herkennen,2,28_2
none,1.0,vangen,geluiden,roepen,2,28_2
none,1.0,vechten,geluiden,vechten,2,28_2
none,1.0,zwemmen,geluiden,rijden,2,28_2
none,1.0,zwemmen,geluiden,hardlopen,2,28_2
none,1.0,zwemmen,geluiden,zweven,2,28_2
practice,0.0,eend,gebaren,kip,2,28_2
practice,0.0,eend,gebaren,zwemmen,2,28_2
practice,0.0,eend,gebaren,eend,2,28_2
practice,0.0,glimlach,gebaren,lach,2,28_2
practice,0.0,glimlach,gebaren,glimlach,2,28_2
none,0.0,bliksem,gebaren,scheef,2,28_2
none,0.0,bliksem,gebaren,ravijn,2,28_2
none,0.0,bliksem,gebaren,litteken,2,28_2
none,0.0,berg,gebaren,dak,2,28_2
none,0.0,berg,gebaren,berg,2,28_2
none,0.0,klein,gebaren,kind,2,28_2
none,0.0,klein,gebaren,klein,2,28_2
none,0.0,kauwen,gebaren,eten,2,28_2
none,0.0,kauwen,gebaren,kauwen,2,28_2
none,0.0,huilen,gebaren,huilen,2,28_2
none,0.0,vallen,gebaren,vallen,2,28_2
none,0.0,springen,gebaren,springen,2,28_2
practice,1.0,vliegtuig,gebaren,vliegen,2,28_2
practice,1.0,vliegtuig,gebaren,vliegtuig,2,28_2
practice,1.0,zingen,gebaren,zingen,2,28_2
none,1.0,koud,gebaren,koud,2,28_2
none,1.0,blij,gebaren,blij,2,28_2
none,1.0,regen,gebaren,klimmen,2,28_2
none,1.0,regen,gebaren,regen,2,28_2
none,1.0,stil,gebaren,stil,2,28_2
none,1.0,zuur,gebaren,misselijk,2,28_2
none,1.0,zuur,gebaren,ziek,2,28_2
none,1.0,zuur,gebaren,zuur,2,28_2
none,1.0,ruiken,gebaren,reuken,2,28_2
none,1.0,gooien,gebaren,gooien,2,28_2
practice,0.0,haasten,geluiden,hijgen,1,29_1
practice,0.0,auto,geluiden,motor,1,29_1
none,0.0,koud,geluiden,bibberen,1,29_1
