"trial_order","dyad","participant_dyad","participant_ID","exp_part","modality","expressibility_dutch","concept","correction","guess_binary","cosine_similarity","stimulus","answer","SemanticSubcat","sessionID"
51,61,1,112,1,"vocal",0.631514571319774,"to bite",0,0,0.712,"bijten","kauwen","vocal_oral","61_1"
52,61,1,112,1,"vocal",0.805891834375597,"to blow",0,0,0.464,"blazen","wind","vocal_oral","61_1"
53,61,1,112,1,"vocal",0.407214738448983,"to fall",0,0,0.037,"vallen","pijn","locomotion","61_1"
54,61,1,112,1,"vocal",0.687199600527179,"to lick",0,0,0.417,"likken","slurpen","gustatory","61_1"
5,61,0,111,2,"combined",0.819687004635733,"cold",0,1,1,"koud","koud","temperature","61_2"
6,61,0,111,2,"combined",0.582985856060995,"not",0,0,0.241,"niet","weigeren","logical","61_2"
7,61,0,111,2,"combined",0.582985856060995,"not",1,0,0.259,"niet","verbieden","logical","61_2"
8,61,0,111,2,"combined",0.582985856060995,"not",2,0,0.038,"niet","lerares","logical","61_2"
9,61,0,111,2,"combined",0.557153125291575,"sharp",0,0,0.071,"scherp","schrikdraad","haptic","61_2"
10,61,0,111,2,"combined",0.557153125291575,"sharp",1,0,0.091,"scherp","dezelfde","haptic","61_2"
11,61,0,111,2,"combined",0.557153125291575,"sharp",2,1,1,"scherp","scherp","haptic","61_2"
12,61,0,111,2,"combined",0.65119202306575,"to give",0,1,1,"geven","geven","manual","61_2"
13,61,0,111,2,"combined",0.682815334308846,"to hunt",0,0,0.264,"jagen","boogschieten","survival","61_2"
14,61,0,111,2,"combined",0.682815334308846,"to hunt",1,0,0.073,"jagen","soldaat","survival","61_2"
15,61,0,111,2,"combined",0.682815334308846,"to hunt",2,1,1,"jagen","jagen","survival","61_2"
16,61,0,111,2,"combined",0.814537922310332,"to jump",0,1,1,"springen","springen","locomotion","61_2"
17,61,0,111,2,"combined",0.83908076354321,"to walk",0,0,0.56,"lopen","marcheren","locomotion","61_2"
18,61,0,111,2,"combined",0.83908076354321,"to walk",1,0,0.751,"lopen","wandelen","locomotion","61_2"
19,61,0,111,2,"combined",0.83908076354321,"to walk",2,1,1,"lopen","lopen","locomotion","61_2"
25,61,1,112,2,"combined",0.689936218632502,"I",0,1,1,"ik","ik","social","61_2"
26,61,1,112,2,"combined",0.749105900955685,"high",0,0,0.344,"hoog","lang","auditory","61_2"
27,61,1,112,2,"combined",0.749105900955685,"high",1,0,0.571,"hoog","hoogte","auditory","61_2"
28,61,1,112,2,"combined",0.749105900955685,"high",2,0,-0.023,"hoog","cirkel","auditory","61_2"
29,61,1,112,2,"combined",0.596218227203866,"lightning",0,0,0.072,"bliksem","glijbaan","environment","61_2"
30,61,1,112,2,"combined",0.596218227203866,"lightning",1,0,0.277,"bliksem","vuurwerk","environment","61_2"
31,61,1,112,2,"combined",0.596218227203866,"lightning",2,0,NA,"bliksem","vliegtuigcrash","environment","61_2"
32,61,1,112,2,"combined",0.835895891065153,"sad",0,0,0.389,"verdrietig","huilen","valence","61_2"
33,61,1,112,2,"combined",0.835895891065153,"sad",1,1,1,"verdrietig","verdrietig","valence","61_2"
34,61,1,112,2,"combined",0.716614849190809,"sick",0,1,1,"ziek","ziek","animate","61_2"
35,61,1,112,2,"combined",0.806355112315007,"to fly",0,1,1,"vliegen","vliegen","locomotion","61_2"
36,61,1,112,2,"combined",0.828901259475311,"to vomit",0,0,0.773,"kotsen","overgeven","gustatory","61_2"
37,61,1,112,2,"combined",0.828901259475311,"to vomit",1,1,1,"kotsen","kotsen","gustatory","61_2"
42,61,0,111,2,"gesture",0.690424355205965,"good",0,0,0.315,"goed","tevreden","valence","61_2"
43,61,0,111,2,"gesture",0.690424355205965,"good",1,0,NA,"goed","goedzo","valence","61_2"
44,61,0,111,2,"gesture",0.690424355205965,"good",2,1,1,"goed","goed","valence","61_2"
45,61,0,111,2,"gesture",0.580764408529184,"odor",0,0,0.922,"geur","parfum","olfactory","61_2"
46,61,0,111,2,"gesture",0.580764408529184,"odor",1,0,0.867,"geur","ruiken","olfactory","61_2"
47,61,0,111,2,"gesture",0.580764408529184,"odor",2,1,1,"geur","geur","olfactory","61_2"
48,61,0,111,2,"gesture",0.594711648335829,"tail",0,1,1,"staart","staart","quantity","61_2"
49,61,0,111,2,"gesture",0.808002011831166,"to crawl",0,1,1,"kruipen","kruipen","locomotion","61_2"
50,61,0,111,2,"gesture",0.828570667489932,"to drink",0,1,1,"drinken","drinken","vocal_oral","61_2"
51,61,0,111,2,"gesture",0.533166466445803,"to growl",0,0,0.04,"grommen","vals","vocal_oral","61_2"
52,61,0,111,2,"gesture",0.533166466445803,"to growl",1,1,1,"grommen","grommen","vocal_oral","61_2"
53,61,0,111,2,"gesture",0.829267273459481,"to swim",0,1,1,"zwemmen","zwemmen","locomotion","61_2"
56,61,1,112,2,"gesture",0.803028772880841,"angry",0,1,1,"boos","boos","valence","61_2"
57,61,1,112,2,"gesture",0.577545048933384,"far",0,0,0.168,"ver","kijken","spatial","61_2"
58,61,1,112,2,"gesture",0.577545048933384,"far",1,0,0.058,"ver","observeren","spatial","61_2"
59,61,1,112,2,"gesture",0.577545048933384,"far",2,0,0.045,"ver","spotten","spatial","61_2"
60,61,1,112,2,"gesture",0.541237492784099,"horn",0,0,0.345,"hoorn","eenhoorn","other","61_2"
61,61,1,112,2,"gesture",0.541237492784099,"horn",1,1,1,"hoorn","hoorn","other","61_2"
62,61,1,112,2,"gesture",0.329523830267451,"squeak",0,0,0.193,"piepen","snavel","auditory","61_2"
63,61,1,112,2,"gesture",0.329523830267451,"squeak",1,0,0.237,"piepen","vogelbek","auditory","61_2"
64,61,1,112,2,"gesture",0.329523830267451,"squeak",2,0,NA,"piepen","chirpen","auditory","61_2"
65,61,1,112,2,"gesture",0.747603541088915,"to catch",0,1,1,"vangen","vangen","manual","61_2"
66,61,1,112,2,"gesture",0.834806690703802,"to fight",0,0,0.547,"vechten","boksen","survival","61_2"
67,61,1,112,2,"gesture",0.834806690703802,"to fight",1,1,1,"vechten","vechten","survival","61_2"
68,61,1,112,2,"gesture",0.615289104632194,"to whisper",0,0,0.575,"fluisteren","roddelen","auditory","61_2"
69,61,1,112,2,"gesture",0.615289104632194,"to whisper",1,1,1,"fluisteren","fluisteren","auditory","61_2"
76,61,0,111,2,"vocal",0.45736979983774,"fast",0,0,-0.009,"snel","vuurwerk","manner","61_2"
77,61,0,111,2,"vocal",0.45736979983774,"fast",1,0,0.083,"snel","kletsen","manner","61_2"
78,61,0,111,2,"vocal",0.45736979983774,"fast",2,0,0.11,"snel","vastlopen","manner","61_2"
79,61,0,111,2,"vocal",0.153255935410395,"salt",0,0,0.171,"zout","vies","gustatory","61_2"
80,61,0,111,2,"vocal",0.153255935410395,"salt",1,0,0.146,"zout","sloot","gustatory","61_2"
81,61,0,111,2,"vocal",0.153255935410395,"salt",2,0,0.145,"zout","proeven","gustatory","61_2"
82,61,0,111,2,"vocal",0.753476033670045,"silent",0,1,1,"stil","stil","auditory","61_2"
83,61,0,111,2,"vocal",0.408761111306824,"strong",0,0,0.065,"sterk","juichen","animate","61_2"
84,61,0,111,2,"vocal",0.408761111306824,"strong",1,0,0.195,"sterk","bijna","animate","61_2"
85,61,0,111,2,"vocal",0.408761111306824,"strong",2,0,0.158,"sterk","gewichtheffen","animate","61_2"
86,61,0,111,2,"vocal",0.515683484907029,"thunder",0,0,0.128,"onweer","bom","environment","61_2"
87,61,0,111,2,"vocal",0.515683484907029,"thunder",1,0,0.141,"onweer","kanon","environment","61_2"
88,61,0,111,2,"vocal",0.515683484907029,"thunder",2,0,0.107,"onweer","vallen","environment","61_2"
89,61,0,111,2,"vocal",0.713509315277749,"to chew",0,0,0.497,"kauwen","eten","gustatory","61_2"
90,61,0,111,2,"vocal",0.713509315277749,"to chew",1,0,0.279,"kauwen","maaltijd","gustatory","61_2"
91,61,0,111,2,"vocal",0.713509315277749,"to chew",2,0,0.34,"kauwen","voedsel","gustatory","61_2"
92,61,0,111,2,"vocal",0.609732905825591,"wind",0,0,0.255,"wind","vliegen","environment","61_2"
93,61,0,111,2,"vocal",0.609732905825591,"wind",1,1,1,"wind","wind","environment","61_2"
99,61,1,112,2,"vocal",0.615450673796237,"bird",0,0,0.267,"vogel","fluiten","animal","61_2"
100,61,1,112,2,"vocal",0.615450673796237,"bird",1,0,NA,"vogel","chippen","animal","61_2"
101,61,1,112,2,"vocal",0.615450673796237,"bird",2,1,1,"vogel","vogel","animal","61_2"
102,61,1,112,2,"vocal",0.21654433031206,"bitter",0,0,0.417,"bitter","vies","gustatory","61_2"
103,61,1,112,2,"vocal",0.21654433031206,"bitter",1,0,0.137,"bitter","proeven","gustatory","61_2"
104,61,1,112,2,"vocal",0.21654433031206,"bitter",2,0,0.35,"bitter","goor","gustatory","61_2"
105,61,1,112,2,"vocal",0.587862264905011,"loud",0,0,0.188,"luidruchtig","schrikken","auditory","61_2"
106,61,1,112,2,"vocal",0.587862264905011,"loud",1,0,0.228,"luidruchtig","kletsen","auditory","61_2"
107,61,1,112,2,"vocal",0.587862264905011,"loud",2,0,0.468,"luidruchtig","schreeuwen","auditory","61_2"
108,61,1,112,2,"vocal",0.246745380421205,"sweet",0,0,0.614,"zoet","lekker","gustatory","61_2"
109,61,1,112,2,"vocal",0.246745380421205,"sweet",1,1,1,"zoet","zoet","gustatory","61_2"
110,61,1,112,2,"vocal",0.784779073219606,"to breathe",0,1,1,"ademen","ademen","olfactory","61_2"
111,61,1,112,2,"vocal",0.367189286077145,"to burn",0,1,1,"verbranden","verbranden","other","61_2"
112,61,1,112,2,"vocal",0.735692139606025,"to sleep",0,1,1,"slapen","slapen","survival","61_2"
3,62,0,113,1,"gesture",0.816089330970891,"happy",0,0,0.583,"blij","vreugde","valence","62_1"
4,62,0,113,1,"gesture",0.794304470986762,"hot",0,0,0.739,"heet","hitte","temperature","62_1"
5,62,0,113,1,"gesture",0.501172040780983,"sharp",0,0,0.293,"scherp","vies","haptic","62_1"
6,62,0,113,1,"gesture",0.818566029243692,"silent",0,0,0.792,"stil","stilte","auditory","62_1"
7,62,0,113,1,"gesture",0.743866818263405,"snake",0,0,0.128,"slang","bochten","animal","62_1"
8,62,0,113,1,"gesture",0.557444340806456,"to burn",0,0,0.18,"verbranden","zon","other","62_1"
9,62,0,113,1,"gesture",0.834800108850706,"to jump",0,1,1,"springen","springen","locomotion","62_1"
12,62,1,114,1,"gesture",0.525289002863704,"lightning",0,0,0.277,"bliksem","vuurwerk","environment","62_1"
13,62,1,114,1,"gesture",0.553101281867092,"old",0,0,0.607,"oud","oudere","time","62_1"
14,62,1,114,1,"gesture",0.729078471280972,"rain",0,1,1,"regen","regen","environment","62_1"
15,62,1,114,1,"gesture",0.842937622085652,"to cry",0,1,1,"huilen","huilen","vocal_oral","62_1"
16,62,1,114,1,"gesture",0.814034264937255,"to eat",0,1,1,"eten","eten","vocal_oral","62_1"
17,62,1,114,1,"gesture",0.829267273459481,"to swim",0,1,1,"zwemmen","zwemmen","locomotion","62_1"
18,62,1,114,1,"gesture",0.841423850173278,"to walk",0,0,0.285,"lopen","fietsen","locomotion","62_1"
21,62,0,113,1,"combined",0.818182220108296,"angry",0,1,1,"boos","boos","valence","62_1"
22,62,0,113,1,"combined",0.779877846324741,"dog",0,1,1,"hond","hond","animal","62_1"
23,62,0,113,1,"combined",0.603966694081322,"fire",0,0,0.104,"vuur","berg","object","62_1"
24,62,0,113,1,"combined",0.582985856060995,"not",0,0,0.043,"niet","arrogant","logical","62_1"
25,62,0,113,1,"combined",0.543249319540667,"squeak",0,0,NA,"piepen","koplampen","auditory","62_1"
26,62,0,113,1,"combined",0.715821711656047,"to catch",0,1,1,"vangen","vangen","manual","62_1"
27,62,0,113,1,"combined",0.574876010515767,"water",0,0,0.385,"water","drinken","environment","62_1"
30,62,1,114,1,"combined",0.806460221089258,"bird",0,0,0.433,"vogel","vliegen","animal","62_1"
31,62,1,114,1,"combined",0.595086558643404,"child",0,0,0.761,"kind","baby","social","62_1"
32,62,1,114,1,"combined",0.741024648680267,"fish",0,1,1,"vis","vis","animal","62_1"
33,62,1,114,1,"combined",0.303234302798168,"salt",0,0,0.186,"zout","spuiten","gustatory","62_1"
34,62,1,114,1,"combined",0.780811330443828,"to bite",0,0,0.397,"bijten","eten","vocal_oral","62_1"
35,62,1,114,1,"combined",0.682815334308846,"to hunt",0,0,0.469,"jagen","schieten","survival","62_1"
36,62,1,114,1,"combined",0.791051083509889,"to lick",0,1,1,"likken","likken","gustatory","62_1"
39,62,0,113,1,"vocal",0.664921279040402,"disgusted",0,0,0.742,"walgen","walging","valence","62_1"
40,62,0,113,1,"vocal",0.422189612157541,"male",0,0,0.066,"man","mooi","animate","62_1"
41,62,0,113,1,"vocal",0.548898090158061,"sick",0,0,0.135,"ziek","verdriet","animate","62_1"
42,62,0,113,1,"vocal",0.515683484907029,"thunder",0,0,0.128,"onweer","bom","environment","62_1"
43,62,0,113,1,"vocal",0.451697867828672,"to fly",0,0,0.022,"vliegen","blijdschap","locomotion","62_1"
44,62,0,113,1,"vocal",0.735692139606025,"to sleep",0,1,1,"slapen","slapen","survival","62_1"
45,62,0,113,1,"vocal",0.79853309737283,"to vomit",0,0,0.37,"kotsen","ziek","gustatory","62_1"
48,62,1,114,1,"vocal",0.612503914010408,"horn",0,0,0.031,"hoorn","schieten","other","62_1"
49,62,1,114,1,"vocal",0.746777577338304,"sad",0,0,0.044,"verdrietig","ruiken","valence","62_1"
50,62,1,114,1,"vocal",0.693961201585873,"scared",0,0,0.016,"bang","zingen","valence","62_1"
51,62,1,114,1,"vocal",0.407214738448983,"to fall",0,0,0.4,"vallen","schieten","locomotion","62_1"
52,62,1,114,1,"vocal",0.50270369735164,"to smell",0,1,1,"ruiken","ruiken","olfactory","62_1"
53,62,1,114,1,"vocal",0.703341393070909,"to whisper",0,1,1,"fluisteren","fluisteren","auditory","62_1"
54,62,1,114,1,"vocal",0.609732905825591,"wind",0,0,0.464,"wind","blazen","environment","62_1"
4,62,0,113,2,"gesture",0.400420365943101,"buzz",0,0,0.231,"zoemen","vliegen","auditory","62_2"
5,62,0,113,2,"gesture",0.400420365943101,"buzz",1,0,0.12,"zoemen","rondrijden","auditory","62_2"
6,62,0,113,2,"gesture",0.400420365943101,"buzz",2,0,0.515,"zoemen","fluiten","auditory","62_2"
7,62,0,113,2,"gesture",0.763929389158889,"high",0,1,1,"hoog","hoog","auditory","62_2"
8,62,0,113,2,"gesture",0.782210786119577,"small",0,0,0.157,"klein","zitten","quantity","62_2"
9,62,0,113,2,"gesture",0.782210786119577,"small",1,1,1,"klein","klein","quantity","62_2"
10,62,0,113,2,"gesture",0.582381884483062,"sour",0,0,0.246,"zuur","vies","gustatory","62_2"
11,62,0,113,2,"gesture",0.582381884483062,"sour",1,0,0.581,"zuur","bitter","gustatory","62_2"
12,62,0,113,2,"gesture",0.582381884483062,"sour",2,0,0.392,"zuur","pittig","gustatory","62_2"
13,62,0,113,2,"gesture",0.781560751401395,"to breathe",0,0,0.989,"ademen","ademhalen","olfactory","62_2"
14,62,0,113,2,"gesture",0.781560751401395,"to breathe",1,0,0.485,"ademen","zuchten","olfactory","62_2"
15,62,0,113,2,"gesture",0.781560751401395,"to breathe",2,0,0.829,"ademen","ademhaling","olfactory","62_2"
16,62,0,113,2,"gesture",0.808002011831166,"to crawl",0,1,1,"kruipen","kruipen","locomotion","62_2"
17,62,0,113,2,"gesture",0.533166466445803,"to growl",0,0,0.108,"grommen","leeuw","vocal_oral","62_2"
18,62,0,113,2,"gesture",0.533166466445803,"to growl",1,1,1,"grommen","grommen","vocal_oral","62_2"
23,62,1,114,2,"gesture",0.577545048933384,"far",0,0,0.053,"ver","knie","spatial","62_2"
24,62,1,114,2,"gesture",0.577545048933384,"far",1,0,0.158,"ver","wijzen","spatial","62_2"
25,62,1,114,2,"gesture",0.577545048933384,"far",2,0,0.207,"ver","buitenland","spatial","62_2"
26,62,1,114,2,"gesture",0.59811289452599,"fly",0,0,0.069,"vlieg","vrijheid","animal","62_2"
27,62,1,114,2,"gesture",0.59811289452599,"fly",1,0,0.883,"vlieg","vliegen","animal","62_2"
28,62,1,114,2,"gesture",0.59811289452599,"fly",2,1,1,"vlieg","vlieg","animal","62_2"
29,62,1,114,2,"gesture",0.690424355205965,"good",0,1,1,"goed","goed","valence","62_2"
30,62,1,114,2,"gesture",0.667171182662108,"to give",0,0,0.595,"geven","uitdelen","manual","62_2"
31,62,1,114,2,"gesture",0.667171182662108,"to give",1,1,1,"geven","geven","manual","62_2"
32,62,1,114,2,"gesture",0.755612083056296,"to hear",0,1,1,"horen","horen","auditory","62_2"
33,62,1,114,2,"gesture",0.607218233017746,"to stand",0,0,0.216,"staan","lang","locomotion","62_2"
34,62,1,114,2,"gesture",0.607218233017746,"to stand",1,1,1,"staan","staan","locomotion","62_2"
35,62,1,114,2,"gesture",0.641118953574169,"to suck",0,0,0.727,"zuigen","inhaleren","vocal_oral","62_2"
36,62,1,114,2,"gesture",0.641118953574169,"to suck",1,1,1,"zuigen","zuigen","vocal_oral","62_2"
41,62,0,113,2,"combined",0.409843169892478,"bitter",0,0,0.581,"bitter","zuur","gustatory","62_2"
42,62,0,113,2,"combined",0.409843169892478,"bitter",1,0,NA,"bitter","tongzuur","gustatory","62_2"
43,62,0,113,2,"combined",0.409843169892478,"bitter",2,1,1,"bitter","bitter","gustatory","62_2"
44,62,0,113,2,"combined",0.782999080138815,"cat",0,1,1,"kat","kat","animal","62_2"
45,62,0,113,2,"combined",0.819687004635733,"cold",0,0,0.26,"koud","rillingen","temperature","62_2"
46,62,0,113,2,"combined",0.819687004635733,"cold",1,1,1,"koud","koud","temperature","62_2"
47,62,0,113,2,"combined",0.63512643878935,"mountain",0,1,1,"berg","berg","environment","62_2"
48,62,0,113,2,"combined",0.697044299048591,"slow",0,0,0.236,"langzaam","strompelen","manner","62_2"
49,62,0,113,2,"combined",0.697044299048591,"slow",1,1,1,"langzaam","langzaam","manner","62_2"
50,62,0,113,2,"combined",0.82173351174681,"strong",0,1,1,"sterk","sterk","animate","62_2"
51,62,0,113,2,"combined",0.809230111883697,"to drink",0,1,1,"drinken","drinken","vocal_oral","62_2"
57,62,1,114,2,"combined",0.734358077385097,"dead",0,0,0.199,"dood","stikken","animate","62_2"
58,62,1,114,2,"combined",0.734358077385097,"dead",1,0,NA,"dood","doodslikken","animate","62_2"
59,62,1,114,2,"combined",0.734358077385097,"dead",2,0,0.686,"dood","doodgaan","animate","62_2"
60,62,1,114,2,"combined",0.72586293491431,"fast",0,1,1,"snel","snel","manner","62_2"
61,62,1,114,2,"combined",0.771810542050373,"to blow",0,1,1,"blazen","blazen","vocal_oral","62_2"
62,62,1,114,2,"combined",0.779574764611609,"to chew",0,0,0.299,"kauwen","smakken","gustatory","62_2"
63,62,1,114,2,"combined",0.779574764611609,"to chew",1,1,1,"kauwen","kauwen","gustatory","62_2"
64,62,1,114,2,"combined",0.794014980882957,"to hit",0,1,1,"slaan","slaan","manual","62_2"
65,62,1,114,2,"combined",0.561280966931274,"to know",0,0,0.292,"weten","idee","cognitive","62_2"
66,62,1,114,2,"combined",0.561280966931274,"to know",1,0,0.426,"weten","nadenken","cognitive","62_2"
67,62,1,114,2,"combined",0.561280966931274,"to know",2,0,-0.001,"weten","ingeving","cognitive","62_2"
68,62,1,114,2,"combined",0.803268146536285,"to throw",0,1,1,"gooien","gooien","manual","62_2"
73,62,0,113,2,"vocal",0.357741139583888,"I",0,0,0.149,"ik","luisteren","social","62_2"
74,62,0,113,2,"vocal",0.357741139583888,"I",1,0,0.292,"ik","vragen","social","62_2"
75,62,0,113,2,"vocal",0.357741139583888,"I",2,0,0.252,"ik","aarzelen","social","62_2"
76,62,0,113,2,"vocal",0.35201321754525,"big",0,0,0.133,"groot","beest","quantity","62_2"
77,62,0,113,2,"vocal",0.35201321754525,"big",1,0,0.113,"groot","verbaasd","quantity","62_2"
78,62,0,113,2,"vocal",0.35201321754525,"big",2,0,0.373,"groot","mooi","quantity","62_2"
79,62,0,113,2,"vocal",0.286021122209493,"egg",0,0,0.541,"ei","kip","object","62_2"
80,62,0,113,2,"vocal",0.286021122209493,"egg",1,0,0.236,"ei","kikker","object","62_2"
81,62,0,113,2,"vocal",0.286021122209493,"egg",2,1,1,"ei","ei","object","62_2"
82,62,0,113,2,"vocal",0.314638353811457,"maybe",0,0,0.15,"misschien","goed","logical","62_2"
83,62,0,113,2,"vocal",0.314638353811457,"maybe",1,0,-0.025,"misschien","indrukwekkend","logical","62_2"
84,62,0,113,2,"vocal",0.314638353811457,"maybe",2,0,0.043,"misschien","mooi","logical","62_2"
85,62,0,113,2,"vocal",0.246745380421205,"sweet",0,0,0.292,"zoet","eten","gustatory","62_2"
86,62,0,113,2,"vocal",0.246745380421205,"sweet",1,0,0.614,"zoet","lekker","gustatory","62_2"
87,62,0,113,2,"vocal",0.246745380421205,"sweet",2,0,0.171,"zoet","proeven","gustatory","62_2"
88,62,0,113,2,"vocal",0.26916670248274,"tail",0,0,0.106,"staart","dansen","quantity","62_2"
89,62,0,113,2,"vocal",0.26916670248274,"tail",1,0,0.262,"staart","aap","quantity","62_2"
90,62,0,113,2,"vocal",0.26916670248274,"tail",2,0,0.108,"staart","kind","quantity","62_2"
91,62,0,113,2,"vocal",0.551944383571384,"to fight",0,0,0.206,"vechten","schieten","survival","62_2"
92,62,0,113,2,"vocal",0.551944383571384,"to fight",1,0,0.308,"vechten","slaan","survival","62_2"
93,62,0,113,2,"vocal",0.551944383571384,"to fight",2,0,0.518,"vechten","oorlog","survival","62_2"
100,62,1,114,2,"vocal",0.403534954357456,"female",0,0,0.066,"vrouw","toonhoogte","animate","62_2"
101,62,1,114,2,"vocal",0.403534954357456,"female",1,0,0.061,"vrouw","zeuren","animate","62_2"
102,62,1,114,2,"vocal",0.403534954357456,"female",2,0,-0.026,"vrouw","babbelen","animate","62_2"
103,62,1,114,2,"vocal",0.38282540003767,"heavy",0,0,0.203,"zwaar","zuchten","quantity","62_2"
104,62,1,114,2,"vocal",0.38282540003767,"heavy",1,0,0.181,"zwaar","puffen","quantity","62_2"
105,62,1,114,2,"vocal",0.38282540003767,"heavy",2,0,0.111,"zwaar","opluchting","quantity","62_2"
106,62,1,114,2,"vocal",0.587862264905011,"loud",0,0,0.207,"luidruchtig","zingen","auditory","62_2"
107,62,1,114,2,"vocal",0.587862264905011,"loud",1,0,0.229,"luidruchtig","roddelen","auditory","62_2"
108,62,1,114,2,"vocal",0.587862264905011,"loud",2,0,-0.014,"luidruchtig","heks","auditory","62_2"
109,62,1,114,2,"vocal",0.338392427450938,"odor",0,0,0.867,"geur","ruiken","olfactory","62_2"
110,62,1,114,2,"vocal",0.338392427450938,"odor",1,0,0.224,"geur","proeven","olfactory","62_2"
111,62,1,114,2,"vocal",0.338392427450938,"odor",2,0,0.011,"geur","apart","olfactory","62_2"
112,62,1,114,2,"vocal",0.328297815791421,"thick",0,0,-0.016,"dik","medelijden","quantity","62_2"
113,62,1,114,2,"vocal",0.328297815791421,"thick",1,0,0.083,"dik","rennen","quantity","62_2"
114,62,1,114,2,"vocal",0.328297815791421,"thick",2,0,0.087,"dik","hijgen","quantity","62_2"
115,62,1,114,2,"vocal",0.87420386676992,"to laugh",0,0,-0.004,"lachen","heks","vocal_oral","62_2"
116,62,1,114,2,"vocal",0.87420386676992,"to laugh",1,1,1,"lachen","lachen","vocal_oral","62_2"
117,62,1,114,2,"vocal",0.336019187014838,"to run",0,0,0.235,"rennen","hijgen","locomotion","62_2"
118,62,1,114,2,"vocal",0.336019187014838,"to run",1,0,0.223,"rennen","puffen","locomotion","62_2"
119,62,1,114,2,"vocal",0.336019187014838,"to run",2,0,0.925,"rennen","hardlopen","locomotion","62_2"
3,63,0,115,1,"gesture",0.59811289452599,"fly",0,0,0.883,"vlieg","vliegen","animal","63_1"
4,63,0,115,1,"gesture",0.541237492784099,"horn",0,0,0.345,"hoorn","eenhoorn","other","63_1"
5,63,0,115,1,"gesture",0.553101281867092,"old",0,1,1,"oud","oud","time","63_1"
6,63,0,115,1,"gesture",0.816931671134317,"sad",0,1,1,"verdrietig","verdrietig","valence","63_1"
7,63,0,115,1,"gesture",0.788344961875328,"to bite",0,1,1,"bijten","bijten","vocal_oral","63_1"
8,63,0,115,1,"gesture",0.747603541088915,"to catch",0,1,1,"vangen","vangen","manual","63_1"
9,63,0,115,1,"gesture",0.641118953574169,"to suck",0,1,1,"zuigen","zuigen","vocal_oral","63_1"
12,63,1,116,1,"gesture",0.584517923117511,"disgusted",0,0,0.742,"walgen","walging","valence","63_1"
13,63,1,116,1,"gesture",0.763929389158889,"high",0,1,1,"hoog","hoog","auditory","63_1"
14,63,1,116,1,"gesture",0.546206866167494,"not",0,0,0.746,"niet","nee","logical","63_1"
15,63,1,116,1,"gesture",0.580764408529184,"odor",0,1,1,"geur","geur","olfactory","63_1"
16,63,1,116,1,"gesture",0.842937622085652,"to cry",0,1,1,"huilen","huilen","vocal_oral","63_1"
17,63,1,116,1,"gesture",0.63343521888758,"to hunt",0,0,0.469,"jagen","schieten","survival","63_1"
18,63,1,116,1,"gesture",0.615289104632194,"to whisper",0,1,1,"fluisteren","fluisteren","auditory","63_1"
21,63,0,115,1,"combined",0.577087113295253,"sour",0,1,1,"zuur","zuur","gustatory","63_1"
22,63,0,115,1,"combined",0.613189302838734,"tail",0,1,1,"staart","staart","quantity","63_1"
23,63,0,115,1,"combined",0.770642312607539,"thick",0,1,1,"dik","dik","quantity","63_1"
24,63,0,115,1,"combined",0.56189613651175,"to burn",0,1,1,"verbranden","verbranden","other","63_1"
25,63,0,115,1,"combined",0.740356572783746,"to hear",0,0,0.626,"horen","luisteren","auditory","63_1"
26,63,0,115,1,"combined",0.814537922310332,"to jump",0,0,0.562,"springen","stuiteren","locomotion","63_1"
27,63,0,115,1,"combined",0.828901259475311,"to vomit",0,0,0.773,"kotsen","overgeven","gustatory","63_1"
30,63,1,116,1,"combined",0.689936218632502,"I",0,1,1,"ik","ik","social","63_1"
31,63,1,116,1,"combined",0.550625431083315,"far",0,0,0.506,"ver","verderop","spatial","63_1"
32,63,1,116,1,"combined",0.656370403148978,"female",0,0,0.121,"vrouw","uiterlijk","animate","63_1"
33,63,1,116,1,"combined",0.80478903012149,"snake",0,1,1,"slang","slang","animal","63_1"
34,63,1,116,1,"combined",0.307835133794218,"sweet",0,0,0.558,"zoet","chocola","gustatory","63_1"
35,63,1,116,1,"combined",0.588114856958718,"to stand",0,1,1,"staan","staan","locomotion","63_1"
36,63,1,116,1,"combined",0.574876010515767,"water",0,0,0.417,"water","kraan","environment","63_1"
39,63,0,115,1,"vocal",0.431409213563599,"child",0,0,0.05,"kind","vieren","social","63_1"
40,63,0,115,1,"vocal",0.846022321803246,"dog",0,0,0.542,"hond","blaffen","animal","63_1"
41,63,0,115,1,"vocal",0.314638353811457,"maybe",0,0,0.093,"misschien","verward","logical","63_1"
42,63,0,115,1,"vocal",0.292221991868001,"mountain",0,0,0.074,"berg","stampen","environment","63_1"
43,63,0,115,1,"vocal",0.753476033670045,"silent",0,1,1,"stil","stil","auditory","63_1"
44,63,0,115,1,"vocal",0.369492215989784,"slow",0,0,0.231,"langzaam","rust","manner","63_1"
45,63,0,115,1,"vocal",0.751462893836329,"to growl",0,0,0.103,"grommen","eng","vocal_oral","63_1"
48,63,1,116,1,"vocal",0.21654433031206,"bitter",0,0,NA,"bitter","niet lekker","gustatory","63_1"
49,63,1,116,1,"vocal",0.840948971730618,"cat",0,0,0.801,"kat","poes","animal","63_1"
50,63,1,116,1,"vocal",0.423358570613411,"dead",0,0,0.037,"dood","neuriën","animate","63_1"
51,63,1,116,1,"vocal",0.422189612157541,"male",0,0,0.114,"man","chagrijnig","animate","63_1"
