Unnamed: 0,trial_order,trial_type,participant,word,modality,answer,correction,sessionID,exp_part,dyad,pcnID,English,cosine_similarity,guess_binary,expressibility_dutch,SemanticSubcat,filename
11068,35,target,1,ruiken,gebaren,ruiken,0,7_1,1,7,138,to smell,1.0,1,0.767441240842589,olfactory,7_1_trial_34_p1_ruiken_gebaren_final.avi
11069,36,target,1,fluisteren,gebaren,fluisteren,0,7_1,1,7,138,to whisper,1.0,1,0.615289104632194,auditory,7_1_trial_35_p1_fluisteren_gebaren_final.avi
11070,37,practice,0,knippen,geluiden,snijden,0,7_1,1,7,137,to cut,0.745,0,,,7_1_pr_36_p0_knippen_geluiden_final.avi
11071,38,practice,0,auto,geluiden,motor,0,7_1,1,7,137,car,0.747,0,,,7_1_pr_37_p0_auto_geluiden_final.avi
11072,39,target,0,ik,geluiden,lachen,0,7_1,1,7,137,I,0.151,0,0.357741139583888,social,7_1_trial_38_p0_ik_geluiden_final.avi
11073,40,target,0,kat,geluiden,kat,0,7_1,1,7,137,cat,1.0,1,0.840948971730618,animal,7_1_trial_39_p0_kat_geluiden_final.avi
11074,41,target,0,goed,geluiden,goed,0,7_1,1,7,137,good,1.0,1,0.42473028945648,valence,7_1_trial_40_p0_goed_geluiden_final.avi
11075,42,target,0,luidruchtig,geluiden,woedend,0,7_1,1,7,137,loud,0.459,0,0.587862264905011,auditory,7_1_trial_41_p0_luidruchtig_geluiden_final.avi
11076,43,target,0,geur,geluiden,sniffen,0,7_1,1,7,137,odor,6.786,0,0.338392427450938,olfactory,7_1_trial_42_p0_geur_geluiden_final.avi
11077,44,target,0,klein,geluiden,muis,0,7_1,1,7,137,small,0.181,0,0.297645530994546,quantity,7_1_trial_43_p0_klein_geluiden_final.avi
11078,45,target,0,eten,geluiden,doorslikken,0,7_1,1,7,137,to eat,0.351,0,0.672077057888257,vocal_oral,7_1_trial_44_p0_eten_geluiden_final.avi
11079,46,practice,1,koken,geluiden,water,0,7_1,1,7,138,to cook,0.387,0,,,7_1_pr_45_p1_koken_geluiden_final.avi
11080,47,practice,1,gek,geluiden,rommel,0,7_1,1,7,138,crazy,0.188,0,,,7_1_pr_46_p1_gek_geluiden_final.avi
11081,48,target,1,zoemen,geluiden,zoem,0,7_1,1,7,138,buzz,0.939,0,0.716372172073136,auditory,7_1_trial_47_p1_zoemen_geluiden_final.avi
11082,49,target,1,vuur,geluiden,ruis,0,7_1,1,7,138,fire,0.071,0,0.325215717417947,object,7_1_trial_48_p1_vuur_geluiden_final.avi
11083,50,target,1,scherp,geluiden,geld,0,7_1,1,7,138,sharp,-0.003,0,0.289772587287242,haptic,7_1_trial_49_p1_scherp_geluiden_final.avi
11084,51,target,1,huilen,geluiden,huilen,0,7_1,1,7,138,to cry,1.0,1,0.822727134099333,vocal_oral,7_1_trial_50_p1_huilen_geluiden_final.avi
11085,52,target,1,springen,geluiden,schreeuw,0,7_1,1,7,138,to jump,0.253,0,0.343503131163236,locomotion,7_1_trial_51_p1_springen_geluiden_final.avi
11086,53,target,1,lachen,geluiden,lachen,0,7_1,1,7,138,to laugh,1.0,1,0.87420386676992,vocal_oral,7_1_trial_52_p1_lachen_geluiden_final.avi
11087,54,target,1,rennen,geluiden,buiten adem,0,7_1,1,7,138,to run,5.857,0,0.336019187014838,locomotion,7_1_trial_53_p1_rennen_geluiden_final.avi
11088,1,practice,0,geheim,gebaren,stil,0,7_2,2,7,137,secret,0.266,0,,,7_2_pr_0_p0_geheim_gebaren_c0_final.avi
11089,2,practice,0,geheim,gebaren,geluid,1,7_2,2,7,137,secret,0.011,0,,,7_2_pr_1_p0_geheim_gebaren_c1_final.avi
11090,3,practice,0,geheim,gebaren,luisteren,2,7_2,2,7,137,secret,0.09,0,,,7_2_pr_2_p0_geheim_gebaren_c2_final.avi
11091,4,practice,0,klok,gebaren,klok,0,7_2,2,7,137,clock,1.0,1,,,7_2_pr_3_p0_klok_gebaren_c0_final.avi
11092,5,target,0,hoog,gebaren,lang,0,7_2,2,7,137,high,0.344,0,0.763929389158889,auditory,7_2_trial_4_p0_hoog_gebaren_c0_final.avi
11093,6,target,0,hoog,gebaren,hoog,1,7_2,2,7,137,high,1.0,1,0.763929389158889,auditory,7_2_trial_5_p0_hoog_gebaren_c1_final.avi
11094,7,target,0,man,gebaren,sterk,0,7_2,2,7,137,male,0.071,0,0.578869739327133,animate,7_2_trial_6_p0_man_gebaren_c0_final.avi
11095,8,target,0,man,gebaren,testosteron,1,7_2,2,7,137,male,0.166,0,0.578869739327133,animate,7_2_trial_7_p0_man_gebaren_c1_final.avi
11096,9,target,0,man,gebaren,man,2,7_2,2,7,137,male,1.0,1,0.578869739327133,animate,7_2_trial_8_p0_man_gebaren_c2_final.avi
11097,10,target,0,stil,gebaren,stil,0,7_2,2,7,137,silent,1.0,1,0.818566029243692,auditory,7_2_trial_9_p0_stil_gebaren_c0_final.avi
11098,11,target,0,slang,gebaren,haai,0,7_2,2,7,137,snake,0.241,0,0.743866818263405,animal,7_2_trial_10_p0_slang_gebaren_c0_final.avi
11099,12,target,0,slang,gebaren,eng,1,7_2,2,7,137,snake,0.118,0,0.743866818263405,animal,7_2_trial_11_p0_slang_gebaren_c1_final.avi
11100,13,target,0,slang,gebaren,vis,2,7_2,2,7,137,snake,0.212,0,0.743866818263405,animal,7_2_trial_12_p0_slang_gebaren_c2_final.avi
11101,14,target,0,weten,gebaren,slim,0,7_2,2,7,137,to know,0.212,0,0.506590701964198,cognitive,7_2_trial_13_p0_weten_gebaren_c0_final.avi
11102,15,target,0,weten,gebaren,brein,1,7_2,2,7,137,to know,0.182,0,0.506590701964198,cognitive,7_2_trial_14_p0_weten_gebaren_c1_final.avi
11103,16,target,0,weten,gebaren,idee,2,7_2,2,7,137,to know,0.292,0,0.506590701964198,cognitive,7_2_trial_15_p0_weten_gebaren_c2_final.avi
11104,17,target,0,slapen,gebaren,slapen,0,7_2,2,7,137,to sleep,1.0,1,0.857932288330088,survival,7_2_trial_16_p0_slapen_gebaren_c0_final.avi
11105,18,target,0,zwemmen,gebaren,zwemmen,0,7_2,2,7,137,to swim,1.0,1,0.829267273459481,locomotion,7_2_trial_17_p0_zwemmen_gebaren_c0_final.avi
11106,19,practice,1,sneeuw,gebaren,sneeuwpop,0,7_2,2,7,138,snow,0.754,0,,,7_2_pr_18_p1_sneeuw_gebaren_c0_final.avi
11107,20,practice,1,sneeuw,gebaren,sneeuw,1,7_2,2,7,138,snow,1.0,1,,,7_2_pr_19_p1_sneeuw_gebaren_c1_final.avi
11108,21,practice,1,eend,gebaren,zeuren,0,7_2,2,7,138,duck,0.024,0,,,7_2_pr_20_p1_eend_gebaren_c0_final.avi
11109,22,practice,1,eend,gebaren,kippen,1,7_2,2,7,138,duck,0.403,0,,,7_2_pr_21_p1_eend_gebaren_c1_final.avi
11110,23,practice,1,eend,gebaren,kuiken,2,7_2,2,7,138,duck,0.563,0,,,7_2_pr_22_p1_eend_gebaren_c2_final.avi
11111,24,target,1,kind,gebaren,kuiken,0,7_2,2,7,138,child,0.322,0,0.561592930943448,social,7_2_trial_23_p1_kind_gebaren_c0_final.avi
11112,25,target,1,kind,gebaren,kind,1,7_2,2,7,138,child,1.0,1,0.561592930943448,social,7_2_trial_24_p1_kind_gebaren_c1_final.avi
11113,26,target,1,bliksem,gebaren,bliksem,0,7_2,2,7,138,lightning,1.0,1,0.525289002863704,environment,7_2_trial_25_p1_bliksem_gebaren_c0_final.avi
11114,27,target,1,zoet,gebaren,smaken,0,7_2,2,7,138,sweet,0.403,0,0.258150304252129,gustatory,7_2_trial_26_p1_zoet_gebaren_c0_final.avi
11115,28,target,1,zoet,gebaren,lekker,1,7_2,2,7,138,sweet,0.614,0,0.258150304252129,gustatory,7_2_trial_27_p1_zoet_gebaren_c1_final.avi
11116,29,target,1,zoet,gebaren,zoet,2,7_2,2,7,138,sweet,1.0,1,0.258150304252129,gustatory,7_2_trial_28_p1_zoet_gebaren_c2_final.avi
11117,30,target,1,bijten,gebaren,bijten,0,7_2,2,7,138,to bite,1.0,1,0.788344961875328,vocal_oral,7_2_trial_29_p1_bijten_gebaren_c0_final.avi
11118,31,target,1,kauwen,gebaren,happen,0,7_2,2,7,138,to chew,0.687,0,0.732601016130094,gustatory,7_2_trial_30_p1_kauwen_gebaren_c0_final.avi
11119,32,target,1,kauwen,gebaren,eten,1,7_2,2,7,138,to chew,0.497,0,0.732601016130094,gustatory,7_2_trial_31_p1_kauwen_gebaren_c1_final.avi
11120,33,target,1,kauwen,gebaren,kauwen,2,7_2,2,7,138,to chew,1.0,1,0.732601016130094,gustatory,7_2_trial_32_p1_kauwen_gebaren_c2_final.avi
11121,34,target,1,vallen,gebaren,vallen,0,7_2,2,7,138,to fall,1.0,1,0.717367201892134,locomotion,7_2_trial_33_p1_vallen_gebaren_c0_final.avi
11122,35,target,1,wind,gebaren,verdrinken,0,7_2,2,7,138,wind,0.032,0,0.535647636647091,environment,7_2_trial_34_p1_wind_gebaren_c0_final.avi
11123,36,target,1,wind,gebaren,waaien,1,7_2,2,7,138,wind,0.641,0,0.535647636647091,environment,7_2_trial_35_p1_wind_gebaren_c1_final.avi
11124,37,target,1,wind,gebaren,golven,2,7_2,2,7,138,wind,0.3,0,0.535647636647091,environment,7_2_trial_36_p1_wind_gebaren_c2_final.avi
11125,38,practice,0,vliegtuig,geluiden,vliegtuig,0,7_2,2,7,137,airplane,1.0,1,,,7_2_pr_37_p0_vliegtuig_geluiden_c0_final.avi
11126,39,practice,0,glimlach,geluiden,vieren,0,7_2,2,7,137,smile,0.112,0,,,7_2_pr_38_p0_glimlach_geluiden_c0_final.avi
11127,40,practice,0,glimlach,geluiden,giechelen,1,7_2,2,7,137,smile,0.561,0,,,7_2_pr_39_p0_glimlach_geluiden_c1_final.avi
11128,41,practice,0,glimlach,geluiden,poseren,2,7_2,2,7,137,smile,0.18,0,,,7_2_pr_40_p0_glimlach_geluiden_c2_final.avi
11129,42,target,0,zwaar,geluiden,uitgeput,0,7_2,2,7,137,heavy,0.181,0,0.38282540003767,quantity,7_2_trial_41_p0_zwaar_geluiden_c0_final.avi
11130,43,target,0,zwaar,geluiden,zwaar,1,7_2,2,7,137,heavy,1.0,1,0.38282540003767,quantity,7_2_trial_42_p0_zwaar_geluiden_c1_final.avi
11131,44,target,0,heet,geluiden,uitgeput,0,7_2,2,7,137,hot,0.087,0,0.49098203287298,temperature,7_2_trial_43_p0_heet_geluiden_c0_final.avi
11132,45,target,0,heet,geluiden,buiten adem,1,7_2,2,7,137,hot,2.857,0,0.49098203287298,temperature,7_2_trial_44_p0_heet_geluiden_c1_final.avi
11133,46,target,0,heet,geluiden,moe,2,7_2,2,7,137,hot,0.147,0,0.49098203287298,temperature,7_2_trial_45_p0_heet_geluiden_c2_final.avi
11134,47,target,0,misschien,geluiden,knikken,0,7_2,2,7,137,maybe,0.126,0,0.314638353811457,logical,7_2_trial_46_p0_misschien_geluiden_c0_final.avi
11135,48,target,0,misschien,geluiden,ja,1,7_2,2,7,137,maybe,0.447,0,0.314638353811457,logical,7_2_trial_47_p0_misschien_geluiden_c1_final.avi
11136,49,target,0,misschien,geluiden,twijfelen,2,7_2,2,7,137,maybe,0.284,0,0.314638353811457,logical,7_2_trial_48_p0_misschien_geluiden_c2_final.avi
11137,50,target,0,vangen,geluiden,twijfelen,0,7_2,2,7,137,to catch,0.073,0,0.302403521174031,manual,7_2_trial_49_p0_vangen_geluiden_c0_final.avi
11138,51,target,0,vangen,geluiden,raak,1,7_2,2,7,137,to catch,0.215,0,0.302403521174031,manual,7_2_trial_50_p0_vangen_geluiden_c1_final.avi
11139,52,target,0,vangen,geluiden,tennis,2,7_2,2,7,137,to catch,0.077,0,0.302403521174031,manual,7_2_trial_51_p0_vangen_geluiden_c2_final.avi
11140,53,target,0,geven,geluiden,verward,0,7_2,2,7,137,to give,0.078,0,0.275959375649482,manual,7_2_trial_52_p0_geven_geluiden_c0_final.avi
11141,54,target,0,geven,geluiden,mompelen,1,7_2,2,7,137,to give,0.136,0,0.275959375649482,manual,7_2_trial_53_p0_geven_geluiden_c1_final.avi
11142,55,target,0,geven,geluiden,aarzelen,2,7_2,2,7,137,to give,0.257,0,0.275959375649482,manual,7_2_trial_54_p0_geven_geluiden_c2_final.avi
11143,56,target,0,grommen,geluiden,grommen,0,7_2,2,7,137,to growl,1.0,1,0.751462893836329,vocal_oral,7_2_trial_55_p0_grommen_geluiden_c0_final.avi
11144,57,target,0,water,geluiden,stroming,0,7_2,2,7,137,water,0.25,0,0.500621316131559,environment,7_2_trial_56_p0_water_geluiden_c0_final.avi
11145,58,target,0,water,geluiden,verdrinken,1,7_2,2,7,137,water,0.382,0,0.500621316131559,environment,7_2_trial_57_p0_water_geluiden_c1_final.avi
11146,59,target,0,water,geluiden,wind,2,7_2,2,7,137,water,0.206,0,0.500621316131559,environment,7_2_trial_58_p0_water_geluiden_c2_final.avi
11147,60,practice,1,bal,geluiden,stuiteren,0,7_2,2,7,138,ball,0.385,0,,,7_2_pr_59_p1_bal_geluiden_c0_final.avi
11148,61,practice,1,bal,geluiden,trampoline,1,7_2,2,7,138,ball,0.241,0,,,7_2_pr_60_p1_bal_geluiden_c1_final.avi
11149,62,practice,1,bal,geluiden,vallen,2,7_2,2,7,138,ball,0.034,0,,,7_2_pr_61_p1_bal_geluiden_c2_final.avi
11150,63,practice,1,telefoon,geluiden,toetsen,0,7_2,2,7,138,telephone,0.086,0,,,7_2_pr_62_p1_telefoon_geluiden_c0_final.avi
11151,64,practice,1,telefoon,geluiden,robot,1,7_2,2,7,138,telephone,0.056,0,,,7_2_pr_63_p1_telefoon_geluiden_c1_final.avi
11152,65,practice,1,telefoon,geluiden,telefoon,2,7_2,2,7,138,telephone,1.0,1,,,7_2_pr_64_p1_telefoon_geluiden_c2_final.avi
11153,66,target,1,snel,geluiden,wind,0,7_2,2,7,138,fast,0.087,0,0.45736979983774,manner,7_2_trial_65_p1_snel_geluiden_c0_final.avi
11154,67,target,1,snel,geluiden,snel,1,7_2,2,7,138,fast,1.0,1,0.45736979983774,manner,7_2_trial_66_p1_snel_geluiden_c1_final.avi
11155,68,target,1,blij,geluiden,juichen,0,7_2,2,7,138,happy,0.479,0,0.571342868662109,valence,7_2_trial_67_p1_blij_geluiden_c0_final.avi
11156,69,target,1,blij,geluiden,blij,1,7_2,2,7,138,happy,1.0,1,0.571342868662109,valence,7_2_trial_68_p1_blij_geluiden_c1_final.avi
11157,70,target,1,onweer,geluiden,vallen,0,7_2,2,7,138,thunder,0.107,0,0.515683484907029,environment,7_2_trial_69_p1_onweer_geluiden_c0_final.avi
11158,71,target,1,onweer,geluiden,hard,1,7_2,2,7,138,thunder,0.145,0,0.515683484907029,environment,7_2_trial_70_p1_onweer_geluiden_c1_final.avi
11159,72,target,1,onweer,geluiden,omvallen,2,7_2,2,7,138,thunder,0.125,0,0.515683484907029,environment,7_2_trial_71_p1_onweer_geluiden_c2_final.avi
11160,73,target,1,ademen,geluiden,hijgen,0,7_2,2,7,138,to breathe,0.593,0,0.784779073219606,olfactory,7_2_trial_72_p1_ademen_geluiden_c0_final.avi
11161,74,target,1,ademen,geluiden,ademen,1,7_2,2,7,138,to breathe,1.0,1,0.784779073219606,olfactory,7_2_trial_73_p1_ademen_geluiden_c1_final.avi
11162,75,target,1,kruipen,geluiden,pijn,0,7_2,2,7,138,to crawl,0.038,0,0.267089158391543,locomotion,7_2_trial_74_p1_kruipen_geluiden_c0_final.avi
11163,76,target,1,kruipen,geluiden,ruis,1,7_2,2,7,138,to crawl,0.093,0,0.267089158391543,locomotion,7_2_trial_75_p1_kruipen_geluiden_c1_final.avi
11164,77,target,1,kotsen,geluiden,vies,0,7_2,2,7,138,to vomit,0.296,0,0.79853309737283,gustatory,7_2_trial_76_p1_kotsen_geluiden_c0_final.avi
11165,78,target,1,kotsen,geluiden,kotsen,1,7_2,2,7,138,to vomit,1.0,1,0.79853309737283,gustatory,7_2_trial_77_p1_kotsen_geluiden_c1_final.avi
11166,79,target,1,lopen,geluiden,lopen,0,7_2,2,7,138,to walk,1.0,1,0.319057764809126,locomotion,7_2_trial_78_p1_lopen_geluiden_c0_final.avi
11167,80,practice,0,juichen,combinatie,juichen,0,7_2,2,7,137,to cheer,1.0,1,,,7_2_pr_79_p0_juichen_combinatie_c0_final.avi
11168,81,practice,0,zwaaien,combinatie,zwaaien,0,7_2,2,7,137,to wave,1.0,1,,,7_2_pr_80_p0_zwaaien_combinatie_c0_final.avi
11169,82,target,0,hoorn,combinatie,trompet,0,7_2,2,7,137,horn,0.66,0,0.523817227867007,other,7_2_trial_81_p0_hoorn_combinatie_c0_final.avi
11170,83,target,0,hoorn,combinatie,olifant,1,7_2,2,7,137,horn,0.241,0,0.523817227867007,other,7_2_trial_82_p0_hoorn_combinatie_c1_final.avi
11171,84,target,0,hoorn,combinatie,trompet,2,7_2,2,7,137,horn,0.66,0,0.523817227867007,other,7_2_trial_83_p0_hoorn_combinatie_c2_final.avi
11172,85,target,0,blazen,combinatie,blazen,0,7_2,2,7,137,to blow,1.0,1,0.771810542050373,vocal_oral,7_2_trial_84_p0_blazen_combinatie_c0_final.avi
11173,86,target,0,verbranden,combinatie,heet,0,7_2,2,7,137,to burn,0.412,0,0.56189613651175,other,7_2_trial_85_p0_verbranden_combinatie_c0_final.avi
11174,87,target,0,verbranden,combinatie,verbranden,1,7_2,2,7,137,to burn,1.0,1,0.56189613651175,other,7_2_trial_86_p0_verbranden_combinatie_c1_final.avi
11175,88,target,0,vliegen,combinatie,vogel,0,7_2,2,7,137,to fly,0.433,0,0.806355112315007,locomotion,7_2_trial_87_p0_vliegen_combinatie_c0_final.avi
11176,89,target,0,likken,combinatie,likken,0,7_2,2,7,137,to lick,1.0,1,0.791051083509889,gustatory,7_2_trial_88_p0_likken_combinatie_c0_final.avi
11177,90,target,0,staan,combinatie,zitten,0,7_2,2,7,137,to stand,0.692,0,0.588114856958718,locomotion,7_2_trial_89_p0_staan_combinatie_c0_final.avi
11178,91,target,0,staan,combinatie,staan,1,7_2,2,7,137,to stand,1.0,1,0.588114856958718,locomotion,7_2_trial_90_p0_staan_combinatie_c1_final.avi
11179,92,target,0,gooien,combinatie,gooien,0,7_2,2,7,137,to throw,1.0,1,0.803268146536285,manual,7_2_trial_91_p0_gooien_combinatie_c0_final.avi
11180,93,practice,1,zingen,combinatie,zingen,0,7_2,2,7,138,to sing,1.0,1,,,7_2_pr_92_p1_zingen_combinatie_c0_final.avi
11181,94,practice,1,fiets,combinatie,rennen,0,7_2,2,7,138,bicycle,0.246,0,,,7_2_pr_93_p1_fiets_combinatie_c0_final.avi
11182,95,practice,1,fiets,combinatie,fietsen,1,7_2,2,7,138,bicycle,0.95,0,,,7_2_pr_94_p1_fiets_combinatie_c1_final.avi
11183,96,practice,1,fiets,combinatie,slee,2,7_2,2,7,138,bicycle,0.38,0,,,7_2_pr_95_p1_fiets_combinatie_c2_final.avi
11184,97,target,1,groot,combinatie,groot,0,7_2,2,7,138,big,1.0,1,0.762672115162265,quantity,7_2_trial_96_p1_groot_combinatie_c0_final.avi
11185,98,target,1,ver,combinatie,ver,0,7_2,2,7,138,far,1.0,1,0.550625431083315,spatial,7_2_trial_97_p1_ver_combinatie_c0_final.avi
11186,99,target,1,berg,combinatie,berg,0,7_2,2,7,138,mountain,1.0,1,0.63512643878935,environment,7_2_trial_98_p1_berg_combinatie_c0_final.avi
11187,100,target,1,regen,combinatie,regen,0,7_2,2,7,138,rain,1.0,1,0.719579068930045,environment,7_2_trial_99_p1_regen_combinatie_c0_final.avi
11188,101,target,1,sterk,combinatie,sterk,0,7_2,2,7,138,strong,1.0,1,0.82173351174681,animate,7_2_trial_100_p1_sterk_combinatie_c0_final.avi
11189,102,target,1,drinken,combinatie,drinken,0,7_2,2,7,138,to drink,1.0,1,0.809230111883697,vocal_oral,7_2_trial_101_p1_drinken_combinatie_c0_final.avi
11190,103,target,1,zuigen,combinatie,zuigen,0,7_2,2,7,138,to suck,1.0,1,0.671311406311871,vocal_oral,7_2_trial_102_p1_zuigen_combinatie_c0_final.avi
11191,1,practice,0,leeg,gebaren,mug,0,8_1,1,8,139,empty,0.001,0,,,8_1_pr_0_p0_leeg_gebaren_final.avi
11192,2,practice,0,koken,gebaren,koken,0,8_1,1,8,139,to cook,1.0,1,,,8_1_pr_1_p0_koken_gebaren_final.avi
11193,3,target,0,groot,gebaren,raam,0,8_1,1,8,139,big,0.063,0,0.75757088404005,quantity,8_1_trial_2_p0_groot_gebaren_final.avi
11194,4,target,0,kat,gebaren,aaien,0,8_1,1,8,139,cat,0.329,0,0.71663074651487,animal,8_1_trial_3_p0_kat_gebaren_final.avi
11195,5,target,0,walgen,gebaren,vies,0,8_1,1,8,139,disgusted,0.354,0,0.584517923117511,valence,8_1_trial_4_p0_walgen_gebaren_final.avi
11196,6,target,0,man,gebaren,man,0,8_1,1,8,139,male,1.0,1,0.578869739327133,animate,8_1_trial_5_p0_man_gebaren_final.avi
11197,7,target,0,vliegen,gebaren,vogel,0,8_1,1,8,139,to fly,0.433,0,0.833642786833868,locomotion,8_1_trial_6_p0_vliegen_gebaren_final.avi
11198,8,target,0,jagen,gebaren,jagen,0,8_1,1,8,139,to hunt,1.0,1,0.63343521888758,survival,8_1_trial_7_p0_jagen_gebaren_final.avi
11199,9,target,0,slapen,gebaren,slapen,0,8_1,1,8,139,to sleep,1.0,1,0.857932288330088,survival,8_1_trial_8_p0_slapen_gebaren_final.avi
11200,10,practice,1,dansen,gebaren,dansen,0,8_1,1,8,140,to dance,1.0,1,,,8_1_pr_9_p1_dansen_gebaren_final.avi
11201,11,practice,1,bloem,gebaren,bloemen ruiken,0,8_1,1,8,140,flower,6.786,0,,,8_1_pr_10_p1_bloem_gebaren_final.avi
11202,12,target,1,vis,gebaren,paling,0,8_1,1,8,140,fish,0.608,0,0.69659625199764,animal,8_1_trial_11_p1_vis_gebaren_final.avi
11203,13,target,1,goed,gebaren,duim omhoog,0,8_1,1,8,140,good,7.786,0,0.690424355205965,valence,8_1_trial_12_p1_goed_gebaren_final.avi
11204,14,target,1,bliksem,gebaren,appels plukken,0,8_1,1,8,140,lightning,0.143,0,0.525289002863704,environment,8_1_trial_13_p1_bliksem_gebaren_final.avi
11205,15,target,1,grommen,gebaren,tijger,0,8_1,1,8,140,to growl,0.137,0,0.533166466445803,vocal_oral,8_1_trial_14_p1_grommen_gebaren_final.avi
11206,16,target,1,lachen,gebaren,huilen,0,8_1,1,8,140,to laugh,0.452,0,0.829161424358265,vocal_oral,8_1_trial_15_p1_lachen_gebaren_final.avi
11207,17,target,1,rennen,gebaren,rennen,0,8_1,1,8,140,to run,1.0,1,0.826568126656141,locomotion,8_1_trial_16_p1_rennen_gebaren_final.avi
11208,18,target,1,zwemmen,gebaren,zwemmen,0,8_1,1,8,140,to swim,1.0,1,0.829267273459481,locomotion,8_1_trial_17_p1_zwemmen_gebaren_final.avi
11209,19,practice,0,comfortabel,combinatie,tevreden,0,8_1,1,8,139,comfortable,0.379,0,,,8_1_pr_18_p0_comfortabel_combinatie_final.avi
11210,20,practice,0,olifant,combinatie,olifant,0,8_1,1,8,139,elephant,1.0,1,,,8_1_pr_19_p0_olifant_combinatie_final.avi
11211,21,target,0,vogel,combinatie,vogel,0,8_1,1,8,139,bird,1.0,1,0.806460221089258,animal,8_1_trial_20_p0_vogel_combinatie_final.avi
11212,22,target,0,ver,combinatie,verbaasd,0,8_1,1,8,139,far,0.084,0,0.550625431083315,spatial,8_1_trial_21_p0_ver_combinatie_final.avi
11213,23,target,0,bang,combinatie,bang,0,8_1,1,8,139,scared,1.0,1,0.758043579817488,valence,8_1_trial_22_p0_bang_combinatie_final.avi
11214,24,target,0,kruipen,combinatie,kruipen,0,8_1,1,8,139,to crawl,1.0,1,0.786001237160513,locomotion,8_1_trial_23_p0_kruipen_combinatie_final.avi
11215,25,target,0,huilen,combinatie,huilen,0,8_1,1,8,139,to cry,1.0,1,0.83134459155959,vocal_oral,8_1_trial_24_p0_huilen_combinatie_final.avi
11216,26,target,0,likken,combinatie,ijsje,0,8_1,1,8,139,to lick,0.178,0,0.791051083509889,gustatory,8_1_trial_25_p0_likken_combinatie_final.avi
11217,27,target,0,kotsen,combinatie,kotsen,0,8_1,1,8,139,to vomit,1.0,1,0.828901259475311,gustatory,8_1_trial_26_p0_kotsen_combinatie_final.avi
11218,28,practice,1,haasten,combinatie,inpakken,0,8_1,1,8,140,to hurry,0.241,0,,,8_1_pr_27_p1_haasten_combinatie_final.avi
11219,29,practice,1,snijden,combinatie,snijden,0,8_1,1,8,140,to cut,1.0,1,,,8_1_pr_28_p1_snijden_combinatie_final.avi
11220,30,target,1,bitter,combinatie,proeven,0,8_1,1,8,140,bitter,0.137,0,0.409843169892478,gustatory,8_1_trial_29_p1_bitter_combinatie_final.avi
11221,31,target,1,berg,combinatie,dak,0,8_1,1,8,140,mountain,0.171,0,0.63512643878935,environment,8_1_trial_30_p1_berg_combinatie_final.avi
11222,32,target,1,sterk,combinatie,sterk,0,8_1,1,8,140,strong,1.0,1,0.82173351174681,animate,8_1_trial_31_p1_sterk_combinatie_final.avi
11223,33,target,1,horen,combinatie,luisteren,0,8_1,1,8,140,to hear,0.626,0,0.740356572783746,auditory,8_1_trial_32_p1_horen_combinatie_final.avi
11224,34,target,1,slaan,combinatie,slaan,0,8_1,1,8,140,to hit,1.0,1,0.794014980882957,manual,8_1_trial_33_p1_slaan_combinatie_final.avi
11225,35,target,1,lopen,combinatie,wandelen,0,8_1,1,8,140,to walk,0.751,0,0.83908076354321,locomotion,8_1_trial_34_p1_lopen_combinatie_final.avi
11226,36,target,1,fluisteren,combinatie,fluisteren,0,8_1,1,8,140,to whisper,1.0,1,0.722861375889574,auditory,8_1_trial_35_p1_fluisteren_combinatie_final.avi
11227,37,practice,0,gek,geluiden,paard,0,8_1,1,8,139,crazy,0.047,0,,,8_1_pr_36_p0_gek_geluiden_final.avi
11228,38,practice,0,rijk,geluiden,man,0,8_1,1,8,139,rich,-0.003,0,,,8_1_pr_37_p0_rijk_geluiden_final.avi
11229,39,target,0,zwaar,geluiden,tillen,0,8_1,1,8,139,heavy,0.125,0,0.38282540003767,quantity,8_1_trial_38_p0_zwaar_geluiden_final.avi
11230,40,target,0,hoog,geluiden,opgelucht,0,8_1,1,8,139,high,0.074,0,0.312736784773088,auditory,8_1_trial_39_p0_hoog_geluiden_final.avi
11231,41,target,0,piepen,geluiden,muis,0,8_1,1,8,139,squeak,0.158,0,0.74489926936724,auditory,8_1_trial_40_p0_piepen_geluiden_final.avi
11232,42,target,0,staart,geluiden,vogel,0,8_1,1,8,139,tail,0.21,0,0.26916670248274,quantity,8_1_trial_41_p0_staart_geluiden_final.avi
11233,43,target,0,weten,geluiden,denken,0,8_1,1,8,139,to know,0.631,0,0.388979878106872,cognitive,8_1_trial_42_p0_weten_geluiden_final.avi
11234,44,target,0,gooien,geluiden,vliegen,0,8_1,1,8,139,to throw,0.183,0,0.32044193552744,manual,8_1_trial_43_p0_gooien_geluiden_final.avi
11235,45,target,0,wind,geluiden,wind,0,8_1,1,8,139,wind,1.0,1,0.609732905825591,environment,8_1_trial_44_p0_wind_geluiden_final.avi
11236,46,practice,1,knippen,geluiden,likken,0,8_1,1,8,140,to cut,0.21,0,,,8_1_pr_45_p1_knippen_geluiden_final.avi
11237,47,practice,1,auto,geluiden,rijde,0,8_1,1,8,140,car,0.363,0,,,8_1_pr_46_p1_auto_geluiden_final.avi
11238,48,target,1,ik,geluiden,lachen,0,8_1,1,8,140,I,0.151,0,0.357741139583888,social,8_1_trial_47_p1_ik_geluiden_final.avi
