"","word","modality","fit","se","lwr","upr","avg_expressibility_norm","n","diff_expr","diff_rank","English"
"604","wissen","gesture",0.473074278627031,0.0505069813468558,0.376861768605352,0.573518878564858,0.51380220985,124,0.199301105145455,50,"to know"
"605","wissen","multimodal",0.46103366285916,0.0447678421348033,0.371835711244262,0.552148748847632,0.4440024014,150,0.199301105145455,50,"to know"
"606","wissen","vocal",0.315934780194378,0.0450324478550154,0.232090056571887,0.412646076528625,0.314501104704545,100,0.199301105145455,50,"to know"
"607","Wurzel","gesture",0.331122147797731,0.0407710935580344,0.254455910277518,0.417557267113723,0.310794564217391,172,0.301858736619048,40,"root"
"608","Wurzel","multimodal",0.411271204786151,0.0435605226951444,0.328419222900174,0.497826119755654,0.428194549738095,156,0.301858736619048,40,"root"
"609","Wurzel","vocal",0.166217712018633,0.0330068011062275,0.110244069894408,0.241562325703281,0.126335813119048,196,0.301858736619048,40,"root"
"610","Zahn","gesture",0.653629895970182,0.0460017471489722,0.55816373525494,0.739565134704362,0.672795441886364,64,0.302592914436364,26,"tooth"
"611","Zahn","multimodal",0.642886962650656,0.0430180439520079,0.552604865031208,0.725734005254189,0.65578518397619,90,0.302592914436364,26,"tooth"
"612","Zahn","vocal",0.379266462473133,0.0541626238185065,0.27565498069907,0.490297639916095,0.37020252745,77,0.302592914436364,26,"tooth"
"613","zerkleinern","gesture",0.596192202483185,0.0463670690396904,0.503846815225608,0.684767544152305,0.637135340136364,81,0.375337717111364,57,"to crush"
"614","zerkleinern","multimodal",0.51821162381218,0.0450306579209992,0.4319357683578,0.606979594124249,0.485434066047619,138,0.375337717111364,57,"to crush"
"615","zerkleinern","vocal",0.280715370261848,0.045666007260378,0.202023098346699,0.379483537814497,0.261797623025,128,0.375337717111364,57,"to crush"
"616","Zukunft","gesture",0.259234508640963,0.0365580800396464,0.192327859273363,0.33968825367139,0.224532561714286,195,0.135601220571429,3,"future"
"617","Zukunft","multimodal",0.301503290980931,0.0368081408955162,0.233401068376081,0.378434828412545,0.268969282714286,193,0.135601220571429,3,"future"
"618","Zukunft","vocal",0.167953271700143,0.0306768771861768,0.116486293817206,0.236663541980935,0.133368062142857,192,0.135601220571429,3,"future"
"619","Zunge","gesture",0.648725632410035,0.0466324818628394,0.553745100217796,0.734489925212105,0.616978034619048,89,0.332652498920238,63,"tongue"
"620","Zunge","multimodal",0.730159275916987,0.0371349887746172,0.651163806085747,0.796528094011944,0.813920889825,26,0.332652498920238,63,"tongue"
"621","Zunge","vocal",0.495786209376135,0.0533597225739268,0.389748979314507,0.600482350993166,0.481268390904762,53,0.332652498920238,63,"tongue"
