"trial_order","dyad","participant_dyad","participant_ID","exp_part","modality","expressibility_dutch","concept","correction","guess_binary","cosine_similarity","stimulus","answer","SemanticSubcat","sessionID"
77,69,0,127,2,"vocal",0.56695234249888,"fly",0,0,0.575,"vlieg","bij","animal","69_2"
78,69,0,127,2,"vocal",0.56695234249888,"fly",1,0,0.699,"vlieg","wesp","animal","69_2"
79,69,0,127,2,"vocal",0.56695234249888,"fly",2,0,0.818,"vlieg","bromvlieg","animal","69_2"
80,69,0,127,2,"vocal",0.422189612157541,"male",0,0,0.54,"man","hummen","animate","69_2"
81,69,0,127,2,"vocal",0.422189612157541,"male",1,0,0.522,"man","begroeten","animate","69_2"
82,69,0,127,2,"vocal",0.422189612157541,"male",2,0,0.523,"man","herkennen","animate","69_2"
83,69,0,127,2,"vocal",0.338392427450938,"odor",0,0,0.933,"geur","ruiken","olfactory","69_2"
84,69,0,127,2,"vocal",0.338392427450938,"odor",1,0,0.738,"geur","snuiven","olfactory","69_2"
85,69,0,127,2,"vocal",0.338392427450938,"odor",2,0,0.556,"geur","genieten","olfactory","69_2"
86,69,0,127,2,"vocal",0.74489926936724,"squeak",0,0,0.502,"piepen","auto","auditory","69_2"
87,69,0,127,2,"vocal",0.74489926936724,"squeak",1,0,0.547,"piepen","kapot","auditory","69_2"
88,69,0,127,2,"vocal",0.74489926936724,"squeak",2,0,0.668,"piepen","alarm","auditory","69_2"
89,69,0,127,2,"vocal",0.631514571319774,"to bite",0,0,0.655,"bijten","tongen","vocal_oral","69_2"
90,69,0,127,2,"vocal",0.631514571319774,"to bite",1,0,0.626,"bijten","tikken","vocal_oral","69_2"
91,69,0,127,2,"vocal",0.631514571319774,"to bite",2,0,0.608,"bijten","gehemelte","vocal_oral","69_2"
92,69,0,127,2,"vocal",0.784779073219606,"to breathe",0,1,1,"ademen","ademen","olfactory","69_2"
93,69,0,127,2,"vocal",0.551944383571384,"to fight",0,0,0.773,"vechten","boksen","survival","69_2"
94,69,0,127,2,"vocal",0.551944383571384,"to fight",1,0,0.654,"vechten","slaan","survival","69_2"
95,69,0,127,2,"vocal",0.551944383571384,"to fight",2,1,1,"vechten","vechten","survival","69_2"
100,69,1,128,2,"vocal",0.45736979983774,"fast",0,0,0.544,"snel","wind","manner","69_2"
101,69,1,128,2,"vocal",0.45736979983774,"fast",1,0,0.552,"snel","waaien","manner","69_2"
102,69,1,128,2,"vocal",0.45736979983774,"fast",2,1,1,"snel","snel","manner","69_2"
103,69,1,128,2,"vocal",0.403534954357456,"female",0,0,0.521,"vrouw","fijn","animate","69_2"
104,69,1,128,2,"vocal",0.403534954357456,"female",1,0,0.477,"vrouw","giechelen","animate","69_2"
105,69,1,128,2,"vocal",0.403534954357456,"female",2,0,0.532,"vrouw","flirten","animate","69_2"
106,69,1,128,2,"vocal",0.314638353811457,"maybe",0,0,0.642,"misschien","twijfelen","logical","69_2"
107,69,1,128,2,"vocal",0.314638353811457,"maybe",1,0,0.784,"misschien","denken","logical","69_2"
108,69,1,128,2,"vocal",0.314638353811457,"maybe",2,0,0.579,"misschien","kiezen","logical","69_2"
109,69,1,128,2,"vocal",0.332493391437193,"not",0,0,0.873,"niet","nee","logical","69_2"
110,69,1,128,2,"vocal",0.332493391437193,"not",1,0,0.605,"niet","tegenhouden","logical","69_2"
111,69,1,128,2,"vocal",0.332493391437193,"not",2,1,1,"niet","niet","logical","69_2"
112,69,1,128,2,"vocal",0.361936361379245,"sour",0,0,0.564,"zuur","wind","gustatory","69_2"
113,69,1,128,2,"vocal",0.361936361379245,"sour",1,0,0.517,"zuur","rilling","gustatory","69_2"
114,69,1,128,2,"vocal",0.361936361379245,"sour",2,0,0.525,"zuur","mislukken","gustatory","69_2"
115,69,1,128,2,"vocal",0.328297815791421,"thick",0,0,0.67,"dik","vol zitten","quantity","69_2"
116,69,1,128,2,"vocal",0.328297815791421,"thick",1,0,0.565,"dik","misselijk","quantity","69_2"
117,69,1,128,2,"vocal",0.328297815791421,"thick",2,0,0.542,"dik","uitgeteld","quantity","69_2"
118,69,1,128,2,"vocal",0.87420386676992,"to laugh",0,1,1,"lachen","lachen","vocal_oral","69_2"
3,6,0,129,1,"gesture",0.59811289452599,"fly",0,0,0.942,"vlieg","vliegen","animal","6_1"
4,6,0,129,1,"gesture",0.501172040780983,"sharp",0,0,0.626,"scherp","steken","haptic","6_1"
5,6,0,129,1,"gesture",0.824278361111733,"strong",0,1,1,"sterk","sterk","animate","6_1"
6,6,0,129,1,"gesture",0.684113267327739,"to blow",0,1,1,"blazen","blazen","vocal_oral","6_1"
7,6,0,129,1,"gesture",0.732601016130094,"to chew",0,1,1,"kauwen","kauwen","gustatory","6_1"
8,6,0,129,1,"gesture",0.797135486956284,"to hit",0,1,1,"slaan","slaan","manual","6_1"
9,6,0,129,1,"gesture",0.757301371697859,"to lick",0,1,1,"likken","likken","gustatory","6_1"
12,6,1,130,1,"gesture",0.545621192753626,"egg",0,0,0.561,"ei","breken","object","6_1"
13,6,1,130,1,"gesture",0.689425946655567,"slow",0,0,0.552,"langzaam","dansen","manner","6_1"
14,6,1,130,1,"gesture",0.329523830267451,"squeak",0,0,0.648,"piepen","praten","auditory","6_1"
15,6,1,130,1,"gesture",0.533166466445803,"to growl",0,0,0.623,"grommen","krabben","vocal_oral","6_1"
16,6,1,130,1,"gesture",0.755612083056296,"to hear",0,0,0.813,"horen","luisteren","auditory","6_1"
17,6,1,130,1,"gesture",0.506590701964198,"to know",0,0,0.816,"weten","denken","cognitive","6_1"
18,6,1,130,1,"gesture",0.826568126656141,"to run",0,1,1,"rennen","rennen","locomotion","6_1"
21,6,0,129,1,"combined",0.762672115162265,"big",0,0,0.544,"groot","juichen","quantity","6_1"
22,6,0,129,1,"combined",0.656370403148978,"female",0,0,0.481,"vrouw","opscheppen","animate","6_1"
23,6,0,129,1,"combined",0.741024648680267,"fish",0,1,1,"vis","vis","animal","6_1"
24,6,0,129,1,"combined",0.80478903012149,"snake",0,1,1,"slang","slang","animal","6_1"
25,6,0,129,1,"combined",0.808141386412857,"to breathe",0,1,1,"ademen","ademen","olfactory","6_1"
26,6,0,129,1,"combined",0.682815334308846,"to hunt",0,1,1,"jagen","jagen","survival","6_1"
27,6,0,129,1,"combined",0.722861375889574,"to whisper",0,1,1,"fluisteren","fluisteren","auditory","6_1"
30,6,1,130,1,"combined",0.818182220108296,"angry",0,1,1,"boos","boos","valence","6_1"
31,6,1,130,1,"combined",0.782999080138815,"cat",0,1,1,"kat","kat","animal","6_1"
32,6,1,130,1,"combined",0.779877846324741,"dog",0,1,1,"hond","hond","animal","6_1"
33,6,1,130,1,"combined",0.63512643878935,"mountain",0,0,0.638,"berg","piramide","environment","6_1"
34,6,1,130,1,"combined",0.598288311266584,"old",0,1,1,"oud","oud","time","6_1"
35,6,1,130,1,"combined",0.716614849190809,"sick",0,0,0.605,"ziek","niezen","animate","6_1"
36,6,1,130,1,"combined",0.828901259475311,"to vomit",0,0,0.887,"kotsen","overgeven","gustatory","6_1"
39,6,0,129,1,"vocal",0.357741139583888,"I",0,0,0.555,"ik","verrassing","social","6_1"
40,6,0,129,1,"vocal",0.42473028945648,"good",0,0,0.658,"goed","tevreden","valence","6_1"
41,6,0,129,1,"vocal",0.49098203287298,"hot",0,0,0.706,"heet","verbranden","temperature","6_1"
42,6,0,129,1,"vocal",0.332493391437193,"not",0,0,0.559,"niet","oneens","logical","6_1"
43,6,0,129,1,"vocal",0.631514571319774,"to bite",0,1,1,"bijten","bijten","vocal_oral","6_1"
44,6,0,129,1,"vocal",0.407214738448983,"to fall",0,1,1,"vallen","vallen","locomotion","6_1"
45,6,0,129,1,"vocal",0.343503131163236,"to jump",0,1,1,"springen","springen","locomotion","6_1"
48,6,1,130,1,"vocal",0.306589745694138,"far",0,0,0.602,"ver","uitzicht","spatial","6_1"
49,6,1,130,1,"vocal",0.45736979983774,"fast",0,0,0.508,"snel","aanmoedigen","manner","6_1"
50,6,1,130,1,"vocal",0.486748744260416,"rain",0,1,1,"regen","regen","environment","6_1"
51,6,1,130,1,"vocal",0.753476033670045,"silent",0,0,0.715,"stil","fluisteren","auditory","6_1"
52,6,1,130,1,"vocal",0.267089158391543,"to crawl",0,0,0.566,"kruipen","spugen","locomotion","6_1"
53,6,1,130,1,"vocal",0.657074938645804,"to drink",0,1,1,"drinken","drinken","vocal_oral","6_1"
54,6,1,130,1,"vocal",0.735692139606025,"to sleep",0,1,1,"slapen","slapen","survival","6_1"
5,6,0,129,2,"vocal",0.312736784773088,"high",0,0,0.536,"hoog","opwinding","auditory","6_2"
6,6,0,129,2,"vocal",0.312736784773088,"high",1,0,0.516,"hoog","kijken","auditory","6_2"
7,6,0,129,2,"vocal",0.312736784773088,"high",2,0,0.491,"hoog","indruk","auditory","6_2"
8,6,0,129,2,"vocal",0.549301947437214,"lightning",0,0,0.537,"bliksem","breken","environment","6_2"
9,6,0,129,2,"vocal",0.549301947437214,"lightning",1,0,0.639,"bliksem","vuurwerk","environment","6_2"
10,6,0,129,2,"vocal",0.549301947437214,"lightning",2,1,1,"bliksem","bliksem","environment","6_2"
11,6,0,129,2,"vocal",0.746777577338304,"sad",0,0,0.695,"verdrietig","huilen","valence","6_2"
12,6,0,129,2,"vocal",0.746777577338304,"sad",1,0,0.802,"verdrietig","tranen","valence","6_2"
13,6,0,129,2,"vocal",0.746777577338304,"sad",2,0,0.698,"verdrietig","teleurstelling","valence","6_2"
14,6,0,129,2,"vocal",0.693961201585873,"scared",0,0,0.874,"bang","schrikken","valence","6_2"
15,6,0,129,2,"vocal",0.693961201585873,"scared",1,0,0.666,"bang","spoken","valence","6_2"
16,6,0,129,2,"vocal",0.693961201585873,"scared",2,0,0.84665,"bang","griezelen","valence","6_2"
17,6,0,129,2,"vocal",0.26916670248274,"tail",0,0,0.488,"staart","verwarring","quantity","6_2"
18,6,0,129,2,"vocal",0.26916670248274,"tail",1,0,0.509,"staart","vraag","quantity","6_2"
19,6,0,129,2,"vocal",0.26916670248274,"tail",2,0,0.525,"staart","zoeken","quantity","6_2"
20,6,0,129,2,"vocal",0.551944383571384,"to fight",0,0,0.544,"vechten","vuurwerk","survival","6_2"
21,6,0,129,2,"vocal",0.551944383571384,"to fight",1,0,0.551,"vechten","afsteken","survival","6_2"
22,6,0,129,2,"vocal",0.551944383571384,"to fight",2,0,0.505,"vechten","nieuwjaar","survival","6_2"
23,6,0,129,2,"vocal",0.319057764809126,"to walk",0,0,0.55,"lopen","neuriën","locomotion","6_2"
24,6,0,129,2,"vocal",0.319057764809126,"to walk",1,0,0.52,"lopen","fanfare","locomotion","6_2"
25,6,0,129,2,"vocal",0.319057764809126,"to walk",2,1,1,"lopen","lopen","locomotion","6_2"
32,6,1,130,2,"vocal",0.615450673796237,"bird",0,0,0.685,"vogel","vleugel","animal","6_2"
33,6,1,130,2,"vocal",0.615450673796237,"bird",1,1,1,"vogel","vogel","animal","6_2"
34,6,1,130,2,"vocal",0.744751221657995,"cold",0,1,1,"koud","koud","temperature","6_2"
35,6,1,130,2,"vocal",0.325215717417947,"fire",0,0,0.589,"vuur","wind","object","6_2"
36,6,1,130,2,"vocal",0.325215717417947,"fire",1,0,0.607,"vuur","waaien","object","6_2"
37,6,1,130,2,"vocal",0.325215717417947,"fire",2,0,0.626,"vuur","storm","object","6_2"
38,6,1,130,2,"vocal",0.587862264905011,"loud",0,0,0.627,"luidruchtig","juichen","auditory","6_2"
39,6,1,130,2,"vocal",0.587862264905011,"loud",1,0,0.562,"luidruchtig","praten","auditory","6_2"
40,6,1,130,2,"vocal",0.587862264905011,"loud",2,0,0.545,"luidruchtig","groeten","auditory","6_2"
41,6,1,130,2,"vocal",0.422189612157541,"male",0,0,0.536,"man","frustratie","animate","6_2"
42,6,1,130,2,"vocal",0.422189612157541,"male",1,0,0.513,"man","overleggen","animate","6_2"
43,6,1,130,2,"vocal",0.422189612157541,"male",2,0,0.51,"man","instemmen","animate","6_2"
44,6,1,130,2,"vocal",0.328297815791421,"thick",0,0,0.51,"dik","wandelen","quantity","6_2"
45,6,1,130,2,"vocal",0.302403521174031,"to catch",0,0,0.619,"vangen","scoren","manual","6_2"
46,6,1,130,2,"vocal",0.302403521174031,"to catch",1,0,0.615,"vangen","aanmoedigen","manual","6_2"
47,6,1,130,2,"vocal",0.302403521174031,"to catch",2,0,0.755,"vangen","winnen","manual","6_2"
52,6,0,129,2,"combined",0.599769001504526,"maybe",0,0,0.544,"misschien","overleggen","logical","6_2"
53,6,0,129,2,"combined",0.599769001504526,"maybe",1,0,0.642,"misschien","twijfelen","logical","6_2"
54,6,0,129,2,"combined",0.599769001504526,"maybe",2,0,0.531,"misschien","argument","logical","6_2"
55,6,0,129,2,"combined",0.665167842854809,"odor",0,1,1,"geur","geur","olfactory","6_2"
56,6,0,129,2,"combined",0.303234302798168,"salt",0,0,0.807,"zout","peper","gustatory","6_2"
57,6,0,129,2,"combined",0.303234302798168,"salt",1,0,0.603,"zout","malen","gustatory","6_2"
58,6,0,129,2,"combined",0.303234302798168,"salt",2,0,0.729,"zout","kruiden","gustatory","6_2"
59,6,0,129,2,"combined",0.806355112315007,"to fly",0,1,1,"vliegen","vliegen","locomotion","6_2"
60,6,0,129,2,"combined",0.852786166779168,"to laugh",0,1,1,"lachen","lachen","vocal_oral","6_2"
61,6,0,129,2,"combined",0.762309813460577,"to smell",0,1,1,"ruiken","ruiken","olfactory","6_2"
62,6,0,129,2,"combined",0.588114856958718,"to stand",0,0,0.583,"staan","niks","locomotion","6_2"
63,6,0,129,2,"combined",0.588114856958718,"to stand",1,0,0.65,"staan","starten","locomotion","6_2"
64,6,0,129,2,"combined",0.588114856958718,"to stand",2,1,1,"staan","staan","locomotion","6_2"
69,6,1,130,2,"combined",0.409843169892478,"bitter",0,0,0.568,"bitter","proeven","gustatory","6_2"
70,6,1,130,2,"combined",0.409843169892478,"bitter",1,1,1,"bitter","bitter","gustatory","6_2"
71,6,1,130,2,"combined",0.734358077385097,"dead",0,1,1,"dood","dood","animate","6_2"
72,6,1,130,2,"combined",0.797175441371254,"happy",0,0,0.687,"blij","glimlach","valence","6_2"
73,6,1,130,2,"combined",0.797175441371254,"happy",1,1,1,"blij","blij","valence","6_2"
74,6,1,130,2,"combined",0.680855320383285,"heavy",0,1,1,"zwaar","zwaar","quantity","6_2"
75,6,1,130,2,"combined",0.577087113295253,"sour",0,0,0.623,"zuur","vies","gustatory","6_2"
76,6,1,130,2,"combined",0.577087113295253,"sour",1,0,0.586,"zuur","proeven","gustatory","6_2"
77,6,1,130,2,"combined",0.577087113295253,"sour",2,0,0.652,"zuur","smaak","gustatory","6_2"
78,6,1,130,2,"combined",0.799176047935077,"to eat",0,1,1,"eten","eten","vocal_oral","6_2"
79,6,1,130,2,"combined",0.808464019729012,"to swim",0,1,1,"zwemmen","zwemmen","locomotion","6_2"
82,6,0,129,2,"gesture",0.400420365943101,"buzz",0,0,0.609,"zoemen","mug","auditory","6_2"
83,6,0,129,2,"gesture",0.400420365943101,"buzz",1,0,0.592,"zoemen","vlieg","auditory","6_2"
84,6,0,129,2,"gesture",0.400420365943101,"buzz",2,0,0.597,"zoemen","bromvlieg","auditory","6_2"
85,6,0,129,2,"gesture",0.561592930943448,"child",0,0,0.881,"kind","baby","social","6_2"
86,6,0,129,2,"gesture",0.561592930943448,"child",1,0,0.928,"kind","kleuter","social","6_2"
87,6,0,129,2,"gesture",0.561592930943448,"child",2,1,1,"kind","kind","social","6_2"
88,6,0,129,2,"gesture",0.584517923117511,"disgusted",0,0,0.649,"walgen","afwijzen","valence","6_2"
89,6,0,129,2,"gesture",0.584517923117511,"disgusted",1,0,0.873,"walgen","misselijk","valence","6_2"
90,6,0,129,2,"gesture",0.584517923117511,"disgusted",2,0,0.712,"walgen","afkeuren","valence","6_2"
91,6,0,129,2,"gesture",0.397074838511763,"thunder",0,0,0.512,"onweer","landen","environment","6_2"
92,6,0,129,2,"gesture",0.397074838511763,"thunder",1,0,0.45,"onweer","mikken","environment","6_2"
93,6,0,129,2,"gesture",0.397074838511763,"thunder",2,0,0.811,"onweer","blikseminslag","environment","6_2"
94,6,0,129,2,"gesture",0.557444340806456,"to burn",0,0,0.635,"verbranden","bezeren","other","6_2"
95,6,0,129,2,"gesture",0.557444340806456,"to burn",1,1,1,"verbranden","verbranden","other","6_2"
96,6,0,129,2,"gesture",0.667171182662108,"to give",0,1,1,"geven","geven","manual","6_2"
97,6,0,129,2,"gesture",0.828635174388149,"to throw",0,1,1,"gooien","gooien","manual","6_2"
102,6,1,130,2,"gesture",0.541237492784099,"horn",0,1,1,"hoorn","hoorn","other","6_2"
103,6,1,130,2,"gesture",0.782210786119577,"small",0,1,1,"klein","klein","quantity","6_2"
104,6,1,130,2,"gesture",0.258150304252129,"sweet",0,0,0.807,"zoet","lekker","gustatory","6_2"
105,6,1,130,2,"gesture",0.258150304252129,"sweet",1,0,0.702,"zoet","smaken","gustatory","6_2"
106,6,1,130,2,"gesture",0.258150304252129,"sweet",2,0,0.676,"zoet","smaak","gustatory","6_2"
107,6,1,130,2,"gesture",0.842937622085652,"to cry",0,0,0.765,"huilen","tranen","vocal_oral","6_2"
108,6,1,130,2,"gesture",0.842937622085652,"to cry",1,1,1,"huilen","huilen","vocal_oral","6_2"
109,6,1,130,2,"gesture",0.641118953574169,"to suck",0,0,0.82335,"zuigen","duimzuigen","vocal_oral","6_2"
110,6,1,130,2,"gesture",0.641118953574169,"to suck",1,0,0.561,"zuigen","proeven","vocal_oral","6_2"
111,6,1,130,2,"gesture",0.641118953574169,"to suck",2,0,0.693,"zuigen","duimen","vocal_oral","6_2"
112,6,1,130,2,"gesture",0.560355838581374,"water",0,0,0.517,"water","piano","environment","6_2"
113,6,1,130,2,"gesture",0.560355838581374,"water",1,0,0.775,"water","regenwater","environment","6_2"
114,6,1,130,2,"gesture",0.560355838581374,"water",2,0,0.695,"water","zwembad","environment","6_2"
115,6,1,130,2,"gesture",0.535647636647091,"wind",0,1,1,"wind","wind","environment","6_2"
3,70,0,131,1,"vocal",0.306589745694138,"far",0,0,0.542,"ver","uil","spatial","70_1"
4,70,0,131,1,"vocal",0.403534954357456,"female",0,0,0.506,"vrouw","zingen","animate","70_1"
5,70,0,131,1,"vocal",0.408761111306824,"strong",0,0,0.537,"sterk","pen","animate","70_1"
6,70,0,131,1,"vocal",0.631514571319774,"to bite",0,0,0.525,"bijten","specht","vocal_oral","70_1"
7,70,0,131,1,"vocal",0.805891834375597,"to blow",0,0,0.732,"blazen","wind","vocal_oral","70_1"
8,70,0,131,1,"vocal",0.302403521174031,"to catch",0,0,0.638,"vangen","breken","manual","70_1"
9,70,0,131,1,"vocal",0.267089158391543,"to crawl",0,0,0.548,"kruipen","kat","locomotion","70_1"
12,70,1,132,1,"vocal",0.35201321754525,"big",0,0,0.526,"groot","vallen","quantity","70_1"
13,70,1,132,1,"vocal",0.369492215989784,"slow",0,0,0.518,"langzaam","spook","manner","70_1"
14,70,1,132,1,"vocal",0.297645530994546,"small",0,0,0.59,"klein","muis","quantity","70_1"
15,70,1,132,1,"vocal",0.361936361379245,"sour",0,0,0.567,"zuur","ketel","gustatory","70_1"
16,70,1,132,1,"vocal",0.687199600527179,"to lick",0,0,0.709,"likken","slurpen","gustatory","70_1"
17,70,1,132,1,"vocal",0.32044193552744,"to throw",0,0,0.758,"gooien","stoten","manual","70_1"
18,70,1,132,1,"vocal",0.500621316131559,"water",0,0,0.692,"water","drinken","environment","70_1"
21,70,0,131,1,"gesture",0.400420365943101,"buzz",0,0,0.544,"zoemen","berichten","auditory","70_1"
22,70,0,131,1,"gesture",0.561592930943448,"child",0,0,0.61,"kind","dwerg","social","70_1"
23,70,0,131,1,"gesture",0.816931671134317,"sad",0,0,0.695,"verdrietig","huilen","valence","70_1"
24,70,0,131,1,"gesture",0.781560751401395,"to breathe",0,0,0.969,"ademen","uitademen","olfactory","70_1"
25,70,0,131,1,"gesture",0.857932288330088,"to sleep",0,1,1,"slapen","slapen","survival","70_1"
26,70,0,131,1,"gesture",0.767441240842589,"to smell",0,0,0.545,"ruiken","zoeken","olfactory","70_1"
27,70,0,131,1,"gesture",0.535647636647091,"wind",0,0,0.586,"wind","zee","environment","70_1"
30,70,1,132,1,"gesture",0.580764408529184,"odor",0,0,0.933,"geur","ruiken","olfactory","70_1"
31,70,1,132,1,"gesture",0.28573045256734,"salt",0,0,0.58,"zout","eten","gustatory","70_1"
32,70,1,132,1,"gesture",0.828570667489932,"to drink",0,1,1,"drinken","drinken","vocal_oral","70_1"
33,70,1,132,1,"gesture",0.833642786833868,"to fly",0,1,1,"vliegen","vliegen","locomotion","70_1"
34,70,1,132,1,"gesture",0.607218233017746,"to stand",0,0,0.531,"staan","broek","locomotion","70_1"
35,70,1,132,1,"gesture",0.802266372635419,"to vomit",0,0,0.518,"kotsen","gewond","gustatory","70_1"
36,70,1,132,1,"gesture",0.615289104632194,"to whisper",0,1,1,"fluisteren","fluisteren","auditory","70_1"
39,70,0,131,1,"combined",0.819687004635733,"cold",0,0,0.614,"koud","bibberen","temperature","70_1"
40,70,0,131,1,"combined",0.741024648680267,"fish",0,1,1,"vis","vis","animal","70_1"
41,70,0,131,1,"combined",0.639905020121821,"loud",0,0,0.528,"luidruchtig","carnaval","auditory","70_1"
42,70,0,131,1,"combined",0.716614849190809,"sick",0,1,1,"ziek","ziek","animate","70_1"
43,70,0,131,1,"combined",0.820863352178508,"silent",0,0,0.732,"stil","kalmeren","auditory","70_1"
44,70,0,131,1,"combined",0.560816179699852,"thunder",0,0,0.699,"onweer","aardbeving","environment","70_1"
45,70,0,131,1,"combined",0.808464019729012,"to swim",0,1,1,"zwemmen","zwemmen","locomotion","70_1"
48,70,1,132,1,"combined",0.689936218632502,"I",0,1,1,"ik","ik","social","70_1"
49,70,1,132,1,"combined",0.72586293491431,"fast",0,0,0.558,"snel","schaatsen","manner","70_1"
50,70,1,132,1,"combined",0.687562055559869,"good",0,0,0.578,"goed","belonen","valence","70_1"
51,70,1,132,1,"combined",0.749105900955685,"high",0,0,0.603,"hoog","groeien","auditory","70_1"
52,70,1,132,1,"combined",0.598288311266584,"old",0,1,1,"oud","oud","time","70_1"
53,70,1,132,1,"combined",0.65119202306575,"to give",0,0,0.695,"geven","cadeau","manual","70_1"
54,70,1,132,1,"combined",0.561280966931274,"to know",0,0,0.545,"weten","eureka","cognitive","70_1"
5,70,0,131,2,"gesture",0.612736156749429,"fire",0,1,1,"vuur","vuur","object","70_2"
6,70,0,131,2,"gesture",0.816089330970891,"happy",0,1,1,"blij","blij","valence","70_2"
7,70,0,131,2,"gesture",0.62087766049062,"mountain",0,0,0.562,"berg","huis","environment","70_2"
8,70,0,131,2,"gesture",0.62087766049062,"mountain",1,1,1,"berg","berg","environment","70_2"
9,70,0,131,2,"gesture",0.546206866167494,"not",0,0,0.618,"niet","stop","logical","70_2"
10,70,0,131,2,"gesture",0.546206866167494,"not",1,0,0.63,"niet","verbieden","logical","70_2"
11,70,0,131,2,"gesture",0.546206866167494,"not",2,0,0.873,"niet","nee","logical","70_2"
12,70,0,131,2,"gesture",0.834806690703802,"to fight",0,1,1,"vechten","vechten","survival","70_2"
13,70,0,131,2,"gesture",0.533166466445803,"to growl",0,0,0.57,"grommen","beer","vocal_oral","70_2"
14,70,0,131,2,"gesture",0.533166466445803,"to growl",1,1,1,"grommen","grommen","vocal_oral","70_2"
15,70,0,131,2,"gesture",0.834800108850706,"to jump",0,1,1,"springen","springen","locomotion","70_2"
20,70,1,132,2,"gesture",0.292422929920138,"bitter",0,0,0.708,"bitter","vies","gustatory","70_2"
21,70,1,132,2,"gesture",0.292422929920138,"bitter",1,1,1,"bitter","bitter","gustatory","70_2"
22,70,1,132,2,"gesture",0.545621192753626,"egg",0,0,0.77,"ei","kip","object","70_2"
23,70,1,132,2,"gesture",0.545621192753626,"egg",1,1,1,"ei","ei","object","70_2"
24,70,1,132,2,"gesture",0.688818480327848,"heavy",0,1,1,"zwaar","zwaar","quantity","70_2"
25,70,1,132,2,"gesture",0.713438710786138,"scared",0,1,1,"bang","bang","valence","70_2"
26,70,1,132,2,"gesture",0.743866818263405,"snake",0,0,0.62,"slang","haai","animal","70_2"
27,70,1,132,2,"gesture",0.743866818263405,"snake",1,1,1,"slang","slang","animal","70_2"
28,70,1,132,2,"gesture",0.842937622085652,"to cry",0,1,1,"huilen","huilen","vocal_oral","70_2"
29,70,1,132,2,"gesture",0.755612083056296,"to hear",0,0,0.813,"horen","luisteren","auditory","70_2"
30,70,1,132,2,"gesture",0.755612083056296,"to hear",1,1,1,"horen","horen","auditory","70_2"
34,70,0,131,2,"combined",0.673077034619221,"disgusted",0,0,0.677,"walgen","vies","valence","70_2"
35,70,0,131,2,"combined",0.673077034619221,"disgusted",1,0,0.712,"walgen","afkeuren","valence","70_2"
36,70,0,131,2,"combined",0.673077034619221,"disgusted",2,0,0.663,"walgen","smerig","valence","70_2"
37,70,0,131,2,"combined",0.557153125291575,"sharp",0,0,0.632,"scherp","mes","haptic","70_2"
38,70,0,131,2,"combined",0.557153125291575,"sharp",1,1,1,"scherp","scherp","haptic","70_2"
39,70,0,131,2,"combined",0.543249319540667,"squeak",0,0,0.628,"piepen","pesten","auditory","70_2"
40,70,0,131,2,"combined",0.543249319540667,"squeak",1,0,0.547,"piepen","kapot","auditory","70_2"
41,70,0,131,2,"combined",0.543249319540667,"squeak",2,0,0.713,"piepen","kraken","auditory","70_2"
42,70,0,131,2,"combined",0.613189302838734,"tail",0,1,1,"staart","staart","quantity","70_2"
43,70,0,131,2,"combined",0.56189613651175,"to burn",0,0,0.521,"verbranden","mug","other","70_2"
44,70,0,131,2,"combined",0.56189613651175,"to burn",1,1,1,"verbranden","verbranden","other","70_2"
45,70,0,131,2,"combined",0.831792245684357,"to run",0,0,0.732,"rennen","wandelen","locomotion","70_2"
46,70,0,131,2,"combined",0.831792245684357,"to run",1,0,0.962,"rennen","hardlopen","locomotion","70_2"
47,70,0,131,2,"combined",0.831792245684357,"to run",2,1,1,"rennen","rennen","locomotion","70_2"
48,70,0,131,2,"combined",0.83908076354321,"to walk",0,1,1,"lopen","lopen","locomotion","70_2"
55,70,1,132,2,"combined",0.779877846324741,"dog",0,1,1,"hond","hond","animal","70_2"
56,70,1,132,2,"combined",0.785049622345663,"hot",0,1,1,"heet","heet","temperature","70_2"
57,70,1,132,2,"combined",0.596218227203866,"lightning",0,0,0.527,"bliksem","instorten","environment","70_2"
58,70,1,132,2,"combined",0.596218227203866,"lightning",1,0,0.626,"bliksem","raket","environment","70_2"
59,70,1,132,2,"combined",0.596218227203866,"lightning",2,0,0.639,"bliksem","vuurwerk","environment","70_2"
60,70,1,132,2,"combined",0.779574764611609,"to chew",0,1,1,"kauwen","kauwen","gustatory","70_2"
61,70,1,132,2,"combined",0.723823542025595,"to fall",0,0,0.787,"vallen","flauwvallen","locomotion","70_2"
62,70,1,132,2,"combined",0.723823542025595,"to fall",1,1,1,"vallen","vallen","locomotion","70_2"
63,70,1,132,2,"combined",0.794014980882957,"to hit",0,1,1,"slaan","slaan","manual","70_2"
64,70,1,132,2,"combined",0.682815334308846,"to hunt",0,0,0.735,"jagen","schieten","survival","70_2"
65,70,1,132,2,"combined",0.682815334308846,"to hunt",1,1,1,"jagen","jagen","survival","70_2"
68,70,0,131,2,"vocal",0.742980107622976,"angry",0,0,0.771,"boos","ontevreden","valence","70_2"
69,70,0,131,2,"vocal",0.742980107622976,"angry",1,0,0.653,"boos","grommen","valence","70_2"
70,70,0,131,2,"vocal",0.742980107622976,"angry",2,0,0.72335,"boos","hmmpf","valence","70_2"
71,70,0,131,2,"vocal",0.615450673796237,"bird",0,1,1,"vogel","vogel","animal","70_2"
