"","word","modality","fit","se","lwr","upr","avg_expressibility_norm","n","diff_expr","diff_rank","SemanticSubcat","German","English"
"545","vrouw","multimodal",0.656370403148978,0.0403055279517094,0.573815224740773,0.729720693880356,0.646054887125,78,0.239986945482143,24,"animate","Frau","female"
"546","vrouw","vocal",0.403534954357456,0.0501095250002885,0.308351079768307,0.506166692665197,0.406067941642857,54,0.239986945482143,24,"animate","Frau","female"
"547","vuur","gesture",0.612736156749429,0.042016330527683,0.524133397790641,0.69351612394412,0.626727369973684,74,0.287922512648684,21,"object","Feuer","fire"
"548","vuur","multimodal",0.603966694081322,0.0391719924877506,0.523198394891796,0.676743016502398,0.612604004619048,88,0.287922512648684,21,"object","Feuer","fire"
"549","vuur","vocal",0.325215717417947,0.0476988720340139,0.240165122541186,0.428352321593354,0.338804857325,67,0.287922512648684,21,"object","Feuer","fire"
"550","walgen","gesture",0.584517923117511,0.0442642782133061,0.495537926682406,0.667608480380137,0.540616415880952,100,0.167941671238095,77,"valence","angeekelt","disgusted"
"551","walgen","multimodal",0.673077034619221,0.0379447325639148,0.593318863562898,0.742158083035133,0.708558087119048,60,0.167941671238095,77,"valence","angeekelt","disgusted"
"552","walgen","vocal",0.664921279040402,0.0449327521763346,0.569473902418056,0.745962041989094,0.692981785631579,23,0.167941671238095,77,"valence","angeekelt","disgusted"
"553","wanneer","gesture",0.314593915025731,0.0398599734790501,0.240271159925704,0.395865695518329,0.315223391690476,167,0.143821939304113,22,"question","wann","when?"
"554","wanneer","multimodal",0.306329350444517,0.0383908043608939,0.235920929426927,0.385272494542278,0.291615195238095,187,0.143821939304113,22,"question","wann","when?"
"555","wanneer","vocal",0.186984586305479,0.0350974483070761,0.127153610785151,0.264920715745836,0.171401452386364,165,0.143821939304113,22,"question","wann","when?"
"556","wat","gesture",0.332705372959608,0.0436352238493302,0.253648798832445,0.423103089955604,0.303780495409091,172,0.098073594243083,114,"question","was","what?"
"557","wat","multimodal",0.40742067442154,0.0421733237665367,0.327709521906724,0.492734946095173,0.401854089652174,159,0.098073594243083,114,"question","was","what?"
"558","wat","vocal",0.318963337121519,0.0512512579303939,0.225918428378239,0.427708406994781,0.385067645818182,58,0.098073594243083,114,"question","was","what?"
"559","water","gesture",0.560355838581374,0.0405560977844375,0.479209467550673,0.636585676282956,0.57595295225,88,0.058739665275,70,"environment","Wasser","water"
"560","water","multimodal",0.574876010515767,0.0390072618665502,0.496052111449611,0.649781947460322,0.547426856190476,109,0.058739665275,70,"environment","Wasser","water"
"561","water","vocal",0.500621316131559,0.0487905595918962,0.405762397585793,0.593338882427897,0.517213286975,39,0.058739665275,70,"environment","Wasser","water"
"562","weten","gesture",0.506590701964198,0.046998948374382,0.412766091929581,0.599837800799165,0.531240106295455,105,0.229244785928571,41,"cognitive","wissen","to know"
"563","weten","multimodal",0.561280966931274,0.0434232099264014,0.4752220739669,0.647138548032415,0.5856241655,100,0.229244785928571,41,"cognitive","wissen","to know"
"564","weten","vocal",0.388979878106872,0.0561489342232402,0.280719712830376,0.504244553699662,0.356379379571429,64,0.229244785928571,41,"cognitive","wissen","to know"
"565","wie","gesture",0.399269378993881,0.0437776362057181,0.31593041577321,0.487126896772884,0.365836790568182,157,0.205932164909091,45,"question","wer","who?"
"566","wie","multimodal",0.444555866773981,0.0441521537431695,0.359068487086152,0.53233619300237,0.4472515775,147,0.205932164909091,45,"question","wer","who?"
"567","wie","vocal",0.249111512728862,0.0406271652640209,0.179665591578785,0.339254530618154,0.241319412590909,112,0.205932164909091,45,"question","wer","who?"
"568","wijd","gesture",0.609675289208903,0.0418523151245272,0.521821043822442,0.690635435214578,0.606612169142857,79,0.472766897033333,61,"quantity","breit","wide"
"569","wijd","multimodal",0.645766230972078,0.0402806519681366,0.565501890076501,0.719283224619578,0.683220292333333,67,0.472766897033333,61,"quantity","breit","wide"
"570","wijd","vocal",0.242083634622276,0.0408078758005133,0.171622547541403,0.337938477592464,0.2104533953,128,0.472766897033333,61,"quantity","breit","wide"
"571","wind","gesture",0.535647636647091,0.0413094301961055,0.457769805871992,0.614633671500019,0.501434208523809,118,0.16641392265119,91,"environment","Wind","wind"
"572","wind","multimodal",0.641802506189562,0.0389957031711568,0.564951860082739,0.714991720361578,0.667848131175,74,0.16641392265119,91,"environment","Wind","wind"
"573","wind","vocal",0.609732905825591,0.0432017391964528,0.520388147205312,0.691569398364642,0.648023062452381,27,0.16641392265119,91,"environment","Wind","wind"
"574","wit","gesture",0.183053199839878,0.0298302568948599,0.130643110816548,0.250398625972513,0.141376686375,203,0.0516705370059524,60,"visual","weiß","white"
"575","wit","multimodal",0.220465138274424,0.0318060388174007,0.163732458815717,0.289562269051147,0.189304756789474,201,0.0516705370059524,60,"visual","weiß","white"
"576","wit","vocal",0.194928374216505,0.0328220567135562,0.138524383688855,0.269179286639339,0.193047223380952,143,0.0516705370059524,60,"visual","weiß","white"
"577","wortel","gesture",0.387087390697798,0.0422755284646906,0.307793942497201,0.475567705117641,0.367954720825,154,0.134192155884091,70,"plant","Wurzel","root"
"578","wortel","multimodal",0.434615583871044,0.0407473413741701,0.355403285938238,0.517940684909843,0.418655686409091,153,0.134192155884091,70,"plant","Wurzel","root"
"579","wortel","vocal",0.280496553589314,0.0460690086754741,0.197690024284622,0.37951530314991,0.284463530525,84,0.134192155884091,70,"plant","Wurzel","root"
"580","zand","gesture",0.275611244394529,0.0320383086304901,0.218453530344256,0.343866149459788,0.248501341818182,183,0.124355593468672,26,"environment","Sand","sand"
"581","zand","multimodal",0.325385162609435,0.0341424914742769,0.261652087654381,0.395415947910565,0.304058518047619,177,0.124355593468672,26,"environment","Sand","sand"
"582","zand","vocal",0.191206417108569,0.0325248272219238,0.13487935906543,0.263676435969071,0.179702924578947,157,0.124355593468672,26,"environment","Sand","sand"
"583","zeggen","gesture",0.448016337781358,0.0466901701103244,0.361374626542115,0.542311641170604,0.422355763333333,135,0.157610520641667,93,"vocal_oral","sagen","to say"
"584","zeggen","multimodal",0.526600101063932,0.045326717551746,0.43662391157296,0.613551233877478,0.579966283975,102,0.157610520641667,93,"vocal_oral","sagen","to say"
"585","zeggen","vocal",0.428206954266641,0.0584771148429039,0.319748155480315,0.540045663123619,0.4787540185,42,0.157610520641667,93,"vocal_oral","sagen","to say"
"586","ziek","gesture",0.674832951598419,0.0365206144120681,0.597664409905023,0.744579471690752,0.6759707715,60,0.178914442795739,27,"animate","krank","sick"
"587","ziek","multimodal",0.716614849190809,0.0354454931096545,0.64039411499983,0.781009844713868,0.736802865105263,53,0.178914442795739,27,"animate","krank","sick"
"588","ziek","vocal",0.548898090158061,0.0539697401380779,0.441720864980495,0.650307922325758,0.557888422309524,33,0.178914442795739,27,"animate","krank","sick"
"589","zien","gesture",0.751107040016493,0.0311738449640988,0.682069542165276,0.807967704114742,0.7822454537,35,0.632433733116667,146,"visual","sehen","to see"
"590","zien","multimodal",0.725651429189293,0.0329216575282046,0.656957147736831,0.784989197362896,0.753904678675,49,0.632433733116667,146,"visual","sehen","to see"
"591","zien","vocal",0.183776705312884,0.0323458628670578,0.128659069511201,0.260536396090565,0.149811720583333,181,0.632433733116667,146,"visual","sehen","to see"
"592","zij","gesture",0.372165557520081,0.0445804808131346,0.285841432390743,0.466150252041112,0.37806358155,150,0.239084642072727,36,"social","sie","she"
"593","zij","multimodal",0.362038573043757,0.0401570356344805,0.286457694712295,0.442182252279435,0.300785076166667,179,0.239084642072727,36,"social","sie","she"
"594","zij","vocal",0.156666834238616,0.0312811586757379,0.103641465862249,0.230657331028371,0.138978939477273,186,0.239084642072727,36,"social","sie","she"
"595","zoemen","gesture",0.400420365943101,0.0537045790873888,0.30060106475803,0.511125287191644,0.223637129761905,188,0.570669053,177,"auditory","Summen","buzz"
"596","zoemen","multimodal",0.647930328473485,0.0435894243367698,0.558231279151356,0.728619190344252,0.794306182761905,42,0.570669053,177,"auditory","Summen","buzz"
"597","zoemen","vocal",0.716372172073136,0.0478840071660597,0.610980795436977,0.798461444243049,0.778294208,11,0.570669053,177,"auditory","Summen","buzz"
"598","zoet","gesture",0.258150304252129,0.0344908209239707,0.195378990261876,0.331559870334736,0.220601971386364,192,0.0789429290386363,92,"gustatory","süß","sweet"
"599","zoet","multimodal",0.307835133794218,0.036485123959206,0.242122690747572,0.386010509693347,0.299544900425,180,0.0789429290386363,92,"gustatory","süß","sweet"
"600","zoet","vocal",0.246745380421205,0.0403627608517784,0.174002571237526,0.334998813533228,0.264940883590909,100,0.0789429290386363,92,"gustatory","süß","sweet"
"601","zout","gesture",0.28573045256734,0.0369826089594454,0.218946520459766,0.360733085602118,0.267719166547619,179,0.166791883785714,12,"gustatory","Salz","salt"
"602","zout","multimodal",0.303234302798168,0.0348677804857557,0.237516731886508,0.376001713174945,0.301591508642857,178,0.166791883785714,12,"gustatory","Salz","salt"
"603","zout","vocal",0.153255935410395,0.0278988900917287,0.104989858557083,0.217937850820767,0.134799624857143,190,0.166791883785714,12,"gustatory","Salz","salt"
"604","zuigen","gesture",0.641118953574169,0.042227720881706,0.553196748842542,0.719261081595812,0.650569882214286,67,0.0577758364523809,50,"vocal_oral","saugen","to suck"
"605","zuigen","multimodal",0.671311406311871,0.0392070423084065,0.590604851868308,0.742073640090982,0.676725582785714,70,0.0577758364523809,50,"vocal_oral","saugen","to suck"
"606","zuigen","vocal",0.673960888054455,0.0457604223538344,0.573880311187937,0.754599761163352,0.708345718666667,20,0.0577758364523809,50,"vocal_oral","saugen","to suck"
"607","zuur","gesture",0.582381884483062,0.0454781510364544,0.490849762022182,0.667259731277176,0.57714742825,86,0.19949963325,49,"gustatory","sauer","sour"
"608","zuur","multimodal",0.577087113295253,0.042850431737515,0.491092545396233,0.65899627686945,0.546773542568182,110,0.19949963325,49,"gustatory","sauer","sour"
"609","zuur","vocal",0.361936361379245,0.0545720492877861,0.26219860713655,0.473590206338508,0.377647795,61,0.19949963325,49,"gustatory","sauer","sour"
"610","zwaar","gesture",0.688818480327848,0.0359582347213197,0.616339659808566,0.754798979667674,0.719214818863636,49,0.334371481754941,14,"quantity","schwer","heavy"
"611","zwaar","multimodal",0.680855320383285,0.0358882642781219,0.607677745085971,0.745745410688959,0.702816511595238,63,0.334371481754941,14,"quantity","schwer","heavy"
"612","zwaar","vocal",0.38282540003767,0.042027041054121,0.306082117826978,0.470208016919788,0.384843337108696,59,0.334371481754941,14,"quantity","schwer","heavy"
"613","zwak","gesture",0.400871180109991,0.0423348851123266,0.319653326354951,0.488398422257892,0.391934068619048,146,0.251878342409357,22,"animate","schwach","weak"
"614","zwak","multimodal",0.453688403525698,0.0437140252400821,0.375536894175656,0.538496999750441,0.468548925631579,136,0.251878342409357,22,"animate","schwach","weak"
"615","zwak","vocal",0.232481273471718,0.0398297365095916,0.163578579397142,0.320722869918282,0.216670583222222,124,0.251878342409357,22,"animate","schwach","weak"
"616","zwart","gesture",0.246588029116583,0.0338510706420722,0.183351096588457,0.322905462650796,0.242019624131579,185,0.149215611941103,16,"visual","schwarz","black"
"617","zwart","multimodal",0.263783084877602,0.0354768215454365,0.199574834124725,0.338368732728557,0.217329126973684,196,0.149215611941103,16,"visual","schwarz","black"
"618","zwart","vocal",0.113940052318645,0.0223394776484168,0.0782297231455254,0.167272433283547,0.0928040121904762,201,0.149215611941103,16,"visual","schwarz","black"
"619","zwemmen","gesture",0.829267273459481,0.028246210048805,0.765604351727621,0.877258777957799,0.865550878595238,12,0.567609789395238,66,"locomotion","schwimmen","to swim"
"620","zwemmen","multimodal",0.808464019729012,0.0291441521686741,0.744693343952121,0.858486549882407,0.839652423325,18,0.567609789395238,66,"locomotion","schwimmen","to swim"
"621","zwemmen","vocal",0.331918128145918,0.044646233472361,0.2528231381983,0.42752204401,0.2979410892,78,0.567609789395238,66,"locomotion","schwimmen","to swim"
