trial_order,trial_type,participant,word,modality,answer,correction,sessionID,exp_part,dyad,pcnID
86,target,0,grommen,combinatie,oor,1,64_2,2,64,119
87,target,0,grommen,combinatie,leeuw,2,64_2,2,64,119
88,target,0,horen,combinatie,horen,0,64_2,2,64,119
89,target,0,zwemmen,combinatie,zwemmen,0,64_2,2,64,119
90,target,0,kotsen,combinatie,kotsem,0,64_2,2,64,119
91,practice,1,glimlach,combinatie,lachen,0,64_2,2,64,120
92,practice,1,glimlach,combinatie,glimlachen,1,64_2,2,64,120
93,practice,1,glimlach,combinatie,mondhoek,2,64_2,2,64,120
94,practice,1,eend,combinatie,eend,0,64_2,2,64,120
95,target,1,groot,combinatie,man,0,64_2,2,64,120
96,target,1,groot,combinatie,groot,1,64_2,2,64,120
97,target,1,bitter,combinatie,vies,0,64_2,2,64,120
98,target,1,bitter,combinatie,zuur,1,64_2,2,64,120
99,target,1,bitter,combinatie,bitter,2,64_2,2,64,120
100,target,1,koud,combinatie,koud,0,64_2,2,64,120
101,target,1,geur,combinatie,ruiken,0,64_2,2,64,120
102,target,1,geur,combinatie,geur,1,64_2,2,64,120
103,target,1,bijten,combinatie,kauwen,0,64_2,2,64,120
104,target,1,bijten,combinatie,kaak,1,64_2,2,64,120
105,target,1,bijten,combinatie,bijten,2,64_2,2,64,120
106,target,1,vliegen,combinatie,vliegen,0,64_2,2,64,120
107,target,1,staan,combinatie,lang,0,64_2,2,64,120
108,target,1,staan,combinatie,wakker,1,64_2,2,64,120
109,target,1,staan,combinatie,staan,2,64_2,2,64,120
1,practice,0,gek,gebaren,blij,0,65_1,1,65,121
2,practice,0,rijk,gebaren,rijk,0,65_1,1,65,121
3,target,0,zoemen,gebaren,vogel,0,65_1,1,65,121
4,target,0,vuur,gebaren,goochelaar,0,65_1,1,65,121
5,target,0,slang,gebaren,vis,0,65_1,1,65,121
6,target,0,ademen,gebaren,ademen,0,65_1,1,65,121
7,target,0,kruipen,gebaren,kruipen,0,65_1,1,65,121
8,target,0,geven,gebaren,geven,0,65_1,1,65,121
9,target,0,springen,gebaren,springen,0,65_1,1,65,121
10,practice,1,comfortabel,gebaren,relaxen,0,65_1,1,65,122
11,practice,1,dansen,gebaren,dansen,0,65_1,1,65,122
12,target,1,kat,gebaren,kat,0,65_1,1,65,122
13,target,1,walgen,gebaren,overgeven,0,65_1,1,65,122
14,target,1,zwaar,gebaren,vallen,0,65_1,1,65,122
15,target,1,hoog,gebaren,meten,0,65_1,1,65,122
16,target,1,zuur,gebaren,zuur,0,65_1,1,65,122
17,target,1,zuigen,gebaren,blokfuit,0,65_1,1,65,122
18,target,1,lopen,gebaren,lopen,0,65_1,1,65,122
19,practice,0,snijden,combinatie,snijden,0,65_1,1,65,121
20,practice,0,koken,combinatie,afwassen,0,65_1,1,65,121
21,target,0,blij,combinatie,blij,0,65_1,1,65,121
22,target,0,luidruchtig,combinatie,mars,0,65_1,1,65,121
23,target,0,zout,combinatie,slijpen,0,65_1,1,65,121
24,target,0,ziek,combinatie,heet,0,65_1,1,65,121
25,target,0,klein,combinatie,dansen,0,65_1,1,65,121
26,target,0,drinken,combinatie,drinken,0,65_1,1,65,121
27,target,0,rennen,combinatie,joggen,0,65_1,1,65,121
28,practice,1,bloem,combinatie,bloem,0,65_1,1,65,122
29,practice,1,knippen,combinatie,knippen,0,65_1,1,65,122
30,target,1,vogel,combinatie,vliegen,0,65_1,1,65,122
31,target,1,bitter,combinatie,vies,0,65_1,1,65,122
32,target,1,koud,combinatie,koud,0,65_1,1,65,122
33,target,1,dood,combinatie,sterven,0,65_1,1,65,122
34,target,1,regen,combinatie,waterval,0,65_1,1,65,122
35,target,1,langzaam,combinatie,langzaam,0,65_1,1,65,122
36,target,1,kauwen,combinatie,kauwen,0,65_1,1,65,122
37,practice,0,auto,geluiden,auto,0,65_1,1,65,121
38,practice,0,olifant,geluiden,trompet,0,65_1,1,65,121
39,target,0,vrouw,geluiden,sirene,0,65_1,1,65,121
40,target,0,vlieg,geluiden,bij,0,65_1,1,65,121
41,target,0,misschien,geluiden,nadenken,0,65_1,1,65,121
42,target,0,bang,geluiden,zingen,0,65_1,1,65,121
43,target,0,staart,geluiden,rits,0,65_1,1,65,121
44,target,0,horen,geluiden,ja,0,65_1,1,65,121
45,target,0,fluisteren,geluiden,fluisteren,0,65_1,1,65,121
46,practice,1,haasten,geluiden,hijgen,0,65_1,1,65,122
47,practice,1,leeg,geluiden,pingpong,0,65_1,1,65,122
48,target,1,ik,geluiden,twijfelen,0,65_1,1,65,122
49,target,1,groot,geluiden,blazen,0,65_1,1,65,122
50,target,1,snel,geluiden,likken,0,65_1,1,65,122
51,target,1,niet,geluiden,bedenken,0,65_1,1,65,122
52,target,1,stil,geluiden,snuiven,0,65_1,1,65,122
53,target,1,zoet,geluiden,koe ,0,65_1,1,65,122
54,target,1,water,geluiden,drinken,0,65_1,1,65,122
1,practice,0,sneeuw,gebaren,kleien,0,65_2,2,65,121
2,practice,0,sneeuw,gebaren,sneeuwbal,1,65_2,2,65,121
3,practice,0,sneeuw,gebaren,sneeuw,2,65_2,2,65,121
4,practice,0,zingen,gebaren,zingen,0,65_2,2,65,121
5,target,0,kind,gebaren,dansen,0,65_2,2,65,121
6,target,0,kind,gebaren,kind,1,65_2,2,65,121
7,target,0,man,gebaren,bodybuilder,0,65_2,2,65,121
8,target,0,man,gebaren,superheld,1,65_2,2,65,121
9,target,0,man,gebaren,macho,2,65_2,2,65,121
10,target,0,bijten,gebaren,hamburger,0,65_2,2,65,121
11,target,0,bijten,gebaren,bijten,1,65_2,2,65,121
12,target,0,vangen,gebaren,vangen,0,65_2,2,65,121
13,target,0,huilen,gebaren,huilen,0,65_2,2,65,121
14,target,0,vechten,gebaren,vechten,0,65_2,2,65,121
15,target,0,grommen,gebaren,tijger,0,65_2,2,65,121
16,target,0,grommen,gebaren,leeuw,1,65_2,2,65,121
17,target,0,grommen,gebaren,slang,2,65_2,2,65,121
18,practice,1,zwaaien,gebaren,zwaaien,0,65_2,2,65,122
19,practice,1,juichen,gebaren,juichen,0,65_2,2,65,122
20,target,1,boos,gebaren,boos,0,65_2,2,65,122
21,target,1,hoorn,gebaren,hoorn,0,65_2,2,65,122
22,target,1,berg,gebaren,dak,0,65_2,2,65,122
23,target,1,berg,gebaren,top,1,65_2,2,65,122
24,target,1,berg,gebaren,berg,2,65_2,2,65,122
25,target,1,oud,gebaren,oud,0,65_2,2,65,122
26,target,1,vallen,gebaren,vallen,0,65_2,2,65,122
27,target,1,slaan,gebaren,slaan,0,65_2,2,65,122
28,target,1,kotsen,gebaren,overgeven,0,65_2,2,65,122
29,target,1,kotsen,gebaren,kotsen,1,65_2,2,65,122
30,practice,0,bal,geluiden,bas,0,65_2,2,65,121
31,practice,0,bal,geluiden,varken,1,65_2,2,65,121
32,practice,0,bal,geluiden,trommel,2,65_2,2,65,121
33,practice,0,geheim,geluiden,fluisteren,0,65_2,2,65,121
34,practice,0,geheim,geluiden,roddelen,1,65_2,2,65,121
35,practice,0,geheim,geluiden,wind,2,65_2,2,65,121
36,target,0,hond,geluiden,hond,0,65_2,2,65,121
37,target,0,ver,geluiden,opera,0,65_2,2,65,121
38,target,0,ver,geluiden,hoera,1,65_2,2,65,121
39,target,0,ver,geluiden,wolf,2,65_2,2,65,121
40,target,0,bliksem,geluiden,spook,0,65_2,2,65,121
41,target,0,bliksem,geluiden,bom,1,65_2,2,65,121
42,target,0,bliksem,geluiden,explosie,2,65_2,2,65,121
43,target,0,geur,geluiden,sniffen,0,65_2,2,65,121
44,target,0,geur,geluiden,snikken,1,65_2,2,65,121
45,target,0,geur,geluiden,ruiken,2,65_2,2,65,121
46,target,0,scherp,geluiden,pijn,0,65_2,2,65,121
47,target,0,scherp,geluiden,wond,1,65_2,2,65,121
48,target,0,scherp,geluiden,slaan,2,65_2,2,65,121
49,target,0,blazen,geluiden,blazen,0,65_2,2,65,121
50,target,0,likken,geluiden,smakken,0,65_2,2,65,121
51,target,0,likken,geluiden,drinken,1,65_2,2,65,121
52,target,0,likken,geluiden,zuigen,2,65_2,2,65,121
53,practice,1,fiets,geluiden,bel,0,65_2,2,65,122
54,practice,1,fiets,geluiden,bellen,1,65_2,2,65,122
55,practice,1,fiets,geluiden,ringen,2,65_2,2,65,122
56,practice,1,telefoon,geluiden,alarm,0,65_2,2,65,122
57,practice,1,telefoon,geluiden,zoem,1,65_2,2,65,122
58,practice,1,telefoon,geluiden,telefoon,2,65_2,2,65,122
59,target,1,ei,geluiden,kip,0,65_2,2,65,122
60,target,1,ei,geluiden,haan ,1,65_2,2,65,122
61,target,1,ei,geluiden,ei ,2,65_2,2,65,122
62,target,1,dik,geluiden,kotsen,0,65_2,2,65,122
63,target,1,dik,geluiden,kokhalsen,1,65_2,2,65,122
64,target,1,dik,geluiden,vies,2,65_2,2,65,122
65,target,1,verbranden,geluiden,pijn,0,65_2,2,65,122
66,target,1,verbranden,geluiden,verbranden,1,65_2,2,65,122
67,target,1,jagen,geluiden,duif,0,65_2,2,65,122
68,target,1,jagen,geluiden,vuurwerk,1,65_2,2,65,122
69,target,1,jagen,geluiden,pijl,2,65_2,2,65,122
70,target,1,weten,geluiden,luisteren,0,65_2,2,65,122
71,target,1,weten,geluiden,begrijpen,1,65_2,2,65,122
72,target,1,weten,geluiden,praten,2,65_2,2,65,122
73,target,1,lachen,geluiden,lachen,0,65_2,2,65,122
74,target,1,ruiken,geluiden,ruiken,0,65_2,2,65,122
75,practice,0,vliegtuig,combinatie,vliegtuig,0,65_2,2,65,121
76,practice,0,eend,combinatie,eend,0,65_2,2,65,121
77,target,0,goed,combinatie,goed,0,65_2,2,65,121
78,target,0,verdrietig,combinatie,huilen,0,65_2,2,65,121
79,target,0,verdrietig,combinatie,verdrietig,1,65_2,2,65,121
80,target,0,piepen,combinatie,kuiken,0,65_2,2,65,121
81,target,0,piepen,combinatie,baby,1,65_2,2,65,121
82,target,0,piepen,combinatie,kitten,2,65_2,2,65,121
83,target,0,sterk,combinatie,sterk,0,65_2,2,65,121
84,target,0,onweer,combinatie,hulk,0,65_2,2,65,121
85,target,0,onweer,combinatie,onweer,1,65_2,2,65,121
86,target,0,vliegen,combinatie,vliegen,0,65_2,2,65,121
87,target,0,staan,combinatie,eens,0,65_2,2,65,121
88,target,0,staan,combinatie,staan,1,65_2,2,65,121
89,practice,1,glimlach,combinatie,blij,0,65_2,2,65,122
90,practice,1,glimlach,combinatie,glimlach,1,65_2,2,65,122
91,practice,1,klok,combinatie,klok,0,65_2,2,65,122
92,target,1,vis,combinatie,vis,0,65_2,2,65,122
93,target,1,heet,combinatie,warm,0,65_2,2,65,122
94,target,1,heet,combinatie,heet,1,65_2,2,65,122
95,target,1,eten,combinatie,eten,0,65_2,2,65,122
96,target,1,slapen,combinatie,slapen,0,65_2,2,65,122
97,target,1,zwemmen,combinatie,zwemmen,0,65_2,2,65,122
98,target,1,gooien,combinatie,gooien,0,65_2,2,65,122
99,target,1,wind,combinatie,wind,0,65_2,2,65,122
1,practice,0,koken,gebaren,snijden,0,66_1,1,66,123
2,practice,0,gek,gebaren,gek,0,66_1,1,66,123
3,target,0,vis,gebaren,vis,0,66_1,1,66,123
4,target,0,vlieg,gebaren,vliegen,0,66_1,1,66,123
5,target,0,man,gebaren,kaal,0,66_1,1,66,123
6,target,0,oud,gebaren,bejaard,0,66_1,1,66,123
7,target,0,verdrietig,gebaren,huilen,0,66_1,1,66,123
8,target,0,verbranden,gebaren,stoppen,0,66_1,1,66,123
9,target,0,kotsen,gebaren,overgeven,0,66_1,1,66,123
10,practice,1,haasten,gebaren,rennen,0,66_1,1,66,124
11,practice,1,leeg,gebaren,schenken,0,66_1,1,66,124
12,target,1,boos,gebaren,staan,0,66_1,1,66,124
13,target,1,zoemen,gebaren,neurien,0,66_1,1,66,124
14,target,1,kind,gebaren,huppelen,0,66_1,1,66,124
15,target,1,vuur,gebaren,zwemmen,0,66_1,1,66,124
16,target,1,ziek,gebaren,kotsen,0,66_1,1,66,124
17,target,1,staan,gebaren,verdrietig,0,66_1,1,66,124
18,target,1,gooien,gebaren,gooien,0,66_1,1,66,124
19,practice,0,comfortabel,geluiden,zoemen,0,66_1,1,66,123
20,practice,0,dansen,geluiden,enthousiasme,0,66_1,1,66,123
21,target,0,vogel,geluiden,vogel,0,66_1,1,66,123
22,target,0,hond,geluiden,hond,0,66_1,1,66,123
23,target,0,vrouw,geluiden,zingen,0,66_1,1,66,123
24,target,0,hoorn,geluiden,trompet,0,66_1,1,66,123
25,target,0,sterk,geluiden,tijger,0,66_1,1,66,123
26,target,0,blazen,geluiden,wind,0,66_1,1,66,123
27,target,0,vangen,geluiden,pakken,0,66_1,1,66,123
28,practice,1,snijden,geluiden,snijden,0,66_1,1,66,124
29,practice,1,bloem,geluiden,bang,0,66_1,1,66,124
30,target,1,bitter,geluiden,ontevreden,0,66_1,1,66,124
31,target,1,kat,geluiden,kat,0,66_1,1,66,124
32,target,1,blij,geluiden,blij,0,66_1,1,66,124
33,target,1,zuur,geluiden,ontevreden,0,66_1,1,66,124
34,target,1,eten,geluiden,eten,0,66_1,1,66,124
35,target,1,weten,geluiden,begrijpen,0,66_1,1,66,124
36,target,1,zuigen,geluiden,drinken,0,66_1,1,66,124
37,practice,0,auto,combinatie,rijden,0,66_1,1,66,123
38,practice,0,olifant,combinatie,olifant,0,66_1,1,66,123
39,target,0,zwaar,combinatie,moe,0,66_1,1,66,123
40,target,0,hoog,combinatie,uitrekken,0,66_1,1,66,123
41,target,0,heet,combinatie,warm,0,66_1,1,66,123
42,target,0,niet,combinatie,tegenhouden,0,66_1,1,66,123
43,target,0,dik,combinatie,dik,0,66_1,1,66,123
44,target,0,onweer,combinatie,raken,0,66_1,1,66,123
45,target,0,zwemmen,combinatie,vis,0,66_1,1,66,123
46,practice,1,knippen,combinatie,knippen,0,66_1,1,66,124
47,practice,1,rijk,combinatie,geld,0,66_1,1,66,124
48,target,1,groot,combinatie,springen,0,66_1,1,66,124
49,target,1,regen,combinatie,regen,0,66_1,1,66,124
50,target,1,scherp,combinatie,snijden,0,66_1,1,66,124
51,target,1,vliegen,combinatie,vliegen,0,66_1,1,66,124
52,target,1,lachen,combinatie,lachen,0,66_1,1,66,124
53,target,1,slapen,combinatie,slapen,0,66_1,1,66,124
54,target,1,water,combinatie,water,0,66_1,1,66,124
1,practice,0,zwaaien,combinatie,zwaaien,0,66_2,2,66,123
2,practice,0,bal,combinatie,stuiteren,0,66_2,2,66,123
3,practice,0,bal,combinatie,basketballen,1,66_2,2,66,123
4,practice,0,bal,combinatie,bal,2,66_2,2,66,123
5,target,0,ver,combinatie,vinden,0,66_2,2,66,123
6,target,0,ver,combinatie,ver,1,66_2,2,66,123
7,target,0,luidruchtig,combinatie,lachen,0,66_2,2,66,123
8,target,0,luidruchtig,combinatie,uitzoomen,1,66_2,2,66,123
9,target,0,luidruchtig,combinatie,geluid,2,66_2,2,66,123
10,target,0,zout,combinatie,zout,0,66_2,2,66,123
11,target,0,stil,combinatie,stil,0,66_2,2,66,123
12,target,0,langzaam,combinatie,slowmotion,0,66_2,2,66,123
13,target,0,langzaam,combinatie,langzaam,1,66_2,2,66,123
14,target,0,staart,combinatie,hond,0,66_2,2,66,123
15,target,0,staart,combinatie,kwispelen,1,66_2,2,66,123
16,target,0,staart,combinatie,hondenstaart,2,66_2,2,66,123
17,target,0,rennen,combinatie,rennen,0,66_2,2,66,123
18,practice,1,glimlach,combinatie,blij,0,66_2,2,66,124
19,practice,1,glimlach,combinatie,glimlach,1,66_2,2,66,124
20,practice,1,eend,combinatie,kwakken,0,66_2,2,66,124
21,practice,1,eend,combinatie,eend,1,66_2,2,66,124
22,target,1,dood,combinatie,dood,0,66_2,2,66,124
23,target,1,ei,combinatie,bal,0,66_2,2,66,124
24,target,1,ei,combinatie,geldmunt,1,66_2,2,66,124
25,target,1,ei,combinatie,spruitje,2,66_2,2,66,124
26,target,1,bang,combinatie,bang,0,66_2,2,66,124
27,target,1,piepen,combinatie,vogel,0,66_2,2,66,124
28,target,1,piepen,combinatie,muis,1,66_2,2,66,124
29,target,1,piepen,combinatie,piepen,2,66_2,2,66,124
30,target,1,ademen,combinatie,ademen,0,66_2,2,66,124
31,target,1,kauwen,combinatie,eten,0,66_2,2,66,124
32,target,1,kauwen,combinatie,bijten,1,66_2,2,66,124
33,target,1,kauwen,combinatie,kauwen,2,66_2,2,66,124
34,target,1,wind,combinatie,wind,0,66_2,2,66,124
35,practice,0,fiets,gebaren,bellen,0,66_2,2,66,123
36,practice,0,fiets,gebaren,fietsen,1,66_2,2,66,123
37,practice,0,fiets,gebaren,autorijden,2,66_2,2,66,123
38,practice,0,klok,gebaren,klok,0,66_2,2,66,123
39,target,0,koud,gebaren,koud,0,66_2,2,66,123
40,target,0,geur,gebaren,stinken,0,66_2,2,66,123
41,target,0,geur,gebaren,geur,1,66_2,2,66,123
42,target,0,zoet,gebaren,lekker,0,66_2,2,66,123
43,target,0,zoet,gebaren,ijsje,1,66_2,2,66,123
44,target,0,zoet,gebaren,bolletje,2,66_2,2,66,123
45,target,0,huilen,gebaren,huilen,0,66_2,2,66,123
46,target,0,drinken,gebaren,drinken,0,66_2,2,66,123
47,target,0,geven,gebaren,geven,0,66_2,2,66,123
48,target,0,springen,gebaren,springen,0,66_2,2,66,123
49,practice,1,sneeuw,gebaren,regen,0,66_2,2,66,124
50,practice,1,sneeuw,gebaren,sneeuwen,1,66_2,2,66,124
51,practice,1,sneeuw,gebaren,hagelen,2,66_2,2,66,124
52,practice,1,geheim,gebaren,bibliotheek,0,66_2,2,66,124
53,practice,1,geheim,gebaren,verplaatsen,1,66_2,2,66,124
54,practice,1,geheim,gebaren,geheim,2,66_2,2,66,124
55,target,1,ik,gebaren,persoon,0,66_2,2,66,124
56,target,1,ik,gebaren,ik,1,66_2,2,66,124
57,target,1,walgen,gebaren,afgrijzing,0,66_2,2,66,124
58,target,1,walgen,gebaren,afschuw,1,66_2,2,66,124
59,target,1,walgen,gebaren,afschuwelijk,2,66_2,2,66,124
60,target,1,bliksem,gebaren,vermoorden,0,66_2,2,66,124
61,target,1,bliksem,gebaren,doodvallen,1,66_2,2,66,124
62,target,1,bliksem,gebaren,hoeken,2,66_2,2,66,124
63,target,1,berg,gebaren,wolk,0,66_2,2,66,124
64,target,1,berg,gebaren,groots,1,66_2,2,66,124
65,target,1,berg,gebaren,bergen,2,66_2,2,66,124
66,target,1,horen,gebaren,horen,0,66_2,2,66,124
67,target,1,ruiken,gebaren,ruiken,0,66_2,2,66,124
68,target,1,lopen,gebaren,lopen,0,66_2,2,66,124
69,practice,0,telefoon,geluiden,bellen,0,66_2,2,66,123
70,practice,0,telefoon,geluiden,fietsbel,1,66_2,2,66,123
71,practice,0,telefoon,geluiden,inhalen,2,66_2,2,66,123
72,practice,0,juichen,geluiden,juichen,0,66_2,2,66,123
73,target,0,goed,geluiden,juichen,0,66_2,2,66,123
74,target,0,goed,geluiden,winnen,1,66_2,2,66,123
75,target,0,goed,geluiden,blij,2,66_2,2,66,123
76,target,0,klein,geluiden,dalen,0,66_2,2,66,123
77,target,0,klein,geluiden,vliegtuig,1,66_2,2,66,123
78,target,0,klein,geluiden,opstijgen,2,66_2,2,66,123
79,target,0,slang,geluiden,slang,0,66_2,2,66,123
80,target,0,bijten,geluiden,hakken,0,66_2,2,66,123
81,target,0,bijten,geluiden,hap,1,66_2,2,66,123
82,target,0,bijten,geluiden,bijten,2,66_2,2,66,123
83,target,0,kruipen,geluiden,moe,0,66_2,2,66,123
84,target,0,kruipen,geluiden,gestommel,1,66_2,2,66,123
85,target,0,vechten,geluiden,schieten,0,66_2,2,66,123
86,target,0,vechten,geluiden,aanvallen,1,66_2,2,66,123
87,target,0,vechten,geluiden,raken,2,66_2,2,66,123
88,target,0,grommen,geluiden,tijger,0,66_2,2,66,123
89,target,0,grommen,geluiden,boos,1,66_2,2,66,123
90,target,0,grommen,geluiden,poes,2,66_2,2,66,123
91,practice,1,vliegtuig,geluiden,vliegen,0,66_2,2,66,124
92,practice,1,vliegtuig,geluiden,opstijgen,1,66_2,2,66,124
93,practice,1,vliegtuig,geluiden,aanvallen,2,66_2,2,66,124
94,practice,1,zingen,geluiden,zingen,0,66_2,2,66,124
95,target,1,snel,geluiden,snel,0,66_2,2,66,124
96,target,1,misschien,geluiden,groot,0,66_2,2,66,124
97,target,1,misschien,geluiden,laag,1,66_2,2,66,124
98,target,1,misschien,geluiden,correct,2,66_2,2,66,124
99,target,1,vallen,geluiden,aanvallen,0,66_2,2,66,124
100,target,1,vallen,geluiden,hoogspringen,1,66_2,2,66,124
101,target,1,vallen,geluiden,vallen,2,66_2,2,66,124
102,target,1,slaan,geluiden,slaan,0,66_2,2,66,124
103,target,1,jagen,geluiden,schieten,0,66_2,2,66,124
104,target,1,jagen,geluiden,vangen,1,66_2,2,66,124
105,target,1,jagen,geluiden,lukken,2,66_2,2,66,124
106,target,1,likken,geluiden,likken,0,66_2,2,66,124
107,target,1,fluisteren,geluiden,fluisteren,0,66_2,2,66,124
1,practice,0,dansen,combinatie,dansen,0,67_1,1,67,125
2,practice,0,comfortabel,combinatie,slapen,0,67_1,1,67,125
3,target,0,bitter,combinatie,vies,0,67_1,1,67,125
4,target,0,walgen,combinatie,overgeven,0,67_1,1,67,125
5,target,0,goed,combinatie,goed bezig,0,67_1,1,67,125
6,target,0,hoog,combinatie,gooien,0,67_1,1,67,125
7,target,0,luidruchtig,combinatie,eng,0,67_1,1,67,125
8,target,0,zout,combinatie,niet lekker vinden,0,67_1,1,67,125
9,target,0,sterk,combinatie,sterk,0,67_1,1,67,125
10,practice,1,haasten,combinatie,rennen,0,67_1,1,67,126
11,practice,1,leeg,combinatie,rond,0,67_1,1,67,126
12,target,1,vrouw,combinatie,golven,0,67_1,1,67,126
13,target,1,vis,combinatie,vis,0,67_1,1,67,126
14,target,1,hoorn,combinatie,trompet,0,67_1,1,67,126
15,target,1,oud,combinatie,oud,0,67_1,1,67,126
16,target,1,eten,combinatie,eten,0,67_1,1,67,126
17,target,1,vallen,combinatie,vallen,0,67_1,1,67,126
18,target,1,fluisteren,combinatie,fluisteren,0,67_1,1,67,126
19,practice,0,bloem,gebaren,pakken,0,67_1,1,67,125
20,practice,0,olifant,gebaren,olifant,0,67_1,1,67,125
21,target,0,vlieg,gebaren,vlieg,0,67_1,1,67,125
22,target,0,blij,gebaren,lachen,0,67_1,1,67,125
23,target,0,zoet,gebaren,snoepje,0,67_1,1,67,125
24,target,0,ademen,gebaren,ademen,0,67_1,1,67,125
25,target,0,vangen,gebaren,vangen,0,67_1,1,67,125
26,target,0,vechten,gebaren,vechten,0,67_1,1,67,125
27,target,0,wind,gebaren,stoppen,0,67_1,1,67,125
28,practice,1,gek,gebaren,gek,0,67_1,1,67,126
29,practice,1,rijk,gebaren,geld,0,67_1,1,67,126
30,target,1,zwaar,gebaren,zwaar,0,67_1,1,67,126
31,target,1,bang,gebaren,bang,0,67_1,1,67,126
32,target,1,scherp,gebaren,snee,0,67_1,1,67,126
33,target,1,slaan,gebaren,slaan,0,67_1,1,67,126
34,target,1,staan,gebaren,lichaam,0,67_1,1,67,126
35,target,1,zwemmen,gebaren,zwemmen,0,67_1,1,67,126
36,target,1,gooien,gebaren,gooien,0,67_1,1,67,126
37,practice,0,knippen,geluiden,insect,0,67_1,1,67,125
38,practice,0,auto,geluiden,auto,0,67_1,1,67,125
39,target,0,kind,geluiden,lachen,0,67_1,1,67,125
40,target,0,dood,geluiden,krekel,0,67_1,1,67,125
41,target,0,ziek,geluiden,vervelend,0,67_1,1,67,125
42,target,0,verbranden,geluiden,pijn,0,67_1,1,67,125
43,target,0,grommen,geluiden,grommen,0,67_1,1,67,125
44,target,0,springen,geluiden,konijn,0,67_1,1,67,125
45,target,0,lachen,geluiden,lachen,0,67_1,1,67,125
46,practice,1,snijden,geluiden,kraken,0,67_1,1,67,126
47,practice,1,koken,geluiden,luid,0,67_1,1,67,126
48,target,1,snel,geluiden,vlieg,0,67_1,1,67,126
49,target,1,regen,geluiden,insect,0,67_1,1,67,126
50,target,1,stil,geluiden,stil,0,67_1,1,67,126
51,target,1,staart,geluiden,leeg,0,67_1,1,67,126
52,target,1,likken,geluiden,likken,0,67_1,1,67,126
53,target,1,zuigen,geluiden,zuigen,0,67_1,1,67,126
54,target,1,water,geluiden,blasen,0,67_1,1,67,126
1,practice,0,glimlach,geluiden,lachen,0,67_2,2,67,125
2,practice,0,glimlach,geluiden,schattig,1,67_2,2,67,125
3,practice,0,glimlach,geluiden,baby,2,67_2,2,67,125
4,practice,0,sneeuw,geluiden,wind,0,67_2,2,67,125
5,practice,0,sneeuw,geluiden,schieten,1,67_2,2,67,125
6,practice,0,sneeuw,geluiden,vliegtuig,2,67_2,2,67,125
7,target,0,boos,geluiden,boos,0,67_2,2,67,125
8,target,0,zoemen,geluiden,mediteren,0,67_2,2,67,125
9,target,0,zoemen,geluiden,bidden,1,67_2,2,67,125
10,target,0,zoemen,geluiden,boeddha,2,67_2,2,67,125
11,target,0,bliksem,geluiden,motor,0,67_2,2,67,125
12,target,0,bliksem,geluiden,botsing,1,67_2,2,67,125
13,target,0,bliksem,geluiden,ontploffing,2,67_2,2,67,125
14,target,0,man,geluiden,boos,0,67_2,2,67,125
15,target,0,man,geluiden,nadenken,1,67_2,2,67,125
16,target,0,man,geluiden,chagrijnig,2,67_2,2,67,125
17,target,0,bijten,geluiden,kouwen,0,67_2,2,67,125
18,target,0,bijten,geluiden,kauwen,1,67_2,2,67,125
19,target,0,bijten,geluiden,bijten,2,67_2,2,67,125
20,target,0,kauwen,geluiden,kauwen,0,67_2,2,67,125
21,target,0,horen,geluiden,duidelijk,0,67_2,2,67,125
22,target,0,horen,geluiden,snappen,1,67_2,2,67,125
23,target,0,horen,geluiden,begrijpen,2,67_2,2,67,125
24,practice,1,geheim,geluiden,fluisteren,0,67_2,2,67,126
25,practice,1,geheim,geluiden,sissen,1,67_2,2,67,126
26,practice,1,geheim,geluiden,stil,2,67_2,2,67,126
27,practice,1,bal,geluiden,echo,0,67_2,2,67,126
28,practice,1,bal,geluiden,stuiteren,1,67_2,2,67,126
29,practice,1,bal,geluiden,vallen,2,67_2,2,67,126
30,target,1,groot,geluiden,gaaf,0,67_2,2,67,126
31,target,1,groot,geluiden,verrast,1,67_2,2,67,126
32,target,1,groot,geluiden,vet,2,67_2,2,67,126
33,target,1,niet,geluiden,ongelofelijk,0,67_2,2,67,126
34,target,1,niet,geluiden,ontevreden,1,67_2,2,67,126
35,target,1,niet,geluiden,afkeur,2,67_2,2,67,126
36,target,1,verdrietig,geluiden,verdrietig,0,67_2,2,67,126
37,target,1,langzaam,geluiden,plassen,0,67_2,2,67,126
38,target,1,langzaam,geluiden,trein,1,67_2,2,67,126
39,target,1,langzaam,geluiden,lopen,2,67_2,2,67,126
40,target,1,dik,geluiden,vallen,0,67_2,2,67,126
41,target,1,dik,geluiden,poepen,1,67_2,2,67,126
